,set,Yxs,Yc02s,qs_max,Ks,m_s,lag,rmse
36,36,0.4532201640191377,0.0010479452220626803,2.5688181240751398,0.597388778456622,0.009693924168764169,0.21145386559746582,2.05
54,54,0.5029669890162494,0.001162471154021899,2.23006077821904,0.7333632618404816,0.009276570905703224,0.19195294466997545,2.055
25,25,0.5011284481792829,0.001133477774670448,2.0135297953303857,0.6897615120573058,0.009103317907391903,0.18621469343871,2.062
23,23,0.4524425830074186,0.0012371301910268323,2.8517928877212713,0.6273833867269847,0.009318665781503218,0.21919952503725187,2.066
37,37,0.43903267861191053,0.0010415428369856365,2.7024223354295698,0.7500773302602239,0.009130699201703351,0.21447497582507222,2.067
12,12,0.533947228984165,0.0010044709359134,1.9927139735914121,0.6583593434275297,0.009618672400147492,0.1825466388662697,2.09
89,89,0.445178079559812,0.001001511354718819,2.0753610458670675,0.6393624974806038,0.0095685183102391,0.19817665429498524,2.096
86,86,0.49717238258243673,0.0010984750657398558,2.59606995343807,0.774614590118478,0.009204001230609434,0.2050651791609082,2.103
71,71,0.4830603807132075,0.0010105271513800953,2.438769007118001,0.6764274747574228,0.009558292316682346,0.20627637267309484,2.126
1,1,0.5700053987572657,0.0010379645574690784,2.4835060587313826,0.619260109927318,0.00911586560449347,0.1901175834984525,2.127
9,9,0.46758834807677857,0.0011067214427455346,2.411973278131887,0.6823918412540422,0.008947960351120957,0.2077842688600265,2.139
73,73,0.5312418908861638,0.0010936813253564037,2.304483506912942,0.6351196820720335,0.009080707751574624,0.19488867879738903,2.146
40,40,0.5274590644044306,0.0012119511628762832,2.7941909753189065,0.7040959661454668,0.00986768329355631,0.20865576174201167,2.155
32,32,0.46222126860523804,0.0010241603856503373,2.2786753551617998,0.7556822969025839,0.009035863815538746,0.20554867184048864,2.181
29,29,0.5677643773116305,0.0012588502197061848,2.883105712947701,0.6717161841710341,0.00981670502364198,0.20282802441955483,2.184
49,49,0.5123521898218522,0.001246647880795898,2.4752391326399357,0.7637320440436932,0.009231472729527346,0.20381363548276776,2.187
91,91,0.46113137598566545,0.0011297228242597157,2.5100693066427118,0.7184522181051474,0.009005429709980297,0.21397697517401498,2.19
87,87,0.5471272123113308,0.0012649978862626368,2.5863202540268864,0.6808154847059134,0.009830547398393117,0.2040450857146579,2.239
75,75,0.49170750585960665,0.0011758128491705067,2.4435492580921614,0.6963936401413315,0.009404728681767465,0.211138601435872,2.246
15,15,0.48872772403368453,0.0009667580978012407,2.665031093821106,0.7128743546924075,0.009536438008364411,0.21791296374432123,2.248
44,44,0.5587047866847412,0.0009814858098662453,2.3698059628069883,0.7787676900947483,0.009452716465410358,0.19469423225674487,2.249
50,50,0.4702988790045809,0.0010598547233675105,2.268876646991824,0.6986759067487873,0.00940992224526512,0.21008551130785258,2.263
34,34,0.5203072440928806,0.0010118596199708196,2.6099012225601816,0.5905256116885269,0.00930760877384733,0.2126195013313083,2.265
41,41,0.4939318884477101,0.0011913476421210186,2.1048516167257927,0.7387236289889719,0.008997058891232588,0.20042570963719458,2.273
77,77,0.5441054749501106,0.0009749969113652807,2.1404774137047693,0.7588182623892722,0.009222524961722546,0.19252972827950632,2.274
88,88,0.48655424112023915,0.0009428805639024301,2.3876387469211005,0.6680623240600357,0.009429625747214102,0.21324220583936676,2.288
42,42,0.5382878982276313,0.0009927797681106442,2.173256047098071,0.7083505243106074,0.009669368773874221,0.19697858579465102,2.294
76,76,0.5427142705050414,0.0009367800525331788,2.3525207432280437,0.6505282882504444,0.009481120170449485,0.20183767226337532,2.295
57,57,0.5237348783471059,0.0011391519236671169,2.2186423019883224,0.7291965229248355,0.00984298632040209,0.20131235492434252,2.297
19,19,0.5085805740249316,0.0011528426494842156,2.4905344666487315,0.7206041067991665,0.009615668650594916,0.21248446551116235,2.304
2,2,0.5372792589277752,0.001068781385578498,1.9805895184870177,0.7107427425403259,0.009810653962723475,0.19357776284145475,2.342
94,94,0.5412462098360391,0.0011889482563943797,2.831711535432464,0.6626101496566384,0.009662718524473937,0.21735180719314878,2.349
47,47,0.4929239695210402,0.0011984256069280511,2.3287628090570087,0.7665154184299133,0.009044656612894114,0.21558827442021983,2.418
59,59,0.5355136420089004,0.001075336102904145,2.0347250289096013,0.599178739150662,0.009018154958242396,0.2009756898771875,2.432
60,60,0.5549488078304949,0.001233598820529848,2.7540951849660096,0.6782294444449041,0.0089349659625412,0.21626676485873247,2.446
69,69,0.5305669036911561,0.0009511176446682916,2.6485917070430602,0.7602858793830041,0.00928179463961786,0.2195911784765534,2.456
31,31,0.5259526826141248,0.0010327799135334392,2.551308580964801,0.7771003074823756,0.008982265909863993,0.2183647942443391,2.473
62,62,0.5562767918868499,0.0011011725273436515,2.063765606908777,0.7257666657421458,0.00978265524636625,0.1998711995858644,2.489
8,8,0.5330751392648575,0.0009524656796882456,2.0451856225240226,0.5926081108767595,0.009159667083754715,0.20612876806731,2.508
74,74,0.5242122968847254,0.0010888345043323208,2.2873105692797013,0.6564537285567844,0.00925903044963964,0.21691836298410078,2.54
53,53,0.560741086155871,0.0010179817390804599,1.9653516300378169,0.7376408519476425,0.009752979605122808,0.1986393890462732,2.55
4,4,0.4984627291617119,0.0011588839083688481,2.0247555357947533,0.6852494192573865,0.009486670858064284,0.2148321782549106,2.577
14,14,0.5585192736834405,0.0012490192638822412,2.0708757210329773,0.7627976145808907,0.009383878893003827,0.20944585753405776,2.69
80,80,0.5521490515836259,0.00121281667572005,1.9408518406389432,0.7175313812813178,0.009074986978036503,0.21051879835116521,2.765
