,set,Yxs,Yc02s,qs_max,Ks,m_s,lag,rmse
24,24,0.4361615429539495,0.0015441841841719159,0.8014560408952871,0.6163290333450842,0.009721020935363207,0.41173732325119144,6.005
77,77,0.3691027986940966,0.0010907103358635255,0.6641769422641063,0.008917797652065714,0.005870620871066937,0.36451497137482103,6.043
11,11,0.45571034101035146,0.0016751187472805193,0.848889362882294,0.6245339612078289,0.006910572127805971,0.4331069679417712,6.105
62,62,0.31216201599349314,0.0008111845755475338,0.5866012260769342,0.5992751195363333,0.004898002489863827,0.32359266769986145,6.251
46,46,0.4054482192670983,0.00040464768256441233,1.2150303986487625,0.012754414878598169,0.0056480634900935855,0.580383755826677,6.285
82,82,0.46946951792441755,0.0004903683029206502,1.1234771049128625,0.7041296677508805,0.0034603686203570167,0.13564178790249207,6.293
86,86,0.42215159277179165,0.0006365070954769154,0.9257305096853963,0.49587648112678495,0.004478763412372601,0.49662460630357474,6.34
1,1,0.403648962892576,0.002171295363043027,0.9332943608299644,0.923622357945262,0.00946092561779088,0.12566826063702294,6.357
57,57,0.4338565657240564,0.001742789983542486,1.432144399684536,0.6591160303752976,0.003982029330473949,0.15371750826776046,6.378
42,42,0.4161309107213889,0.0010242479501074424,1.399534521340457,0.1773405129521625,0.00027385864940190674,0.6246277000618176,6.427
30,30,0.48532770293560146,0.0017277734899864199,1.057142231428612,0.032588985251681024,0.008807734951661402,0.5630784226566935,6.465
81,81,0.3074958629731555,0.0005919659089053534,1.155514042288974,0.7700039339379959,0.00662231633919637,0.6311148485345699,6.495
2,2,0.33483459857634806,0.0005789623674638868,1.2696358891930482,0.47541502066563984,0.00820904207727627,0.6672013191317366,6.5
64,64,0.34218592840124695,0.0019317858289176458,0.8667744830969986,0.5102084038184118,0.006577694458404149,0.5248038912842817,6.515
33,33,0.44264021799709863,0.00030695923454740807,0.8253097152579736,0.09406921550877036,0.006296085441791315,0.504654874015886,6.531
79,79,0.39040834826142456,0.0002300474744700013,1.0411743247893779,0.30630160409267937,0.0025775322236744848,0.5938312753053642,6.618
95,95,0.4598813767320103,0.0011196071429316933,0.9038296052811093,0.8969750109196727,0.0012447120764969089,0.5418429256646338,6.732
23,23,0.3731507853010454,0.0013461319209054192,1.176255671182208,0.7107096909522356,0.005586910939020814,0.6819590039844055,6.775
8,8,0.43914144025177054,0.0006928176428594692,1.4439118067970398,0.24137456141761907,0.0024674998564860134,0.730731462720526,6.827
18,18,0.40894015405027684,0.0021675802167411226,0.6545618531227593,0.4056479744078864,0.003679414219613552,0.47612428862925404,6.837
80,80,0.3751385589029696,0.0008403091342433478,0.7309240620926492,0.15413982149120065,0.00409043013892971,0.5319515498166508,6.867
45,45,0.4636365969484091,0.0002341547279421827,0.9138178220811504,0.9137658116245593,0.009301251878469523,0.6105093818414972,6.905
28,28,0.3477292822336986,0.0007675495687516424,1.0085734695441864,0.14228677120085018,0.005187063800323941,0.7021079980177807,6.991
50,50,0.49620460865155813,0.0015889889817685254,0.5792321367296073,0.5729457503956233,0.00465426732966508,0.4683344908607147,7.023
88,88,0.4482320142361954,0.000454612292024607,1.248181614907793,0.3354916969823713,0.0027237866445806737,0.7491345716247626,7.058
38,38,0.38835166942367,0.0012493250957201305,0.72756741575642,0.6985749406855821,0.007864503750478823,0.5878302295510159,7.112
60,60,0.3366254319754594,0.0007134952382753415,0.6749969616698213,0.7242789397541579,0.005318699202122895,0.5554550248811573,7.142
74,74,0.37600799458852263,0.0004103923698289414,1.4203076310732554,0.37181957035068597,0.0005032806237074076,0.8527120405680305,7.143
12,12,0.4706134644856276,0.0002646681068618765,1.3232087900073015,0.25820963078183906,0.0003587355350813551,0.7871840208648101,7.175
67,67,0.38457511722121823,0.00012251109705408507,0.5568101984171563,0.6861644552994326,0.006029035624476384,0.4867224249068819,7.191
41,41,0.3037297907253319,0.0005596309094536941,1.0950218395166833,0.4251972132326376,0.0022195516155800515,0.808381058987024,7.203
66,66,0.42500189743813555,0.0010600394946541543,1.47314102820103,0.4107464346884285,0.0010335146962158468,0.8606638196034059,7.205
44,44,0.473283008837477,0.0022955286975992026,1.464259390556215,0.46229870389981637,0.009894563423479295,0.8765766627205159,7.207
43,43,0.4404358702609439,0.002143410502892289,0.9906569694742786,0.8409172593850274,0.003550123437658532,0.723298630668836,7.243
31,31,0.3107162861154752,0.0013623518635090483,0.835152002285777,0.6331617938653201,0.003286707520039967,0.6917001150041759,7.261
97,97,0.35341815075366284,0.00034976440524243344,1.485941398470024,0.5076852568015463,0.0011678914251494414,0.9419402362302164,7.284
53,53,0.4346309245631069,0.0012883038152648738,0.7450700555237326,0.2778807658771073,0.007531412430319612,0.6506346382355881,7.285
76,76,0.38143703984451843,0.0011975433831323099,1.3602741045160016,0.7434097931429816,0.00854029020604715,0.9364412941409995,7.335
20,20,0.4471507980522743,0.0001968632711063858,0.9756750836772624,0.9036271971042894,0.0045131177745901235,0.7557292324691929,7.352
19,19,0.4997291400892805,0.002274671637901641,0.6863980956366875,0.5262422704209326,0.007714631342573108,0.6443445124769364,7.41
90,90,0.3519021804912096,0.001754615032221212,1.3533711401699042,0.5341917288545294,0.009512152532158072,0.9998435589622531,7.42
17,17,0.47813746126519796,0.0003665761668815167,1.1871345436881628,0.5817396819103744,0.000692434642107865,0.8373745807674696,7.43
36,36,0.34889784998023465,0.0002952780201671717,1.1130418446525103,0.825411315966839,0.004953809882097319,0.8928586219827394,7.447
69,69,0.482055609988621,0.0016212768689403845,0.6361681156945478,0.8558788742399064,0.003117280282082531,0.6078915153301756,7.46
70,70,0.4440833390664808,0.0012296796486229908,0.7939714700604144,0.19550605175619945,0.005915091042844877,0.776292732435139,7.576
99,99,0.4148879226426426,0.002123517353873153,0.884576407214519,0.9377315446190035,0.006876899999499726,0.8299382127273711,7.597
7,7,0.35539431859563525,0.002061697164768815,0.614217633381659,0.12368441157414382,0.0029754633298111977,0.6721574375349112,7.629
27,27,0.3612956713490276,0.0009954112058953041,0.9412644927761755,0.9632822807597715,0.00872435310604595,0.9101490227523082,7.651
9,9,0.32522077689154144,0.001982432736897014,0.9856609102668297,0.26987854697229113,0.007918730739559504,0.9654467019106783,7.654
54,54,0.3217447209704139,0.002042322504026338,0.9502187973292708,0.7519735502991648,0.0013489454337398741,0.9544834101280849,7.749
98,98,0.36454121230270103,0.0015090383774300122,0.5917286029208108,0.4364988190268088,0.009229447410095584,0.7149600146877264,7.751
34,34,0.3338297321969522,0.0006636029481854023,0.7649408182116273,0.6678617317841091,0.008970562311410898,0.9046784999223654,7.837
72,72,0.3831548615293007,0.0018325561405729124,0.7794774731060283,0.1625904863970828,0.009987005267713171,0.9297897498527282,7.845
56,56,0.3965937635040093,0.001134263775035255,0.6253453509548695,0.5681380449351343,0.0009718427083922386,0.7693172155408424,7.877
37,37,0.460528353772619,0.0007516017740598043,0.5631974875674548,0.3280573143151022,0.007085626101335649,0.8121641093363824,8.013
58,58,0.32368162577285725,0.0013138431202411938,0.6015343820728403,0.6461955361950196,8.107806612394893e-05,0.8492351813105358,8.071
14,14,0.3056029654996128,0.0004438870463561204,0.6448340085292271,0.21701787944637868,0.006159072815865111,0.9741901369274415,8.122
93,93,0.3877120383084574,0.00016735830814038598,0.5172289519917508,0.9734720175710582,0.0008017937985085535,0.7933332751633224,8.149
89,89,0.45773978071855864,0.0014399027705632574,0.5231208185098347,0.7953174864801872,0.007226656530931863,0.8820939076497278,8.213
10,10,0.45000746901009825,0.0018870946454723834,0.7891376213983023,0.4497371648812712,0.0057817398800268935,0.09351517666533635,8.334
55,55,0.4882540968719635,0.002206603570823121,0.5363470571635813,0.8726120575757157,0.0030772840847687944,0.9827209246269478,8.357
63,63,0.3150976219501369,0.0009485390486163997,1.206807243915009,0.22764829009971627,0.0026014981508238433,0.11996032810174427,9.055
65,65,0.4187179774303539,0.0016533947505024391,1.3108186364905232,0.7344272144995037,0.0015079280665093342,0.10968986853997491,9.857
40,40,0.4070770633555465,0.0017932708333665691,1.0306134165788428,0.5533393174055807,0.005045711766178433,0.07572594580545032,14.232
84,84,0.34159619370534516,0.00014698763053938991,1.012239251482756,0.6066519974118428,0.007129036548630129,0.06238875940720736,18.393
16,16,0.37061946090670084,0.0007985680066927948,0.7540606243542501,0.10474716525911681,0.007637831884344035,0.043536737212130416,21.854
94,94,0.4921813722821657,0.0015703332094692646,1.2815545243876767,0.3530273972487014,0.008144033025369157,0.06019978387132538,22.099
48,48,0.40143833990889116,0.0008723785241997008,0.7037384605665923,0.4805793175628805,0.0004362468750703715,0.032124995886943,27.137
85,85,0.3952012604086867,0.0011751436243583248,1.2580030217810867,0.8136413759094652,0.005229923366619593,0.029024009082464216,42.348
83,83,0.3594814965441911,0.001445323233986036,0.7138690229146833,0.04784258552651061,0.008490527544290218,0.011238228672537435,46.955
4,4,0.3269831936692502,0.00011077621455697888,1.0851234747460876,0.020807269346114945,0.004710007109091259,0.0013266647818723333,50.374
