,set,mu,qs,mu_max,X_max,Ks,Ks_qs,Ki,Yxs,qs_max,m_s,lag,rmse
1507,94,0,3,0.32005270300618777,21.530220199065052,8.430794515642793,0.046103364824935836,7.165955383359947,0.49308790590763685,1.0776674159889488,0.06305888094729455,0.01806939291745712,36377.363
1233,77,0,1,0.32576485114675513,19.253608671908104,7.149542725587068,0.09036676598665136,7.609138444976559,0.4966247523383458,1.211537524030906,0.05034112175716912,0.010683376510551734,36578.483
1442,90,0,2,0.34196515358114193,18.17440252343568,4.5071645487417396,0.0722076858815419,7.219719336071798,0.4682373854494605,1.2271522667307049,0.05282574718559872,0.0036742175297578474,36610.596
1424,89,0,0,0.3902655014222205,18.480324527759524,7.396431735152413,0.08536259609112312,6.0111275395657024,0.40231573462654185,1.2467510813390401,0.14093845699885704,0.0176473744525692,37313.069
992,62,0,0,0.0597344041118197,20.5873729627029,2.0472984446284355,0.04293508979057199,6.953215702555166,0.42039242682106737,1.0800799855172234,0.05885587816612137,0.014305037295898559,39292.768
1427,89,0,3,0.3902655014222205,18.480324527759524,7.396431735152413,0.08536259609112312,6.0111275395657024,0.40231573462654185,1.2467510813390401,0.14093845699885704,0.0176473744525692,39626.832
608,38,0,0,0.3498465562122102,18.523634007419165,8.21230260654117,0.04859895723161219,7.324517326662205,0.4847465489179104,1.1077498672273296,0.057643283186213166,0.011879493448998524,40391.787
995,62,0,3,0.0597344041118197,20.5873729627029,2.0472984446284355,0.04293508979057199,6.953215702555166,0.42039242682106737,1.0800799855172234,0.05885587816612137,0.014305037295898559,41096.01
611,38,0,3,0.3498465562122102,18.523634007419165,8.21230260654117,0.04859895723161219,7.324517326662205,0.4847465489179104,1.1077498672273296,0.057643283186213166,0.011879493448998524,42007.08
1426,89,0,2,0.3902655014222205,18.480324527759524,7.396431735152413,0.08536259609112312,6.0111275395657024,0.40231573462654185,1.2467510813390401,0.14093845699885704,0.0176473744525692,42945.055
114,7,0,2,0.17221972015635462,18.060220817627684,4.734389692094034,0.015045593066366669,7.542106080879416,0.48691208233204825,1.2318817948568666,0.14825150716923519,0.014619790417622146,43289.904
48,3,0,0,0.02863998447075159,19.501407080606754,6.416528435894763,0.08438709730275801,7.409370011066253,0.40464823268575817,1.274339554117407,0.11420271448642487,0.00884002831776428,46817.306
512,32,0,0,0.15813691332142749,21.27064399680004,0.4938892154821306,0.05863358849395423,6.123672929857544,0.4186935253931614,1.1676803623142633,0.09672182454757178,0.0015379039357753489,46966.856
515,32,0,3,0.15813691332142749,21.27064399680004,0.4938892154821306,0.05863358849395423,6.123672929857544,0.4186935253931614,1.1676803623142633,0.09672182454757178,0.0015379039357753489,47198.047
1585,99,0,1,0.12819811236148557,20.637596163416205,0.12474294063925204,0.07892716154677525,7.86707097098677,0.4507153298465825,1.2070122426286782,0.09139636394751938,0.016019810681176364,47760.445
1440,90,0,0,0.34196515358114193,18.17440252343568,4.5071645487417396,0.0722076858815419,7.219719336071798,0.4682373854494605,1.2271522667307049,0.05282574718559872,0.0036742175297578474,47981.468
1505,94,0,1,0.32005270300618777,21.530220199065052,8.430794515642793,0.046103364824935836,7.165955383359947,0.49308790590763685,1.0776674159889488,0.06305888094729455,0.01806939291745712,48345.434
51,3,0,3,0.02863998447075159,19.501407080606754,6.416528435894763,0.08438709730275801,7.409370011066253,0.40464823268575817,1.274339554117407,0.11420271448642487,0.00884002831776428,48446.831
1443,90,0,3,0.34196515358114193,18.17440252343568,4.5071645487417396,0.0722076858815419,7.219719336071798,0.4682373854494605,1.2271522667307049,0.05282574718559872,0.0036742175297578474,48635.22
545,34,0,1,0.2851475070023126,20.153089503076885,3.4065250697616576,0.07437705621976318,6.7828249299172185,0.4908186918400962,1.1882260345228126,0.10629064910170971,0.014965407179960769,49385.975
1169,73,0,1,0.24610422661991957,20.868514689649622,1.580515898723093,0.04996892377497387,7.813184206981516,0.4257742273029469,1.0984893442989947,0.12330840838954649,0.0027598886142960613,49769.171
432,27,0,0,0.3061381603270749,21.048925365025333,4.6236277356700235,0.031223510412331415,6.71277345701815,0.4822785219394289,1.0571417194124546,0.09826960317216385,0.005622259451784137,50192.168
1554,97,0,2,0.23245121147455636,19.146512764707058,6.904293588454789,0.05274358887331482,6.475590359647979,0.4277329695547813,1.2563147873790244,0.06687067918066837,0.006483705712122281,50490.129
435,27,0,3,0.3061381603270749,21.048925365025333,4.6236277356700235,0.031223510412331415,6.71277345701815,0.4822785219394289,1.0571417194124546,0.09826960317216385,0.005622259451784137,50958.682
97,6,0,1,0.3637356837728898,18.98748815330176,2.390174811596881,0.05737222181317154,6.382875081524448,0.44006668143878697,1.1234042980830394,0.07257688881730179,0.012102684655999764,51091.947
480,30,0,0,0.21071941955102572,18.60243698175336,2.333091424294143,0.017912796033407487,6.322759123890706,0.4249280718028042,0.9985498241131313,0.08128891233161926,0.006760244808092866,51182.164
576,36,0,0,0.43640064283586394,21.99917169715937,1.2444145194120741,0.09627204379881729,7.673315210288818,0.4574197353853788,1.3348519295161339,0.11866673755540905,0.004541125853001196,51393.059
483,30,0,3,0.21071941955102572,18.60243698175336,2.333091424294143,0.017912796033407487,6.322759123890706,0.4249280718028042,0.9985498241131313,0.08128891233161926,0.006760244808092866,51826.825
33,2,0,1,0.07237632354445608,24.453947314844903,8.695400577988714,0.060393667744541864,6.347464447266318,0.49700941116082953,1.136948368218104,0.11298020173428339,0.008540283021121947,52029.699
579,36,0,3,0.43640064283586394,21.99917169715937,1.2444145194120741,0.09627204379881729,7.673315210288818,0.4574197353853788,1.3348519295161339,0.11866673755540905,0.004541125853001196,52303.714
993,62,0,1,0.0597344041118197,20.5873729627029,2.0472984446284355,0.04293508979057199,6.953215702555166,0.42039242682106737,1.0800799855172234,0.05885587816612137,0.014305037295898559,54847.013
50,3,0,2,0.02863998447075159,19.501407080606754,6.416528435894763,0.08438709730275801,7.409370011066253,0.40464823268575817,1.274339554117407,0.11420271448642487,0.00884002831776428,56012.103
1106,69,0,2,0.39836934074518376,18.27358419611818,7.252738392709488,0.04226808570723856,7.154722390611519,0.45687914182002753,1.2648738218603248,0.0788188970145605,0.003196748454071391,56090.668
609,38,0,1,0.3498465562122102,18.523634007419165,8.21230260654117,0.04859895723161219,7.324517326662205,0.4847465489179104,1.1077498672273296,0.057643283186213166,0.011879493448998524,56849.183
1425,89,0,1,0.3902655014222205,18.480324527759524,7.396431735152413,0.08536259609112312,6.0111275395657024,0.40231573462654185,1.2467510813390401,0.14093845699885704,0.0176473744525692,57847.364
433,27,0,1,0.3061381603270749,21.048925365025333,4.6236277356700235,0.031223510412331415,6.71277345701815,0.4822785219394289,1.0571417194124546,0.09826960317216385,0.005622259451784137,62559.608
1568,98,0,0,0.19563734433024121,24.737190344488674,8.899419035978735,0.04568914789514778,7.007818513076552,0.45110367196521317,1.1495746150564854,0.05504868768259004,0.019350917924031073,65177.005
481,30,0,1,0.21071941955102572,18.60243698175336,2.333091424294143,0.017912796033407487,6.322759123890706,0.4249280718028042,0.9985498241131313,0.08128891233161926,0.006760244808092866,68266.774
49,3,0,1,0.02863998447075159,19.501407080606754,6.416528435894763,0.08438709730275801,7.409370011066253,0.40464823268575817,1.274339554117407,0.11420271448642487,0.00884002831776428,68273.06
1298,81,0,2,0.40487476158758673,22.711725059901557,6.684664996613381,0.05809802608097827,6.150306841489428,0.4052894081117534,1.28990618157356,0.1337500197446143,0.017803743546062477,68889.015
1571,98,0,3,0.19563734433024121,24.737190344488674,8.899419035978735,0.04568914789514778,7.007818513076552,0.45110367196521317,1.1495746150564854,0.05504868768259004,0.019350917924031073,69261.573
1441,90,0,1,0.34196515358114193,18.17440252343568,4.5071645487417396,0.0722076858815419,7.219719336071798,0.4682373854494605,1.2271522667307049,0.05282574718559872,0.0036742175297578474,70206.875
