Date;Time;Stirrer Setpoint (rpm)
Jul 13, 2023;4:01:50 PM;880,00
Jul 13, 2023;4:02:10 PM;875,00
Jul 13, 2023;4:02:30 PM;880,00
Jul 13, 2023;4:02:50 PM;885,00
Jul 13, 2023;4:03:10 PM;890,00
Jul 13, 2023;4:03:30 PM;895,00
Jul 13, 2023;4:03:50 PM;900,00
Jul 13, 2023;4:04:11 PM;905,00
Jul 13, 2023;4:04:31 PM;910,00
Jul 13, 2023;4:04:51 PM;905,00
Jul 13, 2023;4:05:11 PM;900,00
Jul 13, 2023;4:05:31 PM;895,00
Jul 13, 2023;4:05:51 PM;890,00
Jul 13, 2023;4:06:11 PM;885,00
Jul 13, 2023;4:06:31 PM;880,00
Jul 13, 2023;4:06:51 PM;875,00
Jul 13, 2023;4:07:11 PM;870,00
Jul 13, 2023;4:07:31 PM;865,00
Jul 13, 2023;4:07:51 PM;870,00
Jul 13, 2023;4:08:11 PM;875,00
Jul 13, 2023;4:08:31 PM;880,00
Jul 13, 2023;4:09:00 PM;885,00
Jul 13, 2023;4:09:20 PM;890,00
Jul 13, 2023;4:09:40 PM;895,00
Jul 13, 2023;4:10:00 PM;900,00
Jul 13, 2023;4:10:20 PM;895,00
Jul 13, 2023;4:10:40 PM;890,00
Jul 13, 2023;4:11:00 PM;885,00
Jul 13, 2023;4:11:20 PM;880,00
Jul 13, 2023;4:11:40 PM;875,00
Jul 13, 2023;4:12:00 PM;870,00
Jul 13, 2023;4:12:20 PM;865,00
Jul 13, 2023;4:12:40 PM;860,00
Jul 13, 2023;4:13:00 PM;855,00
Jul 13, 2023;4:13:20 PM;860,00
Jul 13, 2023;4:13:40 PM;865,00
Jul 13, 2023;4:14:00 PM;870,00
Jul 13, 2023;4:14:20 PM;875,00
Jul 13, 2023;4:14:40 PM;880,00
Jul 13, 2023;4:15:00 PM;885,00
Jul 13, 2023;4:15:20 PM;890,00
Jul 13, 2023;4:15:40 PM;895,00
Jul 13, 2023;4:16:00 PM;900,00
Jul 13, 2023;4:16:20 PM;895,00
Jul 13, 2023;4:16:40 PM;890,00
Jul 13, 2023;4:17:00 PM;885,00
Jul 13, 2023;4:17:20 PM;880,00
Jul 13, 2023;4:17:40 PM;875,00
Jul 13, 2023;4:18:00 PM;880,00
Jul 13, 2023;4:18:20 PM;885,00
Jul 13, 2023;4:19:01 PM;895,00
Jul 13, 2023;4:19:21 PM;900,00
Jul 13, 2023;4:19:41 PM;905,00
Jul 13, 2023;4:20:01 PM;910,00
Jul 13, 2023;4:20:21 PM;915,00
Jul 13, 2023;4:20:41 PM;910,00
Jul 13, 2023;4:21:01 PM;905,00
Jul 13, 2023;4:21:21 PM;900,00
Jul 13, 2023;4:21:41 PM;895,00
Jul 13, 2023;4:22:01 PM;890,00
Jul 13, 2023;4:22:21 PM;885,00
Jul 13, 2023;4:22:41 PM;880,00
Jul 13, 2023;4:23:01 PM;875,00
Jul 13, 2023;4:23:21 PM;870,00
Jul 13, 2023;4:23:41 PM;865,00
Jul 13, 2023;4:24:01 PM;860,00
Jul 13, 2023;4:24:21 PM;855,00
Jul 13, 2023;4:24:41 PM;850,00
Jul 13, 2023;4:25:01 PM;845,00
Jul 13, 2023;4:25:21 PM;840,00
Jul 13, 2023;4:25:41 PM;835,00
Jul 13, 2023;4:26:01 PM;840,00
Jul 13, 2023;4:26:21 PM;845,00
Jul 13, 2023;4:26:41 PM;850,00
Jul 13, 2023;4:27:01 PM;855,00
Jul 13, 2023;4:27:21 PM;860,00
Jul 13, 2023;4:27:41 PM;865,00
Jul 13, 2023;4:28:01 PM;870,00
Jul 13, 2023;4:28:21 PM;875,00
Jul 13, 2023;4:28:41 PM;880,00
Jul 13, 2023;4:29:01 PM;885,00
Jul 13, 2023;4:29:21 PM;890,00
Jul 13, 2023;4:29:41 PM;895,00
Jul 13, 2023;4:30:01 PM;900,00
Jul 13, 2023;4:30:21 PM;905,00
Jul 13, 2023;4:30:41 PM;910,00
Jul 13, 2023;4:31:01 PM;915,00
Jul 13, 2023;4:31:21 PM;910,00
Jul 13, 2023;4:31:41 PM;905,00
Jul 13, 2023;4:32:01 PM;900,00
Jul 13, 2023;4:32:21 PM;895,00
Jul 13, 2023;4:32:41 PM;890,00
Jul 13, 2023;4:33:01 PM;885,00
Jul 13, 2023;4:33:21 PM;890,00
Jul 13, 2023;4:33:41 PM;895,00
Jul 13, 2023;4:34:01 PM;900,00
Jul 13, 2023;4:34:21 PM;905,00
Jul 13, 2023;4:34:41 PM;910,00
Jul 13, 2023;4:35:01 PM;915,00
Jul 13, 2023;4:35:21 PM;920,00
Jul 13, 2023;4:35:41 PM;915,00
Jul 13, 2023;4:36:01 PM;910,00
Jul 13, 2023;4:36:21 PM;905,00
Jul 13, 2023;4:36:41 PM;900,00
Jul 13, 2023;4:37:01 PM;895,00
Jul 13, 2023;4:37:21 PM;890,00
Jul 13, 2023;4:37:41 PM;885,00
Jul 13, 2023;4:38:01 PM;890,00
Jul 13, 2023;4:38:21 PM;895,00
Jul 13, 2023;4:38:41 PM;900,00
Jul 13, 2023;4:39:01 PM;905,00
Jul 13, 2023;4:39:21 PM;910,00
Jul 13, 2023;4:39:41 PM;915,00
Jul 13, 2023;4:40:01 PM;920,00
Jul 13, 2023;4:40:21 PM;925,00
Jul 13, 2023;4:40:41 PM;930,00
Jul 13, 2023;4:41:01 PM;935,00
Jul 13, 2023;4:41:21 PM;940,00
Jul 13, 2023;4:41:41 PM;945,00
Jul 13, 2023;4:42:01 PM;950,00
Jul 13, 2023;4:42:21 PM;955,00
Jul 13, 2023;4:42:41 PM;960,00
Jul 13, 2023;4:43:01 PM;965,00
Jul 13, 2023;4:43:21 PM;960,00
Jul 13, 2023;4:43:41 PM;955,00
Jul 13, 2023;4:44:01 PM;950,00
Jul 13, 2023;4:44:21 PM;945,00
Jul 13, 2023;4:44:41 PM;940,00
Jul 13, 2023;4:45:01 PM;935,00
Jul 13, 2023;4:45:21 PM;930,00
Jul 13, 2023;4:45:41 PM;925,00
Jul 13, 2023;4:46:01 PM;930,00
Jul 13, 2023;4:46:21 PM;935,00
Jul 13, 2023;4:46:41 PM;940,00
Jul 13, 2023;4:47:01 PM;945,00
Jul 13, 2023;4:47:21 PM;950,00
Jul 13, 2023;4:47:41 PM;955,00
Jul 13, 2023;4:48:01 PM;950,00
Jul 13, 2023;4:48:21 PM;945,00
Jul 13, 2023;4:48:41 PM;940,00
Jul 13, 2023;4:49:01 PM;935,00
Jul 13, 2023;4:49:21 PM;930,00
Jul 13, 2023;4:49:41 PM;925,00
Jul 13, 2023;4:50:01 PM;920,00
Jul 13, 2023;4:50:21 PM;925,00
Jul 13, 2023;4:50:41 PM;930,00
Jul 13, 2023;4:51:01 PM;935,00
Jul 13, 2023;4:51:21 PM;940,00
Jul 13, 2023;4:51:41 PM;945,00
Jul 13, 2023;4:52:01 PM;940,00
Jul 13, 2023;4:52:21 PM;935,00
Jul 13, 2023;4:52:41 PM;930,00
Jul 13, 2023;4:53:01 PM;925,00
Jul 13, 2023;4:53:21 PM;920,00
Jul 13, 2023;4:53:41 PM;925,00
Jul 13, 2023;4:54:01 PM;930,00
Jul 13, 2023;4:54:21 PM;935,00
Jul 13, 2023;4:54:41 PM;940,00
Jul 13, 2023;4:55:01 PM;945,00
Jul 13, 2023;4:55:21 PM;950,00
Jul 13, 2023;4:55:41 PM;955,00
Jul 13, 2023;4:56:01 PM;950,00
Jul 13, 2023;4:56:21 PM;945,00
Jul 13, 2023;4:56:41 PM;940,00
Jul 13, 2023;4:57:01 PM;935,00
Jul 13, 2023;4:57:21 PM;930,00
Jul 13, 2023;4:57:41 PM;925,00
Jul 13, 2023;4:58:01 PM;920,00
Jul 13, 2023;4:58:21 PM;915,00
Jul 13, 2023;4:58:41 PM;920,00
Jul 13, 2023;4:59:01 PM;925,00
Jul 13, 2023;4:59:21 PM;930,00
Jul 13, 2023;4:59:41 PM;935,00
Jul 13, 2023;5:00:01 PM;940,00
Jul 13, 2023;5:00:21 PM;945,00
Jul 13, 2023;5:00:41 PM;940,00
Jul 13, 2023;5:01:01 PM;935,00
Jul 13, 2023;5:01:21 PM;930,00
Jul 13, 2023;5:01:41 PM;925,00
Jul 13, 2023;5:02:01 PM;920,00
Jul 13, 2023;5:02:21 PM;915,00
Jul 13, 2023;5:02:41 PM;910,00
Jul 13, 2023;5:03:01 PM;905,00
Jul 13, 2023;5:03:21 PM;900,00
Jul 13, 2023;5:03:41 PM;895,00
Jul 13, 2023;5:04:01 PM;890,00
Jul 13, 2023;5:04:21 PM;895,00
Jul 13, 2023;5:04:41 PM;900,00
Jul 13, 2023;5:05:01 PM;905,00
Jul 13, 2023;5:05:21 PM;910,00
Jul 13, 2023;5:05:41 PM;915,00
Jul 13, 2023;5:06:01 PM;920,00
Jul 13, 2023;5:06:21 PM;925,00
Jul 13, 2023;5:06:41 PM;930,00
Jul 13, 2023;5:07:01 PM;935,00
Jul 13, 2023;5:07:21 PM;940,00
Jul 13, 2023;5:07:42 PM;945,00
Jul 13, 2023;5:08:02 PM;950,00
Jul 13, 2023;5:08:22 PM;945,00
Jul 13, 2023;5:08:42 PM;940,00
Jul 13, 2023;5:09:02 PM;935,00
Jul 13, 2023;5:09:22 PM;930,00
Jul 13, 2023;5:09:42 PM;925,00
Jul 13, 2023;5:10:02 PM;920,00
Jul 13, 2023;5:10:22 PM;925,00
Jul 13, 2023;5:10:42 PM;930,00
Jul 13, 2023;5:11:02 PM;935,00
Jul 13, 2023;5:11:22 PM;940,00
Jul 13, 2023;5:11:42 PM;945,00
Jul 13, 2023;5:12:02 PM;950,00
Jul 13, 2023;5:12:22 PM;955,00
Jul 13, 2023;5:12:42 PM;960,00
Jul 13, 2023;5:13:02 PM;965,00
Jul 13, 2023;5:13:22 PM;970,00
Jul 13, 2023;5:13:42 PM;975,00
Jul 13, 2023;5:14:02 PM;980,00
Jul 13, 2023;5:14:22 PM;975,00
Jul 13, 2023;5:14:42 PM;970,00
Jul 13, 2023;5:15:02 PM;965,00
Jul 13, 2023;5:15:22 PM;970,00
Jul 13, 2023;5:15:42 PM;975,00
Jul 13, 2023;5:16:22 PM;985,00
Jul 13, 2023;5:17:03 PM;985,00
Jul 13, 2023;5:17:23 PM;980,00
Jul 13, 2023;5:17:43 PM;975,00
Jul 13, 2023;5:18:03 PM;970,00
Jul 13, 2023;5:18:23 PM;965,00
Jul 13, 2023;5:18:43 PM;960,00
Jul 13, 2023;5:19:03 PM;965,00
Jul 13, 2023;5:19:23 PM;970,00
Jul 13, 2023;5:19:43 PM;975,00
Jul 13, 2023;5:20:03 PM;970,00
Jul 13, 2023;5:20:23 PM;965,00
Jul 13, 2023;5:20:43 PM;960,00
Jul 13, 2023;5:21:03 PM;955,00
Jul 13, 2023;5:21:23 PM;950,00
Jul 13, 2023;5:21:43 PM;945,00
Jul 13, 2023;5:22:03 PM;940,00
Jul 13, 2023;5:22:23 PM;945,00
Jul 13, 2023;5:22:43 PM;950,00
Jul 13, 2023;5:23:03 PM;955,00
Jul 13, 2023;5:23:23 PM;960,00
Jul 13, 2023;5:23:43 PM;965,00
Jul 13, 2023;5:24:03 PM;970,00
Jul 13, 2023;5:24:23 PM;975,00
Jul 13, 2023;5:24:43 PM;980,00
Jul 13, 2023;5:25:03 PM;975,00
Jul 13, 2023;5:25:23 PM;970,00
Jul 13, 2023;5:25:43 PM;965,00
Jul 13, 2023;5:26:03 PM;960,00
Jul 13, 2023;5:26:23 PM;955,00
Jul 13, 2023;5:26:43 PM;950,00
Jul 13, 2023;5:27:03 PM;945,00
Jul 13, 2023;5:27:23 PM;950,00
Jul 13, 2023;5:27:43 PM;955,00
Jul 13, 2023;5:28:03 PM;960,00
Jul 13, 2023;5:28:23 PM;965,00
Jul 13, 2023;5:28:43 PM;970,00
Jul 13, 2023;5:29:03 PM;975,00
Jul 13, 2023;5:29:23 PM;980,00
Jul 13, 2023;5:29:43 PM;975,00
Jul 13, 2023;5:30:03 PM;970,00
Jul 13, 2023;5:30:23 PM;965,00
Jul 13, 2023;5:30:43 PM;960,00
Jul 13, 2023;5:31:03 PM;965,00
Jul 13, 2023;5:31:23 PM;970,00
Jul 13, 2023;5:31:43 PM;975,00
Jul 13, 2023;5:32:03 PM;980,00
Jul 13, 2023;5:32:23 PM;985,00
Jul 13, 2023;5:32:43 PM;990,00
Jul 13, 2023;5:33:03 PM;985,00
Jul 13, 2023;5:33:23 PM;980,00
Jul 13, 2023;5:33:43 PM;975,00
Jul 13, 2023;5:34:03 PM;970,00
Jul 13, 2023;5:34:23 PM;975,00
Jul 13, 2023;5:34:43 PM;980,00
Jul 13, 2023;5:35:03 PM;985,00
Jul 13, 2023;5:35:23 PM;990,00
Jul 13, 2023;5:35:43 PM;985,00
Jul 13, 2023;5:36:03 PM;980,00
Jul 13, 2023;5:36:23 PM;975,00
Jul 13, 2023;5:36:43 PM;970,00
Jul 13, 2023;5:37:03 PM;965,00
Jul 13, 2023;5:37:23 PM;970,00
Jul 13, 2023;5:37:43 PM;975,00
Jul 13, 2023;5:38:03 PM;980,00
Jul 13, 2023;5:38:23 PM;985,00
Jul 13, 2023;5:38:43 PM;990,00
Jul 13, 2023;5:39:03 PM;995,00
Jul 13, 2023;5:39:23 PM;990,00
Jul 13, 2023;5:39:43 PM;985,00
Jul 13, 2023;5:40:03 PM;980,00
Jul 13, 2023;5:40:23 PM;975,00
Jul 13, 2023;5:40:43 PM;970,00
Jul 13, 2023;5:41:03 PM;965,00
Jul 13, 2023;5:41:23 PM;970,00
Jul 13, 2023;5:41:43 PM;975,00
Jul 13, 2023;5:42:03 PM;980,00
Jul 13, 2023;5:42:23 PM;985,00
Jul 13, 2023;5:42:43 PM;990,00
Jul 13, 2023;5:43:03 PM;995,00
Jul 13, 2023;5:43:23 PM;1000,00
Jul 13, 2023;5:43:43 PM;995,00
Jul 13, 2023;5:44:03 PM;990,00
Jul 13, 2023;5:44:23 PM;985,00
Jul 13, 2023;5:44:43 PM;980,00
Jul 13, 2023;5:45:03 PM;975,00
Jul 13, 2023;5:45:23 PM;970,00
Jul 13, 2023;5:45:43 PM;965,00
Jul 13, 2023;5:46:03 PM;960,00
Jul 13, 2023;5:46:23 PM;955,00
Jul 13, 2023;5:46:43 PM;960,00
Jul 13, 2023;5:47:03 PM;965,00
Jul 13, 2023;5:47:23 PM;970,00
Jul 13, 2023;5:47:43 PM;975,00
Jul 13, 2023;5:48:03 PM;980,00
Jul 13, 2023;5:48:23 PM;985,00
Jul 13, 2023;5:48:43 PM;990,00
Jul 13, 2023;5:49:03 PM;985,00
Jul 13, 2023;5:49:23 PM;980,00
Jul 13, 2023;5:49:43 PM;975,00
Jul 13, 2023;5:50:03 PM;970,00
Jul 13, 2023;5:50:23 PM;965,00
Jul 13, 2023;5:50:43 PM;960,00
Jul 13, 2023;5:51:03 PM;955,00
Jul 13, 2023;5:51:23 PM;950,00
Jul 13, 2023;5:51:43 PM;955,00
Jul 13, 2023;5:52:03 PM;960,00
Jul 13, 2023;5:52:23 PM;965,00
Jul 13, 2023;5:52:43 PM;970,00
Jul 13, 2023;5:53:03 PM;975,00
Jul 13, 2023;5:53:23 PM;980,00
Jul 13, 2023;5:53:43 PM;975,00
Jul 13, 2023;5:54:03 PM;970,00
Jul 13, 2023;5:54:23 PM;965,00
Jul 13, 2023;5:54:43 PM;960,00
Jul 13, 2023;5:55:03 PM;955,00
Jul 13, 2023;5:55:23 PM;950,00
Jul 13, 2023;5:55:43 PM;955,00
Jul 13, 2023;5:56:03 PM;960,00
Jul 13, 2023;5:56:23 PM;965,00
Jul 13, 2023;5:56:43 PM;970,00
Jul 13, 2023;5:57:03 PM;975,00
Jul 13, 2023;5:57:23 PM;980,00
Jul 13, 2023;5:57:43 PM;985,00
Jul 13, 2023;5:58:03 PM;990,00
Jul 13, 2023;5:58:23 PM;995,00
Jul 13, 2023;5:58:43 PM;990,00
Jul 13, 2023;5:59:03 PM;985,00
Jul 13, 2023;5:59:23 PM;980,00
Jul 13, 2023;5:59:43 PM;975,00
Jul 13, 2023;6:00:03 PM;970,00
Jul 13, 2023;6:00:23 PM;975,00
Jul 13, 2023;6:00:43 PM;980,00
Jul 13, 2023;6:01:03 PM;985,00
Jul 13, 2023;6:01:23 PM;990,00
Jul 13, 2023;6:01:43 PM;995,00
Jul 13, 2023;6:02:03 PM;1000,00
Jul 13, 2023;6:02:23 PM;1005,00
Jul 13, 2023;6:02:43 PM;1010,00
Jul 13, 2023;6:03:03 PM;1005,00
Jul 13, 2023;6:03:23 PM;1000,00
Jul 13, 2023;6:03:43 PM;1005,00
Jul 13, 2023;6:04:03 PM;1010,00
Jul 13, 2023;6:04:23 PM;1015,00
Jul 13, 2023;6:04:43 PM;1020,00
Jul 13, 2023;6:05:03 PM;1025,00
Jul 13, 2023;6:05:23 PM;1020,00
Jul 13, 2023;6:05:43 PM;1015,00
Jul 13, 2023;6:06:03 PM;1010,00
Jul 13, 2023;6:06:23 PM;1005,00
Jul 13, 2023;6:06:43 PM;1000,00
Jul 13, 2023;6:07:03 PM;995,00
Jul 13, 2023;6:07:23 PM;990,00
Jul 13, 2023;6:07:43 PM;995,00
Jul 13, 2023;6:08:03 PM;1000,00
Jul 13, 2023;6:08:23 PM;1005,00
Jul 13, 2023;6:08:43 PM;1010,00
Jul 13, 2023;6:09:03 PM;1015,00
Jul 13, 2023;6:09:23 PM;1010,00
Jul 13, 2023;6:09:43 PM;1005,00
Jul 13, 2023;6:10:03 PM;1000,00
Jul 13, 2023;6:11:04 PM;985,00
Jul 13, 2023;6:11:24 PM;980,00
Jul 13, 2023;6:11:45 PM;975,00
Jul 13, 2023;6:12:05 PM;980,00
Jul 13, 2023;6:12:45 PM;990,00
Jul 13, 2023;6:13:05 PM;995,00
Jul 13, 2023;6:13:25 PM;1000,00
Jul 13, 2023;6:13:45 PM;1005,00
Jul 13, 2023;6:14:05 PM;1010,00
Jul 13, 2023;6:14:25 PM;1005,00
Jul 13, 2023;6:14:45 PM;1000,00
Jul 13, 2023;6:15:05 PM;995,00
Jul 13, 2023;6:15:25 PM;990,00
Jul 13, 2023;6:15:45 PM;995,00
Jul 13, 2023;6:16:05 PM;1000,00
Jul 13, 2023;6:16:25 PM;1005,00
Jul 13, 2023;6:16:45 PM;1010,00
Jul 13, 2023;6:17:05 PM;1015,00
Jul 13, 2023;6:17:25 PM;1020,00
Jul 13, 2023;6:17:45 PM;1015,00
Jul 13, 2023;6:18:05 PM;1010,00
Jul 13, 2023;6:18:25 PM;1005,00
Jul 13, 2023;6:18:45 PM;1000,00
Jul 13, 2023;6:19:05 PM;1005,00
Jul 13, 2023;6:19:25 PM;1010,00
Jul 13, 2023;6:19:45 PM;1015,00
Jul 13, 2023;6:20:05 PM;1020,00
Jul 13, 2023;6:20:25 PM;1025,00
Jul 13, 2023;6:20:45 PM;1030,00
Jul 13, 2023;6:21:05 PM;1035,00
Jul 13, 2023;6:21:25 PM;1040,00
Jul 13, 2023;6:21:45 PM;1045,00
Jul 13, 2023;6:22:05 PM;1050,00
Jul 13, 2023;6:22:25 PM;1055,00
Jul 13, 2023;6:22:45 PM;1060,00
Jul 13, 2023;6:23:05 PM;1065,00
Jul 13, 2023;6:23:25 PM;1060,00
Jul 13, 2023;6:23:45 PM;1055,00
Jul 13, 2023;6:24:05 PM;1050,00
Jul 13, 2023;6:24:25 PM;1045,00
Jul 13, 2023;6:24:45 PM;1040,00
Jul 13, 2023;6:25:05 PM;1045,00
Jul 13, 2023;6:25:25 PM;1050,00
Jul 13, 2023;6:25:45 PM;1055,00
Jul 13, 2023;6:26:05 PM;1060,00
Jul 13, 2023;6:26:25 PM;1055,00
Jul 13, 2023;6:26:45 PM;1050,00
Jul 13, 2023;6:27:05 PM;1045,00
Jul 13, 2023;6:27:25 PM;1040,00
Jul 13, 2023;6:27:45 PM;1035,00
Jul 13, 2023;6:28:05 PM;1030,00
Jul 13, 2023;6:28:25 PM;1035,00
Jul 13, 2023;6:28:45 PM;1040,00
Jul 13, 2023;6:29:05 PM;1045,00
Jul 13, 2023;6:29:25 PM;1050,00
Jul 13, 2023;6:29:45 PM;1055,00
Jul 13, 2023;6:30:05 PM;1060,00
Jul 13, 2023;6:30:25 PM;1055,00
Jul 13, 2023;6:30:45 PM;1050,00
Jul 13, 2023;6:31:05 PM;1045,00
Jul 13, 2023;6:31:25 PM;1040,00
Jul 13, 2023;6:31:45 PM;1045,00
Jul 13, 2023;6:32:05 PM;1050,00
Jul 13, 2023;6:32:25 PM;1055,00
Jul 13, 2023;6:32:45 PM;1060,00
Jul 13, 2023;6:33:05 PM;1055,00
Jul 13, 2023;6:33:25 PM;1050,00
Jul 13, 2023;6:33:45 PM;1045,00
Jul 13, 2023;6:34:05 PM;1040,00
Jul 13, 2023;6:34:25 PM;1035,00
Jul 13, 2023;6:34:45 PM;1040,00
Jul 13, 2023;6:35:05 PM;1045,00
Jul 13, 2023;6:35:25 PM;1050,00
Jul 13, 2023;6:35:45 PM;1055,00
Jul 13, 2023;6:36:05 PM;1060,00
Jul 13, 2023;6:36:25 PM;1055,00
Jul 13, 2023;6:36:45 PM;1050,00
Jul 13, 2023;6:37:05 PM;1045,00
Jul 13, 2023;6:37:25 PM;1040,00
Jul 13, 2023;6:37:45 PM;1035,00
Jul 13, 2023;6:38:05 PM;1040,00
Jul 13, 2023;6:38:25 PM;1045,00
Jul 13, 2023;6:38:45 PM;1050,00
Jul 13, 2023;6:39:05 PM;1055,00
Jul 13, 2023;6:39:25 PM;1060,00
Jul 13, 2023;6:39:45 PM;1055,00
Jul 13, 2023;6:40:05 PM;1050,00
Jul 13, 2023;6:40:25 PM;1045,00
Jul 13, 2023;6:40:45 PM;1040,00
Jul 13, 2023;6:41:05 PM;1035,00
Jul 13, 2023;6:41:25 PM;1030,00
Jul 13, 2023;6:41:45 PM;1035,00
Jul 13, 2023;6:42:05 PM;1040,00
Jul 13, 2023;6:42:25 PM;1045,00
Jul 13, 2023;6:42:45 PM;1050,00
Jul 13, 2023;6:43:05 PM;1055,00
Jul 13, 2023;6:43:25 PM;1060,00
Jul 13, 2023;6:43:45 PM;1065,00
Jul 13, 2023;6:44:05 PM;1060,00
Jul 13, 2023;6:44:25 PM;1065,00
Jul 13, 2023;6:44:45 PM;1070,00
Jul 13, 2023;6:45:05 PM;1075,00
Jul 13, 2023;6:45:25 PM;1080,00
Jul 13, 2023;6:45:45 PM;1085,00
Jul 13, 2023;6:46:05 PM;1080,00
Jul 13, 2023;6:46:25 PM;1075,00
Jul 13, 2023;6:46:45 PM;1070,00
Jul 13, 2023;6:47:05 PM;1065,00
Jul 13, 2023;6:47:25 PM;1060,00
Jul 13, 2023;6:47:45 PM;1065,00
Jul 13, 2023;6:48:05 PM;1070,00
Jul 13, 2023;6:48:25 PM;1075,00
Jul 13, 2023;6:48:45 PM;1080,00
Jul 13, 2023;6:49:05 PM;1075,00
Jul 13, 2023;6:49:25 PM;1070,00
Jul 13, 2023;6:49:45 PM;1065,00
Jul 13, 2023;6:50:05 PM;1060,00
Jul 13, 2023;6:50:25 PM;1055,00
Jul 13, 2023;6:50:45 PM;1060,00
Jul 13, 2023;6:51:05 PM;1065,00
Jul 13, 2023;6:51:25 PM;1070,00
Jul 13, 2023;6:51:45 PM;1075,00
Jul 13, 2023;6:52:05 PM;1080,00
Jul 13, 2023;6:52:25 PM;1075,00
Jul 13, 2023;6:52:45 PM;1070,00
Jul 13, 2023;6:53:05 PM;1065,00
Jul 13, 2023;6:53:25 PM;1060,00
Jul 13, 2023;6:53:45 PM;1065,00
Jul 13, 2023;6:54:05 PM;1070,00
Jul 13, 2023;6:54:25 PM;1075,00
Jul 13, 2023;6:54:45 PM;1080,00
Jul 13, 2023;6:55:05 PM;1085,00
Jul 13, 2023;6:55:25 PM;1080,00
Jul 13, 2023;6:55:45 PM;1075,00
Jul 13, 2023;6:56:05 PM;1070,00
Jul 13, 2023;6:56:25 PM;1065,00
Jul 13, 2023;6:56:45 PM;1060,00
Jul 13, 2023;6:57:05 PM;1055,00
Jul 13, 2023;6:57:25 PM;1060,00
Jul 13, 2023;6:57:51 PM;1065,00
Jul 13, 2023;6:58:14 PM;1070,00
Jul 13, 2023;6:58:34 PM;1075,00
Jul 13, 2023;6:58:54 PM;1080,00
Jul 13, 2023;6:59:14 PM;1085,00
Jul 13, 2023;6:59:34 PM;1080,00
Jul 13, 2023;6:59:54 PM;1075,00
Jul 13, 2023;7:00:14 PM;1070,00
Jul 13, 2023;7:00:34 PM;1065,00
Jul 13, 2023;7:00:54 PM;1060,00
Jul 13, 2023;7:01:35 PM;1060,00
Jul 13, 2023;7:01:55 PM;1065,00
Jul 13, 2023;7:02:15 PM;1070,00
Jul 13, 2023;7:02:35 PM;1075,00
Jul 13, 2023;7:02:55 PM;1080,00
Jul 13, 2023;7:03:15 PM;1075,00
Jul 13, 2023;7:03:35 PM;1070,00
Jul 13, 2023;7:03:55 PM;1065,00
Jul 13, 2023;7:04:15 PM;1070,00
Jul 13, 2023;7:04:35 PM;1075,00
Jul 13, 2023;7:04:55 PM;1080,00
Jul 13, 2023;7:05:15 PM;1085,00
Jul 13, 2023;7:05:35 PM;1090,00
Jul 13, 2023;7:05:55 PM;1095,00
Jul 13, 2023;7:06:15 PM;1100,00
Jul 13, 2023;7:06:35 PM;1105,00
Jul 13, 2023;7:06:55 PM;1110,00
Jul 13, 2023;7:07:15 PM;1115,00
Jul 13, 2023;7:07:35 PM;1110,00
Jul 13, 2023;7:07:55 PM;1105,00
Jul 13, 2023;7:08:15 PM;1100,00
Jul 13, 2023;7:08:35 PM;1095,00
Jul 13, 2023;7:08:55 PM;1090,00
Jul 13, 2023;7:09:15 PM;1095,00
Jul 13, 2023;7:09:35 PM;1100,00
Jul 13, 2023;7:09:55 PM;1105,00
Jul 13, 2023;7:10:15 PM;1100,00
Jul 13, 2023;7:10:35 PM;1095,00
Jul 13, 2023;7:10:55 PM;1090,00
Jul 13, 2023;7:11:15 PM;1085,00
Jul 13, 2023;7:11:35 PM;1090,00
Jul 13, 2023;7:11:55 PM;1095,00
Jul 13, 2023;7:12:15 PM;1100,00
Jul 13, 2023;7:12:35 PM;1105,00
Jul 13, 2023;7:12:55 PM;1110,00
Jul 13, 2023;7:13:15 PM;1115,00
Jul 13, 2023;7:13:35 PM;1110,00
Jul 13, 2023;7:13:55 PM;1105,00
Jul 13, 2023;7:14:15 PM;1100,00
Jul 13, 2023;7:14:35 PM;1105,00
Jul 13, 2023;7:14:55 PM;1110,00
Jul 13, 2023;7:15:15 PM;1115,00
Jul 13, 2023;7:15:36 PM;1120,00
Jul 13, 2023;7:15:56 PM;1115,00
Jul 13, 2023;7:16:16 PM;1110,00
Jul 13, 2023;7:16:36 PM;1105,00
Jul 13, 2023;7:16:56 PM;1100,00
Jul 13, 2023;7:17:16 PM;1105,00
Jul 13, 2023;7:17:36 PM;1110,00
Jul 13, 2023;7:17:56 PM;1115,00
Jul 13, 2023;7:18:16 PM;1120,00
Jul 13, 2023;7:18:36 PM;1125,00
Jul 13, 2023;7:18:56 PM;1120,00
Jul 13, 2023;7:19:16 PM;1115,00
Jul 13, 2023;7:19:36 PM;1120,00
Jul 13, 2023;7:19:56 PM;1125,00
Jul 13, 2023;7:20:16 PM;1130,00
Jul 13, 2023;7:20:36 PM;1135,00
Jul 13, 2023;7:20:56 PM;1130,00
Jul 13, 2023;7:21:16 PM;1125,00
Jul 13, 2023;7:21:36 PM;1120,00
Jul 13, 2023;7:21:56 PM;1115,00
Jul 13, 2023;7:22:16 PM;1110,00
Jul 13, 2023;7:22:36 PM;1105,00
Jul 13, 2023;7:22:56 PM;1110,00
Jul 13, 2023;7:23:16 PM;1115,00
