Date;Time;pO₂ Value (pO₂)
Jul 12, 2023;7:39:55 AM;8,61
Jul 12, 2023;7:40:02 AM;8,67
Jul 12, 2023;7:40:10 AM;8,65
Jul 12, 2023;7:40:16 AM;8,70
Jul 12, 2023;7:40:23 AM;8,75
Jul 12, 2023;7:40:37 AM;8,69
Jul 12, 2023;7:41:05 AM;8,70
Jul 12, 2023;7:41:13 AM;8,71
Jul 12, 2023;7:41:47 AM;8,70
Jul 12, 2023;7:41:54 AM;8,82
Jul 12, 2023;7:42:01 AM;8,74
Jul 12, 2023;7:42:15 AM;8,74
Jul 12, 2023;7:42:29 AM;8,78
Jul 12, 2023;7:42:36 AM;8,79
Jul 12, 2023;7:42:50 AM;8,82
Jul 12, 2023;7:42:57 AM;8,84
Jul 12, 2023;7:43:04 AM;8,85
Jul 12, 2023;7:43:11 AM;8,79
Jul 12, 2023;7:43:25 AM;8,83
Jul 12, 2023;7:43:32 AM;8,83
Jul 12, 2023;7:43:39 AM;8,86
Jul 12, 2023;7:43:53 AM;8,80
Jul 12, 2023;7:44:30 AM;8,90
Jul 12, 2023;7:44:51 AM;8,90
Jul 12, 2023;7:44:58 AM;8,82
Jul 12, 2023;7:45:05 AM;8,88
Jul 12, 2023;7:45:12 AM;8,89
Jul 12, 2023;7:45:19 AM;8,88
Jul 12, 2023;7:45:26 AM;8,89
Jul 12, 2023;7:45:33 AM;8,95
Jul 12, 2023;7:45:40 AM;8,95
Jul 12, 2023;7:45:47 AM;8,87
Jul 12, 2023;7:45:54 AM;8,89
Jul 12, 2023;7:46:01 AM;8,91
Jul 12, 2023;7:46:08 AM;8,93
Jul 12, 2023;7:46:15 AM;8,94
Jul 12, 2023;7:46:29 AM;8,94
Jul 12, 2023;7:46:43 AM;8,99
Jul 12, 2023;7:46:50 AM;8,87
Jul 12, 2023;7:46:57 AM;8,93
Jul 12, 2023;7:47:11 AM;8,91
Jul 12, 2023;7:47:25 AM;8,95
Jul 12, 2023;7:47:33 AM;8,99
Jul 12, 2023;7:47:39 AM;8,95
Jul 12, 2023;7:47:46 AM;8,98
Jul 12, 2023;7:47:53 AM;8,94
Jul 12, 2023;7:48:00 AM;8,93
Jul 12, 2023;7:48:07 AM;9,02
Jul 12, 2023;7:48:14 AM;9,02
Jul 12, 2023;7:48:21 AM;9,06
Jul 12, 2023;7:48:28 AM;9,01
Jul 12, 2023;7:48:35 AM;9,03
Jul 12, 2023;7:48:42 AM;9,08
Jul 12, 2023;7:48:57 AM;9,00
Jul 12, 2023;7:49:03 AM;9,06
Jul 12, 2023;7:49:31 AM;9,03
Jul 12, 2023;7:49:38 AM;9,14
Jul 12, 2023;7:49:52 AM;9,16
Jul 12, 2023;7:49:59 AM;9,07
Jul 12, 2023;7:50:20 AM;9,14
Jul 12, 2023;7:50:55 AM;9,14
Jul 12, 2023;7:51:09 AM;9,11
Jul 12, 2023;7:51:16 AM;9,16
Jul 12, 2023;7:51:23 AM;9,19
Jul 12, 2023;7:51:37 AM;9,13
Jul 12, 2023;7:51:44 AM;9,20
Jul 12, 2023;7:51:58 AM;9,18
Jul 12, 2023;7:52:05 AM;9,06
Jul 12, 2023;7:52:26 AM;9,20
Jul 12, 2023;7:52:33 AM;9,16
Jul 12, 2023;7:52:40 AM;9,23
Jul 12, 2023;7:52:54 AM;9,17
Jul 12, 2023;7:53:01 AM;9,17
Jul 12, 2023;7:53:08 AM;9,27
Jul 12, 2023;7:53:15 AM;9,18
Jul 12, 2023;7:53:29 AM;9,28
Jul 12, 2023;7:53:36 AM;9,19
Jul 12, 2023;7:53:43 AM;9,23
Jul 12, 2023;7:53:50 AM;9,27
Jul 12, 2023;7:54:11 AM;9,24
Jul 12, 2023;7:54:19 AM;9,29
Jul 12, 2023;7:54:25 AM;9,25
Jul 12, 2023;7:54:32 AM;9,28
Jul 12, 2023;7:54:46 AM;9,25
Jul 12, 2023;7:54:53 AM;9,30
Jul 12, 2023;7:55:07 AM;9,35
Jul 12, 2023;7:55:21 AM;9,30
Jul 12, 2023;7:55:28 AM;9,26
Jul 12, 2023;7:55:35 AM;9,37
Jul 12, 2023;7:55:49 AM;9,33
Jul 12, 2023;7:55:56 AM;9,36
Jul 12, 2023;7:56:10 AM;9,39
Jul 12, 2023;7:56:38 AM;9,36
Jul 12, 2023;7:56:45 AM;9,37
Jul 12, 2023;7:56:59 AM;9,35
Jul 12, 2023;7:57:06 AM;9,40
Jul 12, 2023;7:57:13 AM;9,33
Jul 12, 2023;7:57:20 AM;9,33
Jul 12, 2023;7:57:34 AM;9,33
Jul 12, 2023;7:57:48 AM;9,36
Jul 12, 2023;7:58:02 AM;9,41
Jul 12, 2023;7:58:30 AM;9,50
Jul 12, 2023;7:58:37 AM;9,44
Jul 12, 2023;7:58:44 AM;9,43
Jul 12, 2023;7:59:05 AM;9,51
Jul 12, 2023;7:59:19 AM;9,46
Jul 12, 2023;7:59:40 AM;9,59
Jul 12, 2023;7:59:54 AM;9,48
Jul 12, 2023;8:00:01 AM;9,53
Jul 12, 2023;8:00:36 AM;9,48
Jul 12, 2023;8:00:43 AM;9,56
Jul 12, 2023;8:01:33 AM;9,60
Jul 12, 2023;8:01:46 AM;9,56
Jul 12, 2023;8:01:53 AM;9,59
Jul 12, 2023;8:02:07 AM;9,58
Jul 12, 2023;8:02:28 AM;9,59
Jul 12, 2023;8:02:35 AM;9,61
Jul 12, 2023;8:02:56 AM;9,64
Jul 12, 2023;8:03:03 AM;9,62
Jul 12, 2023;8:03:10 AM;9,64
Jul 12, 2023;8:03:31 AM;9,66
Jul 12, 2023;8:03:39 AM;9,60
Jul 12, 2023;8:03:45 AM;9,64
Jul 12, 2023;8:03:52 AM;9,64
Jul 12, 2023;8:03:59 AM;9,71
Jul 12, 2023;8:04:13 AM;9,62
Jul 12, 2023;8:04:27 AM;9,68
Jul 12, 2023;8:04:41 AM;9,66
Jul 12, 2023;8:04:48 AM;9,73
Jul 12, 2023;8:04:55 AM;9,64
Jul 12, 2023;8:05:02 AM;9,67
Jul 12, 2023;8:05:09 AM;9,80
Jul 12, 2023;8:05:23 AM;9,69
Jul 12, 2023;8:05:30 AM;9,76
Jul 12, 2023;8:05:44 AM;9,75
Jul 12, 2023;8:05:51 AM;9,71
Jul 12, 2023;8:05:58 AM;9,76
Jul 12, 2023;8:06:06 AM;9,70
Jul 12, 2023;8:06:19 AM;9,68
Jul 12, 2023;8:06:40 AM;9,73
Jul 12, 2023;8:06:47 AM;9,84
Jul 12, 2023;8:07:01 AM;9,84
Jul 12, 2023;8:07:23 AM;9,85
Jul 12, 2023;8:07:29 AM;9,85
Jul 12, 2023;8:07:43 AM;9,80
Jul 12, 2023;8:08:04 AM;9,81
Jul 12, 2023;8:08:11 AM;9,85
Jul 12, 2023;8:08:18 AM;9,88
Jul 12, 2023;8:08:32 AM;9,86
Jul 12, 2023;8:08:39 AM;9,86
Jul 12, 2023;8:08:47 AM;9,85
Jul 12, 2023;8:08:53 AM;9,90
Jul 12, 2023;8:09:01 AM;9,89
Jul 12, 2023;8:09:15 AM;9,84
Jul 12, 2023;8:09:22 AM;9,91
Jul 12, 2023;8:09:36 AM;9,85
Jul 12, 2023;8:09:50 AM;9,92
Jul 12, 2023;8:09:57 AM;9,89
Jul 12, 2023;8:10:04 AM;9,94
Jul 12, 2023;8:10:25 AM;9,96
Jul 12, 2023;8:10:32 AM;9,96
Jul 12, 2023;8:10:53 AM;10,02
Jul 12, 2023;8:11:00 AM;9,92
Jul 12, 2023;8:11:07 AM;9,98
Jul 12, 2023;8:11:14 AM;9,98
Jul 12, 2023;8:11:28 AM;9,96
Jul 12, 2023;8:11:42 AM;10,01
Jul 12, 2023;8:11:56 AM;10,03
Jul 12, 2023;8:12:10 AM;10,07
Jul 12, 2023;8:12:17 AM;10,00
Jul 12, 2023;8:12:24 AM;9,99
Jul 12, 2023;8:12:45 AM;10,09
Jul 12, 2023;8:13:27 AM;10,09
Jul 12, 2023;8:13:41 AM;10,07
Jul 12, 2023;8:13:48 AM;10,12
Jul 12, 2023;8:13:55 AM;10,10
Jul 12, 2023;8:14:02 AM;10,08
Jul 12, 2023;8:14:09 AM;10,09
Jul 12, 2023;8:14:16 AM;10,15
Jul 12, 2023;8:14:44 AM;10,08
Jul 12, 2023;8:14:51 AM;10,11
Jul 12, 2023;8:15:05 AM;10,17
Jul 12, 2023;8:15:12 AM;10,07
Jul 12, 2023;8:15:33 AM;10,18
Jul 12, 2023;8:15:40 AM;10,13
Jul 12, 2023;8:15:54 AM;10,21
Jul 12, 2023;8:16:01 AM;10,20
Jul 12, 2023;8:16:08 AM;10,22
Jul 12, 2023;8:16:15 AM;10,23
Jul 12, 2023;8:16:22 AM;10,21
Jul 12, 2023;8:16:29 AM;10,21
Jul 12, 2023;8:16:50 AM;10,35
Jul 12, 2023;8:16:57 AM;10,30
Jul 12, 2023;8:17:11 AM;10,22
Jul 12, 2023;8:17:25 AM;10,23
Jul 12, 2023;8:17:32 AM;10,29
Jul 12, 2023;8:18:00 AM;10,32
Jul 12, 2023;8:18:07 AM;10,32
Jul 12, 2023;8:18:14 AM;10,30
Jul 12, 2023;8:18:21 AM;10,36
Jul 12, 2023;8:18:35 AM;10,38
Jul 12, 2023;8:18:42 AM;10,32
Jul 12, 2023;8:18:49 AM;10,24
Jul 12, 2023;8:18:56 AM;10,28
Jul 12, 2023;8:19:03 AM;10,40
Jul 12, 2023;8:19:10 AM;10,35
Jul 12, 2023;8:19:17 AM;10,40
Jul 12, 2023;8:19:24 AM;10,36
Jul 12, 2023;8:19:31 AM;10,37
Jul 12, 2023;8:19:45 AM;10,33
Jul 12, 2023;8:19:52 AM;10,38
Jul 12, 2023;8:20:06 AM;10,27
Jul 12, 2023;8:20:13 AM;10,37
Jul 12, 2023;8:20:20 AM;10,38
Jul 12, 2023;8:20:27 AM;10,32
Jul 12, 2023;8:20:34 AM;10,44
Jul 12, 2023;8:20:48 AM;10,38
Jul 12, 2023;8:20:55 AM;10,45
Jul 12, 2023;8:21:02 AM;10,43
Jul 12, 2023;8:21:09 AM;10,35
Jul 12, 2023;8:21:16 AM;10,44
Jul 12, 2023;8:21:30 AM;10,43
Jul 12, 2023;8:21:37 AM;10,40
Jul 12, 2023;8:21:44 AM;10,48
Jul 12, 2023;8:21:59 AM;10,39
Jul 12, 2023;8:22:19 AM;10,36
Jul 12, 2023;8:22:26 AM;10,50
Jul 12, 2023;8:22:40 AM;10,49
Jul 12, 2023;8:22:47 AM;10,52
Jul 12, 2023;8:22:54 AM;10,53
Jul 12, 2023;8:23:02 AM;10,48
Jul 12, 2023;8:23:08 AM;10,57
Jul 12, 2023;8:23:23 AM;10,49
Jul 12, 2023;8:23:29 AM;10,51
Jul 12, 2023;8:23:36 AM;10,51
Jul 12, 2023;8:23:43 AM;10,56
Jul 12, 2023;8:23:50 AM;10,52
Jul 12, 2023;8:24:33 AM;10,63
Jul 12, 2023;8:24:39 AM;10,60
Jul 12, 2023;8:24:46 AM;10,54
Jul 12, 2023;8:25:00 AM;10,60
Jul 12, 2023;8:25:14 AM;10,53
Jul 12, 2023;8:25:21 AM;10,63
Jul 12, 2023;8:25:28 AM;10,57
Jul 12, 2023;8:25:49 AM;10,62
Jul 12, 2023;8:25:56 AM;10,73
Jul 12, 2023;8:26:10 AM;10,57
Jul 12, 2023;8:26:17 AM;10,71
Jul 12, 2023;8:26:38 AM;10,70
Jul 12, 2023;8:26:46 AM;10,69
Jul 12, 2023;8:26:52 AM;10,68
Jul 12, 2023;8:27:07 AM;10,69
Jul 12, 2023;8:27:20 AM;10,65
Jul 12, 2023;8:27:34 AM;10,63
Jul 12, 2023;8:27:41 AM;10,73
Jul 12, 2023;8:28:03 AM;10,72
Jul 12, 2023;8:28:16 AM;10,76
Jul 12, 2023;8:28:44 AM;10,81
Jul 12, 2023;8:28:51 AM;10,79
Jul 12, 2023;8:29:13 AM;10,79
Jul 12, 2023;8:29:19 AM;10,81
Jul 12, 2023;8:29:34 AM;10,80
Jul 12, 2023;8:30:01 AM;10,77
Jul 12, 2023;8:30:08 AM;10,81
Jul 12, 2023;8:30:30 AM;10,78
Jul 12, 2023;8:30:36 AM;10,90
Jul 12, 2023;8:31:25 AM;10,94
Jul 12, 2023;8:32:21 AM;10,87
Jul 12, 2023;8:32:28 AM;10,92
Jul 12, 2023;8:32:42 AM;10,90
Jul 12, 2023;8:32:56 AM;10,86
Jul 12, 2023;8:33:03 AM;11,00
Jul 12, 2023;8:33:17 AM;11,03
Jul 12, 2023;8:33:24 AM;10,98
Jul 12, 2023;8:33:59 AM;10,95
Jul 12, 2023;8:34:20 AM;11,07
Jul 12, 2023;8:34:27 AM;11,01
Jul 12, 2023;8:34:34 AM;11,07
Jul 12, 2023;8:34:48 AM;11,04
Jul 12, 2023;8:35:03 AM;11,08
Jul 12, 2023;8:35:09 AM;11,06
Jul 12, 2023;8:35:16 AM;11,04
Jul 12, 2023;8:35:23 AM;11,06
Jul 12, 2023;8:35:30 AM;11,08
Jul 12, 2023;8:35:44 AM;11,05
Jul 12, 2023;8:35:51 AM;11,06
Jul 12, 2023;8:36:12 AM;11,11
Jul 12, 2023;8:36:19 AM;11,14
Jul 12, 2023;8:36:33 AM;11,18
Jul 12, 2023;8:36:40 AM;11,15
Jul 12, 2023;8:36:54 AM;11,12
Jul 12, 2023;8:37:01 AM;11,18
Jul 12, 2023;8:37:22 AM;11,20
Jul 12, 2023;8:37:29 AM;11,18
Jul 12, 2023;8:37:43 AM;11,17
Jul 12, 2023;8:37:50 AM;11,20
Jul 12, 2023;8:37:57 AM;11,19
Jul 12, 2023;8:38:04 AM;11,19
Jul 12, 2023;8:38:20 AM;11,22
Jul 12, 2023;8:38:34 AM;11,16
Jul 12, 2023;8:38:42 AM;11,19
Jul 12, 2023;8:38:55 AM;11,21
Jul 12, 2023;8:39:02 AM;11,30
Jul 12, 2023;8:39:09 AM;11,26
Jul 12, 2023;8:39:16 AM;11,28
Jul 12, 2023;8:39:23 AM;11,20
Jul 12, 2023;8:39:30 AM;11,24
Jul 12, 2023;8:39:44 AM;11,28
Jul 12, 2023;8:39:51 AM;11,33
Jul 12, 2023;8:39:58 AM;11,25
Jul 12, 2023;8:40:05 AM;11,23
Jul 12, 2023;8:40:12 AM;11,29
Jul 12, 2023;8:40:19 AM;11,32
Jul 12, 2023;8:40:26 AM;11,23
Jul 12, 2023;8:40:33 AM;11,31
Jul 12, 2023;8:40:40 AM;11,29
Jul 12, 2023;8:40:48 AM;11,32
Jul 12, 2023;8:40:54 AM;11,40
Jul 12, 2023;8:41:01 AM;11,38
Jul 12, 2023;8:41:08 AM;11,35
Jul 12, 2023;8:41:29 AM;11,35
Jul 12, 2023;8:41:36 AM;11,33
Jul 12, 2023;8:41:50 AM;11,33
Jul 12, 2023;8:41:57 AM;11,31
Jul 12, 2023;8:42:04 AM;11,34
Jul 12, 2023;8:42:11 AM;11,32
Jul 12, 2023;8:42:25 AM;11,36
Jul 12, 2023;8:43:07 AM;11,41
Jul 12, 2023;8:43:14 AM;11,35
Jul 12, 2023;8:43:21 AM;11,44
Jul 12, 2023;8:43:28 AM;11,42
Jul 12, 2023;8:43:42 AM;11,40
Jul 12, 2023;8:44:03 AM;11,44
Jul 12, 2023;8:44:24 AM;11,54
Jul 12, 2023;8:44:45 AM;11,47
Jul 12, 2023;8:44:58 AM;11,44
Jul 12, 2023;8:45:11 AM;11,58
Jul 12, 2023;8:45:25 AM;11,55
Jul 12, 2023;8:45:32 AM;11,57
Jul 12, 2023;8:45:53 AM;11,52
Jul 12, 2023;8:46:00 AM;11,51
Jul 12, 2023;8:46:07 AM;11,51
Jul 12, 2023;8:46:14 AM;11,57
Jul 12, 2023;8:46:21 AM;11,55
Jul 12, 2023;8:46:28 AM;11,59
Jul 12, 2023;8:46:42 AM;11,68
Jul 12, 2023;8:46:49 AM;11,58
Jul 12, 2023;8:47:10 AM;11,62
Jul 12, 2023;8:47:17 AM;11,55
Jul 12, 2023;8:47:24 AM;11,62
Jul 12, 2023;8:47:38 AM;11,60
Jul 12, 2023;8:47:52 AM;11,57
Jul 12, 2023;8:47:59 AM;11,69
Jul 12, 2023;8:48:06 AM;11,64
Jul 12, 2023;8:48:13 AM;11,71
Jul 12, 2023;8:48:27 AM;11,70
Jul 12, 2023;8:48:34 AM;11,66
Jul 12, 2023;8:48:41 AM;11,65
Jul 12, 2023;8:48:48 AM;11,66
Jul 12, 2023;8:48:55 AM;11,68
Jul 12, 2023;8:49:09 AM;11,66
Jul 12, 2023;8:49:16 AM;11,75
Jul 12, 2023;8:49:30 AM;11,78
Jul 12, 2023;8:49:37 AM;11,76
Jul 12, 2023;8:49:44 AM;11,74
Jul 12, 2023;8:50:05 AM;11,76
Jul 12, 2023;8:50:33 AM;11,83
Jul 12, 2023;8:50:48 AM;11,78
Jul 12, 2023;8:51:01 AM;11,84
Jul 12, 2023;8:51:08 AM;11,86
Jul 12, 2023;8:51:15 AM;11,77
Jul 12, 2023;8:51:22 AM;11,88
Jul 12, 2023;8:51:36 AM;11,85
Jul 12, 2023;8:51:57 AM;11,91
Jul 12, 2023;8:52:04 AM;11,77
Jul 12, 2023;8:52:39 AM;11,85
Jul 12, 2023;8:52:47 AM;11,86
Jul 12, 2023;8:53:00 AM;11,87
Jul 12, 2023;8:53:07 AM;11,92
Jul 12, 2023;8:53:14 AM;11,90
Jul 12, 2023;8:53:21 AM;11,86
Jul 12, 2023;8:53:28 AM;11,96
Jul 12, 2023;8:53:56 AM;12,00
Jul 12, 2023;8:54:17 AM;12,01
Jul 12, 2023;8:54:31 AM;12,02
Jul 12, 2023;8:54:45 AM;11,94
Jul 12, 2023;8:54:52 AM;12,04
Jul 12, 2023;8:55:20 AM;12,01
Jul 12, 2023;8:55:48 AM;11,99
Jul 12, 2023;8:56:09 AM;12,05
Jul 12, 2023;8:56:30 AM;12,07
Jul 12, 2023;8:56:44 AM;12,14
Jul 12, 2023;8:56:51 AM;12,17
Jul 12, 2023;8:56:58 AM;12,06
Jul 12, 2023;8:57:05 AM;12,10
Jul 12, 2023;8:57:12 AM;12,16
Jul 12, 2023;8:57:19 AM;12,10
Jul 12, 2023;8:57:47 AM;12,11
Jul 12, 2023;8:57:55 AM;12,10
Jul 12, 2023;8:58:08 AM;12,10
Jul 12, 2023;8:58:22 AM;12,11
Jul 12, 2023;8:58:29 AM;12,22
Jul 12, 2023;8:58:36 AM;12,13
Jul 12, 2023;8:58:43 AM;12,17
Jul 12, 2023;8:58:57 AM;12,12
Jul 12, 2023;8:59:04 AM;12,16
Jul 12, 2023;8:59:25 AM;12,14
Jul 12, 2023;8:59:39 AM;12,22
Jul 12, 2023;8:59:46 AM;12,25
Jul 12, 2023;8:59:53 AM;12,09
Jul 12, 2023;9:00:01 AM;12,18
Jul 12, 2023;9:00:08 AM;12,20
Jul 12, 2023;9:00:28 AM;12,19
Jul 12, 2023;9:00:36 AM;12,24
Jul 12, 2023;9:00:56 AM;12,29
Jul 12, 2023;9:01:17 AM;12,38
Jul 12, 2023;9:01:24 AM;12,29
Jul 12, 2023;9:01:38 AM;12,29
Jul 12, 2023;9:02:06 AM;12,34
Jul 12, 2023;9:02:13 AM;12,37
Jul 12, 2023;9:02:20 AM;12,29
Jul 12, 2023;9:03:02 AM;12,37
Jul 12, 2023;9:03:09 AM;12,33
Jul 12, 2023;9:03:23 AM;12,37
Jul 12, 2023;9:03:30 AM;12,41
Jul 12, 2023;9:03:37 AM;12,37
Jul 12, 2023;9:03:44 AM;12,43
Jul 12, 2023;9:03:51 AM;12,40
Jul 12, 2023;9:04:12 AM;12,45
Jul 12, 2023;9:04:26 AM;12,50
Jul 12, 2023;9:04:40 AM;12,47
Jul 12, 2023;9:04:47 AM;12,41
Jul 12, 2023;9:04:54 AM;12,51
Jul 12, 2023;9:05:15 AM;12,48
Jul 12, 2023;9:05:29 AM;12,51
Jul 12, 2023;9:05:43 AM;12,41
Jul 12, 2023;9:05:50 AM;12,55
Jul 12, 2023;9:05:58 AM;12,48
Jul 12, 2023;9:06:04 AM;12,47
Jul 12, 2023;9:06:25 AM;12,49
Jul 12, 2023;9:06:32 AM;12,45
Jul 12, 2023;9:06:39 AM;12,48
Jul 12, 2023;9:06:53 AM;12,57
Jul 12, 2023;9:07:00 AM;12,55
Jul 12, 2023;9:07:07 AM;12,57
Jul 12, 2023;9:07:21 AM;12,61
Jul 12, 2023;9:07:56 AM;12,61
Jul 12, 2023;9:08:17 AM;12,55
Jul 12, 2023;9:08:24 AM;12,59
Jul 12, 2023;9:08:31 AM;12,58
Jul 12, 2023;9:08:38 AM;12,60
Jul 12, 2023;9:08:45 AM;12,66
Jul 12, 2023;9:08:59 AM;12,67
Jul 12, 2023;9:09:41 AM;23,46
Jul 12, 2023;9:09:48 AM;26,17
Jul 12, 2023;9:09:55 AM;28,64
Jul 12, 2023;9:10:02 AM;31,35
Jul 12, 2023;9:10:16 AM;36,96
Jul 12, 2023;9:10:23 AM;39,16
Jul 12, 2023;9:10:30 AM;41,75
Jul 12, 2023;9:11:12 AM;54,28
Jul 12, 2023;9:11:19 AM;55,82
Jul 12, 2023;9:11:26 AM;57,77
Jul 12, 2023;9:11:40 AM;60,87
Jul 12, 2023;9:11:47 AM;62,76
Jul 12, 2023;9:12:16 AM;68,78
Jul 12, 2023;9:12:22 AM;69,90
Jul 12, 2023;9:12:29 AM;71,16
Jul 12, 2023;9:12:44 AM;73,58
Jul 12, 2023;9:12:58 AM;75,69
Jul 12, 2023;9:13:05 AM;76,46
Jul 12, 2023;9:13:12 AM;77,61
Jul 12, 2023;9:13:19 AM;78,85
Jul 12, 2023;9:13:26 AM;79,52
Jul 12, 2023;9:13:33 AM;80,34
Jul 12, 2023;9:13:40 AM;80,93
Jul 12, 2023;9:13:47 AM;81,93
Jul 12, 2023;9:13:54 AM;83,02
Jul 12, 2023;9:14:01 AM;83,56
Jul 12, 2023;9:14:09 AM;84,68
Jul 12, 2023;9:14:15 AM;85,45
Jul 12, 2023;9:14:22 AM;85,90
Jul 12, 2023;9:14:43 AM;88,02
Jul 12, 2023;9:14:50 AM;88,42
Jul 12, 2023;9:14:58 AM;88,72
Jul 12, 2023;9:15:04 AM;89,36
Jul 12, 2023;9:15:18 AM;90,42
Jul 12, 2023;9:15:25 AM;90,40
Jul 12, 2023;9:15:33 AM;91,21
Jul 12, 2023;9:15:47 AM;92,21
Jul 12, 2023;9:16:00 AM;93,18
Jul 12, 2023;9:16:21 AM;94,15
Jul 12, 2023;9:16:49 AM;95,41
Jul 12, 2023;9:17:10 AM;96,06
Jul 12, 2023;9:17:17 AM;96,21
Jul 12, 2023;9:17:24 AM;96,54
Jul 12, 2023;9:17:31 AM;97,06
Jul 12, 2023;9:17:38 AM;97,29
Jul 12, 2023;9:17:45 AM;97,42
Jul 12, 2023;9:18:13 AM;98,29
Jul 12, 2023;9:18:20 AM;98,51
Jul 12, 2023;9:18:41 AM;99,28
Jul 12, 2023;9:18:55 AM;98,94
Jul 12, 2023;9:19:09 AM;99,26
Jul 12, 2023;9:19:24 AM;99,35
Jul 12, 2023;9:19:30 AM;100,00
Jul 12, 2023;9:19:37 AM;100,07
Jul 12, 2023;9:19:58 AM;99,97
Jul 12, 2023;9:20:05 AM;100,12
Jul 12, 2023;9:20:12 AM;100,98
Jul 12, 2023;9:20:26 AM;101,27
Jul 12, 2023;9:21:01 AM;101,35
Jul 12, 2023;9:21:08 AM;101,15
Jul 12, 2023;9:21:22 AM;101,09
Jul 12, 2023;9:21:29 AM;100,72
Jul 12, 2023;9:21:36 AM;101,70
Jul 12, 2023;9:21:44 AM;101,69
Jul 12, 2023;9:22:04 AM;101,53
Jul 12, 2023;9:22:11 AM;101,78
Jul 12, 2023;9:22:18 AM;102,27
Jul 12, 2023;9:22:26 AM;101,94
Jul 12, 2023;9:22:32 AM;102,83
Jul 12, 2023;9:22:46 AM;102,17
Jul 12, 2023;9:22:53 AM;102,30
Jul 12, 2023;9:23:00 AM;101,79
Jul 12, 2023;9:23:07 AM;102,43
Jul 12, 2023;9:23:14 AM;101,41
Jul 12, 2023;9:23:21 AM;102,14
Jul 12, 2023;9:23:28 AM;102,10
Jul 12, 2023;9:23:35 AM;102,14
Jul 12, 2023;9:23:43 AM;102,42
Jul 12, 2023;9:24:03 AM;102,48
Jul 12, 2023;9:24:10 AM;102,08
Jul 12, 2023;9:24:17 AM;102,86
Jul 12, 2023;9:24:25 AM;102,63
Jul 12, 2023;9:24:31 AM;102,82
Jul 12, 2023;9:24:45 AM;102,52
Jul 12, 2023;9:24:52 AM;102,49
Jul 12, 2023;9:25:00 AM;102,71
Jul 12, 2023;9:25:13 AM;102,48
Jul 12, 2023;9:25:41 AM;102,75
Jul 12, 2023;9:25:48 AM;102,55
Jul 12, 2023;9:25:55 AM;102,44
Jul 12, 2023;9:26:16 AM;102,96
Jul 12, 2023;9:26:30 AM;102,91
Jul 12, 2023;9:26:37 AM;102,94
Jul 12, 2023;9:26:51 AM;103,46
Jul 12, 2023;9:26:58 AM;103,31
Jul 12, 2023;9:27:05 AM;102,43
Jul 12, 2023;9:27:12 AM;102,89
Jul 12, 2023;9:27:19 AM;102,29
Jul 12, 2023;9:27:26 AM;102,51
Jul 12, 2023;9:27:33 AM;102,80
Jul 12, 2023;9:27:47 AM;102,85
Jul 12, 2023;9:27:54 AM;103,19
Jul 12, 2023;9:28:01 AM;102,83
Jul 12, 2023;9:28:08 AM;103,28
Jul 12, 2023;9:28:15 AM;102,63
Jul 12, 2023;9:28:29 AM;102,85
Jul 12, 2023;9:28:50 AM;102,85
Jul 12, 2023;9:28:57 AM;102,63
Jul 12, 2023;9:29:11 AM;102,45
Jul 12, 2023;9:29:18 AM;103,18
Jul 12, 2023;9:29:25 AM;103,18
Jul 12, 2023;9:29:39 AM;102,99
Jul 12, 2023;9:29:46 AM;103,65
Jul 12, 2023;9:29:53 AM;103,68
Jul 12, 2023;9:30:21 AM;103,49
Jul 12, 2023;9:30:28 AM;103,62
Jul 12, 2023;9:30:35 AM;103,27
Jul 12, 2023;9:30:42 AM;102,78
Jul 12, 2023;9:30:49 AM;103,27
Jul 12, 2023;9:31:10 AM;103,23
Jul 12, 2023;9:31:45 AM;102,94
Jul 12, 2023;9:31:52 AM;102,88
Jul 12, 2023;9:32:06 AM;102,96
Jul 12, 2023;9:32:13 AM;102,51
Jul 12, 2023;9:32:20 AM;102,72
Jul 12, 2023;9:32:41 AM;102,87
Jul 12, 2023;9:32:48 AM;102,56
Jul 12, 2023;9:32:56 AM;102,88
Jul 12, 2023;9:33:02 AM;102,83
Jul 12, 2023;9:33:16 AM;102,62
Jul 12, 2023;9:33:23 AM;102,59
Jul 12, 2023;9:33:30 AM;102,64
Jul 12, 2023;9:33:37 AM;102,54
Jul 12, 2023;9:33:51 AM;102,49
Jul 12, 2023;9:33:58 AM;102,64
Jul 12, 2023;9:34:05 AM;102,24
Jul 12, 2023;9:34:12 AM;102,57
Jul 12, 2023;9:34:19 AM;102,69
Jul 12, 2023;9:34:26 AM;102,88
Jul 12, 2023;9:34:33 AM;102,02
Jul 12, 2023;9:34:40 AM;102,57
Jul 12, 2023;9:34:47 AM;102,38
Jul 12, 2023;9:34:54 AM;102,13
Jul 12, 2023;9:35:01 AM;103,04
Jul 12, 2023;9:35:15 AM;102,49
Jul 12, 2023;9:35:22 AM;102,30
Jul 12, 2023;9:35:29 AM;102,46
Jul 12, 2023;9:35:36 AM;102,67
Jul 12, 2023;9:35:57 AM;101,75
Jul 12, 2023;9:36:04 AM;102,24
Jul 12, 2023;9:36:33 AM;101,58
Jul 12, 2023;9:36:55 AM;102,02
Jul 12, 2023;9:37:01 AM;101,80
Jul 12, 2023;9:37:15 AM;101,82
