Date;Time;pO₂ Value (pO₂)
May 31, 2023;9:03:54 AM;103,66
May 31, 2023;9:04:01 AM;102,87
May 31, 2023;9:04:08 AM;103,36
May 31, 2023;9:04:15 AM;103,55
May 31, 2023;9:04:22 AM;103,43
May 31, 2023;9:04:29 AM;103,09
May 31, 2023;9:04:36 AM;103,86
May 31, 2023;9:04:43 AM;103,89
May 31, 2023;9:04:50 AM;103,34
May 31, 2023;9:04:57 AM;104,06
May 31, 2023;9:05:04 AM;103,84
May 31, 2023;9:05:11 AM;103,71
May 31, 2023;9:05:18 AM;103,81
May 31, 2023;9:05:25 AM;103,77
May 31, 2023;9:05:32 AM;102,76
May 31, 2023;9:05:39 AM;103,55
May 31, 2023;9:05:46 AM;103,57
May 31, 2023;9:05:53 AM;103,46
May 31, 2023;9:06:00 AM;103,05
May 31, 2023;9:06:07 AM;103,43
May 31, 2023;9:06:14 AM;104,17
May 31, 2023;9:06:21 AM;103,74
May 31, 2023;9:06:28 AM;104,08
May 31, 2023;9:06:35 AM;104,89
May 31, 2023;9:06:42 AM;104,18
May 31, 2023;9:06:49 AM;104,33
May 31, 2023;9:06:57 AM;104,31
May 31, 2023;9:07:03 AM;103,84
May 31, 2023;9:07:10 AM;103,28
May 31, 2023;9:07:17 AM;103,56
May 31, 2023;9:07:25 AM;103,50
May 31, 2023;9:07:32 AM;103,59
May 31, 2023;9:07:39 AM;104,71
May 31, 2023;9:07:46 AM;104,55
May 31, 2023;9:07:53 AM;103,88
May 31, 2023;9:08:00 AM;103,35
May 31, 2023;9:08:07 AM;103,95
May 31, 2023;9:08:14 AM;103,37
May 31, 2023;9:08:21 AM;104,28
May 31, 2023;9:08:28 AM;104,10
May 31, 2023;9:08:35 AM;103,77
May 31, 2023;9:08:42 AM;104,44
May 31, 2023;9:08:49 AM;104,46
May 31, 2023;9:08:56 AM;103,92
May 31, 2023;9:09:03 AM;104,28
May 31, 2023;9:09:10 AM;104,20
May 31, 2023;9:09:17 AM;103,21
May 31, 2023;9:09:24 AM;103,22
May 31, 2023;9:09:31 AM;104,22
May 31, 2023;9:09:38 AM;103,20
May 31, 2023;9:09:45 AM;103,95
May 31, 2023;9:09:52 AM;103,13
May 31, 2023;9:09:59 AM;103,53
May 31, 2023;9:10:06 AM;104,06
May 31, 2023;9:10:13 AM;104,10
May 31, 2023;9:10:20 AM;103,96
May 31, 2023;9:10:27 AM;103,25
May 31, 2023;9:10:34 AM;103,98
May 31, 2023;9:10:41 AM;104,11
May 31, 2023;9:10:48 AM;103,42
May 31, 2023;9:10:55 AM;104,37
May 31, 2023;9:11:02 AM;103,81
May 31, 2023;9:11:09 AM;104,12
May 31, 2023;9:11:16 AM;104,68
May 31, 2023;9:11:23 AM;103,98
May 31, 2023;9:11:30 AM;104,52
May 31, 2023;9:11:37 AM;103,11
May 31, 2023;9:11:44 AM;104,39
May 31, 2023;9:11:59 AM;103,76
May 31, 2023;9:12:06 AM;103,81
May 31, 2023;9:12:20 AM;104,05
May 31, 2023;9:12:27 AM;104,20
May 31, 2023;9:12:34 AM;104,50
May 31, 2023;9:12:41 AM;104,42
May 31, 2023;9:12:48 AM;104,87
May 31, 2023;9:12:55 AM;104,77
May 31, 2023;9:13:02 AM;104,12
May 31, 2023;9:13:09 AM;103,50
May 31, 2023;9:13:16 AM;103,26
May 31, 2023;9:13:23 AM;103,58
May 31, 2023;9:13:30 AM;103,77
May 31, 2023;9:13:37 AM;104,05
May 31, 2023;9:13:44 AM;104,16
May 31, 2023;9:13:51 AM;104,34
May 31, 2023;9:13:58 AM;103,91
May 31, 2023;9:14:05 AM;103,49
May 31, 2023;9:14:12 AM;103,47
May 31, 2023;9:14:19 AM;104,24
May 31, 2023;9:14:26 AM;103,79
May 31, 2023;9:14:33 AM;104,15
May 31, 2023;9:14:40 AM;103,60
May 31, 2023;9:14:47 AM;103,81
May 31, 2023;9:14:54 AM;104,30
May 31, 2023;9:15:01 AM;103,92
May 31, 2023;9:15:08 AM;103,68
May 31, 2023;9:15:15 AM;104,41
May 31, 2023;9:15:22 AM;103,64
May 31, 2023;9:15:29 AM;103,87
May 31, 2023;9:15:36 AM;103,77
May 31, 2023;9:15:43 AM;104,71
May 31, 2023;9:15:50 AM;103,25
May 31, 2023;9:15:57 AM;104,50
May 31, 2023;9:16:04 AM;104,79
May 31, 2023;9:16:11 AM;103,70
May 31, 2023;9:16:18 AM;103,69
May 31, 2023;9:16:25 AM;103,45
May 31, 2023;9:16:32 AM;103,58
May 31, 2023;9:16:39 AM;103,38
May 31, 2023;9:16:46 AM;103,33
May 31, 2023;9:16:53 AM;103,43
May 31, 2023;9:17:00 AM;103,23
May 31, 2023;9:17:07 AM;103,82
May 31, 2023;9:17:14 AM;103,96
May 31, 2023;9:17:21 AM;103,05
May 31, 2023;9:17:28 AM;103,76
May 31, 2023;9:17:35 AM;104,78
May 31, 2023;9:17:42 AM;103,59
May 31, 2023;9:17:49 AM;104,51
May 31, 2023;9:17:56 AM;103,70
May 31, 2023;9:18:03 AM;104,60
May 31, 2023;9:18:10 AM;104,04
May 31, 2023;9:18:17 AM;103,79
May 31, 2023;9:18:24 AM;104,01
May 31, 2023;9:18:31 AM;104,08
May 31, 2023;9:18:38 AM;104,02
May 31, 2023;9:18:45 AM;103,84
May 31, 2023;9:18:52 AM;103,89
May 31, 2023;9:18:59 AM;104,44
May 31, 2023;9:19:06 AM;103,74
May 31, 2023;9:19:13 AM;104,11
May 31, 2023;9:19:20 AM;103,81
May 31, 2023;9:19:27 AM;104,27
May 31, 2023;9:19:34 AM;103,38
May 31, 2023;9:19:41 AM;103,50
May 31, 2023;9:19:48 AM;104,70
May 31, 2023;9:19:55 AM;103,64
May 31, 2023;9:20:02 AM;103,44
May 31, 2023;9:20:09 AM;103,87
May 31, 2023;9:20:16 AM;104,07
May 31, 2023;9:20:23 AM;103,65
May 31, 2023;9:20:30 AM;104,47
May 31, 2023;9:20:37 AM;104,05
May 31, 2023;9:20:44 AM;104,33
May 31, 2023;9:20:51 AM;104,10
May 31, 2023;9:20:58 AM;103,73
May 31, 2023;9:21:05 AM;103,90
May 31, 2023;9:21:12 AM;103,55
May 31, 2023;9:21:19 AM;103,90
May 31, 2023;9:21:26 AM;103,56
May 31, 2023;9:21:33 AM;103,89
May 31, 2023;9:21:40 AM;103,96
May 31, 2023;9:21:47 AM;103,84
May 31, 2023;9:21:54 AM;104,66
May 31, 2023;9:22:01 AM;103,54
May 31, 2023;9:22:08 AM;104,14
May 31, 2023;9:22:15 AM;103,33
May 31, 2023;9:22:22 AM;104,10
May 31, 2023;9:22:29 AM;104,71
May 31, 2023;9:22:36 AM;103,58
May 31, 2023;9:22:43 AM;104,21
May 31, 2023;9:22:50 AM;104,45
May 31, 2023;9:22:57 AM;104,77
May 31, 2023;9:23:04 AM;104,78
May 31, 2023;9:23:11 AM;104,10
May 31, 2023;9:23:18 AM;103,91
May 31, 2023;9:23:25 AM;104,66
May 31, 2023;9:23:32 AM;104,15
May 31, 2023;9:23:39 AM;104,53
May 31, 2023;9:23:46 AM;104,29
May 31, 2023;9:23:53 AM;103,88
May 31, 2023;9:24:00 AM;104,42
May 31, 2023;9:24:07 AM;103,94
May 31, 2023;9:24:14 AM;103,93
May 31, 2023;9:24:21 AM;104,00
May 31, 2023;9:24:28 AM;104,61
May 31, 2023;9:24:35 AM;103,93
May 31, 2023;9:24:42 AM;104,19
May 31, 2023;9:24:49 AM;103,89
May 31, 2023;9:24:56 AM;103,46
May 31, 2023;9:25:03 AM;102,94
May 31, 2023;9:25:10 AM;103,82
May 31, 2023;9:25:17 AM;103,50
May 31, 2023;9:25:24 AM;104,01
May 31, 2023;9:25:31 AM;103,55
May 31, 2023;9:25:38 AM;104,09
May 31, 2023;9:25:45 AM;103,56
May 31, 2023;9:25:52 AM;104,20
May 31, 2023;9:25:59 AM;103,87
May 31, 2023;9:26:06 AM;103,81
May 31, 2023;9:26:13 AM;104,78
May 31, 2023;9:26:20 AM;103,78
May 31, 2023;9:26:27 AM;104,17
May 31, 2023;9:26:34 AM;104,26
May 31, 2023;9:26:41 AM;103,89
May 31, 2023;9:26:48 AM;103,84
May 31, 2023;9:26:55 AM;103,71
May 31, 2023;9:27:02 AM;104,12
May 31, 2023;9:27:09 AM;103,77
May 31, 2023;9:27:16 AM;104,22
May 31, 2023;9:27:23 AM;104,31
May 31, 2023;9:27:30 AM;104,11
May 31, 2023;9:27:37 AM;103,95
May 31, 2023;9:27:44 AM;104,20
May 31, 2023;9:27:51 AM;103,77
May 31, 2023;9:27:58 AM;103,61
May 31, 2023;9:28:05 AM;103,67
May 31, 2023;9:28:12 AM;104,74
May 31, 2023;9:28:19 AM;103,97
May 31, 2023;9:28:26 AM;104,46
May 31, 2023;9:28:33 AM;103,94
May 31, 2023;9:28:40 AM;103,84
May 31, 2023;9:28:47 AM;104,83
May 31, 2023;9:28:54 AM;104,04
May 31, 2023;9:29:01 AM;104,85
May 31, 2023;9:29:08 AM;104,27
May 31, 2023;9:29:15 AM;103,89
May 31, 2023;9:29:22 AM;104,09
May 31, 2023;9:29:29 AM;103,40
May 31, 2023;9:29:36 AM;103,69
May 31, 2023;9:29:43 AM;103,82
May 31, 2023;9:29:50 AM;103,50
May 31, 2023;9:29:57 AM;104,03
May 31, 2023;9:30:04 AM;104,05
May 31, 2023;9:30:11 AM;103,75
May 31, 2023;9:30:18 AM;104,11
May 31, 2023;9:30:25 AM;103,96
May 31, 2023;9:30:32 AM;103,89
May 31, 2023;9:30:39 AM;103,55
May 31, 2023;9:30:46 AM;104,12
May 31, 2023;9:30:53 AM;103,68
May 31, 2023;9:31:00 AM;103,60
May 31, 2023;9:31:07 AM;103,99
May 31, 2023;9:31:14 AM;104,87
May 31, 2023;9:31:21 AM;104,22
May 31, 2023;9:31:28 AM;104,18
May 31, 2023;9:31:35 AM;103,26
May 31, 2023;9:31:42 AM;104,38
May 31, 2023;9:31:49 AM;104,54
May 31, 2023;9:31:56 AM;103,88
May 31, 2023;9:32:03 AM;104,20
May 31, 2023;9:32:10 AM;103,94
May 31, 2023;9:32:17 AM;104,39
May 31, 2023;9:32:24 AM;104,04
May 31, 2023;9:32:31 AM;104,13
May 31, 2023;9:32:38 AM;104,45
May 31, 2023;9:32:45 AM;104,16
May 31, 2023;9:32:52 AM;104,71
May 31, 2023;9:32:59 AM;104,59
May 31, 2023;9:33:06 AM;104,18
May 31, 2023;9:33:13 AM;104,02
May 31, 2023;9:33:20 AM;103,95
May 31, 2023;9:33:27 AM;104,12
May 31, 2023;9:33:34 AM;103,62
May 31, 2023;9:33:41 AM;104,18
May 31, 2023;9:33:48 AM;103,91
May 31, 2023;9:33:55 AM;104,38
May 31, 2023;9:34:02 AM;104,15
May 31, 2023;9:34:09 AM;104,57
May 31, 2023;9:34:16 AM;103,73
May 31, 2023;9:34:23 AM;104,39
May 31, 2023;9:34:30 AM;104,45
May 31, 2023;9:34:37 AM;103,88
May 31, 2023;9:34:47 AM;104,20
May 31, 2023;9:34:54 AM;103,52
May 31, 2023;9:35:01 AM;104,46
May 31, 2023;9:35:08 AM;103,64
May 31, 2023;9:35:15 AM;103,97
May 31, 2023;9:35:22 AM;104,23
May 31, 2023;9:35:29 AM;104,21
May 31, 2023;9:35:36 AM;104,73
May 31, 2023;9:35:43 AM;104,16
May 31, 2023;9:35:50 AM;103,64
May 31, 2023;9:35:57 AM;105,29
May 31, 2023;9:36:04 AM;103,65
May 31, 2023;9:36:11 AM;104,00
May 31, 2023;9:36:18 AM;104,48
May 31, 2023;9:36:25 AM;103,79
May 31, 2023;9:36:32 AM;103,88
May 31, 2023;9:36:39 AM;103,70
May 31, 2023;9:36:46 AM;104,86
May 31, 2023;9:36:53 AM;103,83
May 31, 2023;9:37:00 AM;104,38
May 31, 2023;9:37:07 AM;103,76
May 31, 2023;9:37:14 AM;104,56
May 31, 2023;9:37:21 AM;104,41
May 31, 2023;9:37:28 AM;103,89
May 31, 2023;9:37:35 AM;103,95
May 31, 2023;9:37:42 AM;104,13
May 31, 2023;9:37:49 AM;103,73
May 31, 2023;9:37:56 AM;104,24
May 31, 2023;9:38:03 AM;103,58
May 31, 2023;9:38:10 AM;104,01
May 31, 2023;9:38:17 AM;103,94
May 31, 2023;9:38:24 AM;104,28
May 31, 2023;9:38:31 AM;104,18
May 31, 2023;9:38:38 AM;104,12
May 31, 2023;9:38:45 AM;103,76
May 31, 2023;9:38:52 AM;103,79
May 31, 2023;9:38:59 AM;103,97
May 31, 2023;9:39:06 AM;103,58
May 31, 2023;9:39:13 AM;104,01
May 31, 2023;9:39:20 AM;103,68
May 31, 2023;9:39:27 AM;104,35
May 31, 2023;9:39:34 AM;103,96
May 31, 2023;9:39:41 AM;104,35
May 31, 2023;9:39:48 AM;104,47
May 31, 2023;9:39:55 AM;104,58
May 31, 2023;9:40:02 AM;103,98
May 31, 2023;9:40:09 AM;103,82
May 31, 2023;9:40:16 AM;104,36
May 31, 2023;9:40:23 AM;104,01
May 31, 2023;9:40:30 AM;103,47
May 31, 2023;9:40:37 AM;103,88
May 31, 2023;9:40:44 AM;103,89
May 31, 2023;9:40:51 AM;104,27
May 31, 2023;9:40:58 AM;103,88
May 31, 2023;9:41:05 AM;103,87
May 31, 2023;9:41:12 AM;104,37
May 31, 2023;9:41:19 AM;103,99
May 31, 2023;9:41:26 AM;103,98
May 31, 2023;9:41:33 AM;104,30
May 31, 2023;9:41:40 AM;103,82
May 31, 2023;9:41:47 AM;104,02
May 31, 2023;9:41:54 AM;104,20
May 31, 2023;9:42:01 AM;103,85
May 31, 2023;9:42:08 AM;104,17
May 31, 2023;9:42:15 AM;104,22
May 31, 2023;9:42:22 AM;103,89
May 31, 2023;9:42:29 AM;103,72
May 31, 2023;9:42:36 AM;104,04
May 31, 2023;9:42:43 AM;103,46
May 31, 2023;9:42:50 AM;103,93
May 31, 2023;9:42:57 AM;103,97
May 31, 2023;9:43:04 AM;103,65
May 31, 2023;9:43:11 AM;104,00
May 31, 2023;9:43:18 AM;104,03
May 31, 2023;9:43:25 AM;103,85
May 31, 2023;9:43:32 AM;104,24
May 31, 2023;9:43:39 AM;104,22
May 31, 2023;9:43:46 AM;104,25
May 31, 2023;9:43:53 AM;103,98
May 31, 2023;9:44:00 AM;104,26
May 31, 2023;9:44:07 AM;103,78
May 31, 2023;9:44:14 AM;104,40
May 31, 2023;9:44:21 AM;104,12
May 31, 2023;9:44:28 AM;104,36
May 31, 2023;9:44:35 AM;103,49
May 31, 2023;9:44:42 AM;104,19
May 31, 2023;9:44:49 AM;104,11
May 31, 2023;9:44:56 AM;104,11
May 31, 2023;9:45:03 AM;104,51
May 31, 2023;9:45:10 AM;103,67
May 31, 2023;9:45:17 AM;104,00
May 31, 2023;9:45:24 AM;104,63
May 31, 2023;9:45:31 AM;104,55
May 31, 2023;9:45:38 AM;104,47
May 31, 2023;9:45:45 AM;103,73
May 31, 2023;9:45:52 AM;103,81
May 31, 2023;9:46:08 AM;103,66
May 31, 2023;9:46:15 AM;103,85
May 31, 2023;9:46:22 AM;104,43
May 31, 2023;9:46:29 AM;103,98
May 31, 2023;9:46:36 AM;103,49
May 31, 2023;9:46:43 AM;103,93
May 31, 2023;9:46:50 AM;104,57
May 31, 2023;9:46:57 AM;104,28
May 31, 2023;9:47:04 AM;103,23
May 31, 2023;9:47:11 AM;104,08
May 31, 2023;9:47:18 AM;104,86
May 31, 2023;9:47:25 AM;104,48
May 31, 2023;9:47:32 AM;103,68
May 31, 2023;9:47:39 AM;104,39
May 31, 2023;9:47:46 AM;103,30
May 31, 2023;9:47:53 AM;102,84
May 31, 2023;9:48:00 AM;103,87
May 31, 2023;9:48:07 AM;104,54
May 31, 2023;9:48:14 AM;103,92
May 31, 2023;9:48:21 AM;103,91
May 31, 2023;9:48:28 AM;103,96
May 31, 2023;9:48:35 AM;104,28
May 31, 2023;9:48:42 AM;104,64
May 31, 2023;9:48:49 AM;103,76
May 31, 2023;9:48:56 AM;103,84
May 31, 2023;9:49:03 AM;104,61
May 31, 2023;9:49:10 AM;104,17
May 31, 2023;9:49:17 AM;103,94
May 31, 2023;9:49:24 AM;103,75
May 31, 2023;9:49:31 AM;103,94
May 31, 2023;9:49:38 AM;104,20
May 31, 2023;9:49:45 AM;103,81
May 31, 2023;9:49:52 AM;103,92
May 31, 2023;9:49:59 AM;104,52
May 31, 2023;9:50:06 AM;104,03
May 31, 2023;9:50:13 AM;103,87
May 31, 2023;9:50:20 AM;104,95
May 31, 2023;9:50:27 AM;104,06
May 31, 2023;9:50:34 AM;103,99
May 31, 2023;9:50:41 AM;104,21
May 31, 2023;9:50:48 AM;103,69
May 31, 2023;9:50:55 AM;104,07
May 31, 2023;9:51:02 AM;104,23
May 31, 2023;9:51:09 AM;103,72
May 31, 2023;9:51:16 AM;103,76
May 31, 2023;9:51:23 AM;103,94
May 31, 2023;9:51:30 AM;103,65
May 31, 2023;9:51:37 AM;104,13
May 31, 2023;9:51:44 AM;104,02
May 31, 2023;9:51:51 AM;103,77
May 31, 2023;9:51:58 AM;104,22
May 31, 2023;9:52:05 AM;103,80
May 31, 2023;9:52:12 AM;103,72
May 31, 2023;9:52:19 AM;104,11
May 31, 2023;9:52:26 AM;103,95
May 31, 2023;9:52:33 AM;104,39
May 31, 2023;9:52:40 AM;104,36
May 31, 2023;9:52:47 AM;104,15
May 31, 2023;9:52:54 AM;104,26
May 31, 2023;9:53:01 AM;104,06
May 31, 2023;9:53:08 AM;103,91
May 31, 2023;9:53:15 AM;103,49
May 31, 2023;9:53:22 AM;104,19
May 31, 2023;9:53:29 AM;103,82
May 31, 2023;9:53:36 AM;103,94
May 31, 2023;9:53:43 AM;103,87
May 31, 2023;9:53:50 AM;103,75
May 31, 2023;9:53:57 AM;103,71
May 31, 2023;9:54:04 AM;104,56
May 31, 2023;9:54:11 AM;103,72
May 31, 2023;9:54:18 AM;104,83
May 31, 2023;9:54:25 AM;104,28
May 31, 2023;9:54:32 AM;104,03
May 31, 2023;9:54:39 AM;104,67
May 31, 2023;9:54:46 AM;103,83
May 31, 2023;9:54:53 AM;104,17
May 31, 2023;9:55:00 AM;104,08
May 31, 2023;9:55:07 AM;103,75
May 31, 2023;9:55:14 AM;103,96
May 31, 2023;9:55:21 AM;104,55
May 31, 2023;9:55:28 AM;103,97
May 31, 2023;9:55:35 AM;104,20
May 31, 2023;9:55:42 AM;104,63
May 31, 2023;9:55:49 AM;104,07
May 31, 2023;9:55:56 AM;104,34
May 31, 2023;9:56:03 AM;103,84
May 31, 2023;9:56:10 AM;104,06
May 31, 2023;9:56:17 AM;103,95
May 31, 2023;9:56:24 AM;103,81
May 31, 2023;9:56:31 AM;103,92
May 31, 2023;9:56:38 AM;103,80
May 31, 2023;9:56:45 AM;103,76
May 31, 2023;9:56:52 AM;103,66
May 31, 2023;9:56:59 AM;103,74
May 31, 2023;9:57:06 AM;104,01
May 31, 2023;9:57:13 AM;104,19
May 31, 2023;9:57:20 AM;104,00
May 31, 2023;9:57:27 AM;103,82
May 31, 2023;9:57:34 AM;103,29
May 31, 2023;9:57:41 AM;104,11
May 31, 2023;9:57:48 AM;104,15
May 31, 2023;9:57:55 AM;104,13
May 31, 2023;9:58:02 AM;104,29
May 31, 2023;9:58:09 AM;103,29
May 31, 2023;9:58:16 AM;103,56
May 31, 2023;9:58:23 AM;104,28
May 31, 2023;9:58:30 AM;103,79
May 31, 2023;9:58:37 AM;103,80
May 31, 2023;9:58:44 AM;104,14
May 31, 2023;9:58:51 AM;103,44
May 31, 2023;9:58:58 AM;104,08
May 31, 2023;9:59:05 AM;104,71
May 31, 2023;9:59:12 AM;103,73
May 31, 2023;9:59:19 AM;103,62
May 31, 2023;9:59:26 AM;103,96
May 31, 2023;9:59:33 AM;104,07
May 31, 2023;9:59:40 AM;104,39
May 31, 2023;9:59:47 AM;103,32
May 31, 2023;9:59:54 AM;104,34
May 31, 2023;10:00:01 AM;103,95
May 31, 2023;10:00:08 AM;103,88
May 31, 2023;10:00:15 AM;104,58
May 31, 2023;10:00:22 AM;103,89
May 31, 2023;10:00:29 AM;103,97
May 31, 2023;10:00:36 AM;104,03
May 31, 2023;10:00:43 AM;103,60
May 31, 2023;10:00:50 AM;103,84
May 31, 2023;10:00:57 AM;104,24
May 31, 2023;10:01:04 AM;104,07
May 31, 2023;10:01:11 AM;103,46
May 31, 2023;10:01:18 AM;103,89
May 31, 2023;10:01:25 AM;103,28
May 31, 2023;10:01:32 AM;103,76
May 31, 2023;10:01:39 AM;104,31
May 31, 2023;10:01:46 AM;103,63
May 31, 2023;10:01:53 AM;104,29
May 31, 2023;10:02:00 AM;104,16
May 31, 2023;10:02:07 AM;103,41
May 31, 2023;10:02:14 AM;104,68
May 31, 2023;10:02:21 AM;104,28
May 31, 2023;10:02:28 AM;103,86
May 31, 2023;10:02:35 AM;103,37
May 31, 2023;10:02:42 AM;103,85
May 31, 2023;10:02:49 AM;104,20
May 31, 2023;10:02:56 AM;104,53
May 31, 2023;10:03:03 AM;103,86
May 31, 2023;10:03:10 AM;104,66
May 31, 2023;10:03:17 AM;104,85
May 31, 2023;10:03:24 AM;103,49
May 31, 2023;10:03:31 AM;104,54
May 31, 2023;10:03:38 AM;103,85
May 31, 2023;10:03:45 AM;103,72
May 31, 2023;10:03:52 AM;103,57
May 31, 2023;10:03:59 AM;103,95
May 31, 2023;10:04:06 AM;103,83
May 31, 2023;10:04:13 AM;103,83
May 31, 2023;10:04:20 AM;103,52
May 31, 2023;10:04:27 AM;103,90
May 31, 2023;10:04:34 AM;104,34
May 31, 2023;10:04:41 AM;103,74
May 31, 2023;10:04:48 AM;104,41
May 31, 2023;10:04:55 AM;103,95
May 31, 2023;10:05:02 AM;103,75
May 31, 2023;10:05:09 AM;104,14
May 31, 2023;10:05:16 AM;104,03
May 31, 2023;10:05:23 AM;104,21
May 31, 2023;10:05:30 AM;103,57
May 31, 2023;10:05:37 AM;104,54
May 31, 2023;10:05:44 AM;104,87
May 31, 2023;10:05:51 AM;104,06
May 31, 2023;10:05:58 AM;104,36
May 31, 2023;10:06:05 AM;103,79
May 31, 2023;10:06:12 AM;104,81
May 31, 2023;10:06:19 AM;104,39
May 31, 2023;10:06:26 AM;103,35
May 31, 2023;10:06:33 AM;103,92
May 31, 2023;10:06:40 AM;103,75
May 31, 2023;10:06:47 AM;104,36
May 31, 2023;10:07:02 AM;104,68
May 31, 2023;10:07:09 AM;104,16
May 31, 2023;10:07:16 AM;104,22
May 31, 2023;10:07:30 AM;104,40
May 31, 2023;10:07:37 AM;103,84
May 31, 2023;10:07:44 AM;103,42
May 31, 2023;10:07:51 AM;103,54
May 31, 2023;10:07:58 AM;103,59
May 31, 2023;10:08:05 AM;103,81
May 31, 2023;10:08:12 AM;104,28
May 31, 2023;10:08:19 AM;103,88
May 31, 2023;10:08:26 AM;103,71
May 31, 2023;10:08:33 AM;103,90
May 31, 2023;10:08:40 AM;104,48
May 31, 2023;10:08:47 AM;103,91
May 31, 2023;10:08:54 AM;104,15
May 31, 2023;10:09:01 AM;103,91
May 31, 2023;10:09:08 AM;104,26
May 31, 2023;10:09:15 AM;104,39
May 31, 2023;10:09:22 AM;103,60
May 31, 2023;10:09:29 AM;104,53
May 31, 2023;10:09:36 AM;103,91
May 31, 2023;10:09:43 AM;104,24
May 31, 2023;10:09:50 AM;104,28
May 31, 2023;10:09:57 AM;104,18
May 31, 2023;10:10:04 AM;103,96
May 31, 2023;10:10:11 AM;103,79
May 31, 2023;10:10:18 AM;104,13
May 31, 2023;10:10:25 AM;103,78
May 31, 2023;10:10:32 AM;103,93
May 31, 2023;10:10:39 AM;103,96
May 31, 2023;10:10:46 AM;104,22
May 31, 2023;10:10:53 AM;103,62
May 31, 2023;10:11:01 AM;104,12
May 31, 2023;10:11:08 AM;103,75
May 31, 2023;10:11:15 AM;104,48
May 31, 2023;10:11:22 AM;103,74
May 31, 2023;10:11:29 AM;104,14
May 31, 2023;10:11:36 AM;104,08
May 31, 2023;10:11:43 AM;104,10
May 31, 2023;10:11:50 AM;104,52
May 31, 2023;10:11:57 AM;104,05
May 31, 2023;10:12:04 AM;103,81
May 31, 2023;10:12:11 AM;103,63
May 31, 2023;10:12:18 AM;103,77
May 31, 2023;10:12:25 AM;104,21
May 31, 2023;10:12:32 AM;103,56
May 31, 2023;10:12:39 AM;103,30
May 31, 2023;10:12:46 AM;103,69
May 31, 2023;10:12:53 AM;103,64
May 31, 2023;10:13:00 AM;103,24
May 31, 2023;10:13:07 AM;103,32
May 31, 2023;10:13:14 AM;103,67
May 31, 2023;10:13:21 AM;102,54
May 31, 2023;10:13:28 AM;101,97
May 31, 2023;10:13:35 AM;100,03
May 31, 2023;10:13:42 AM;99,40
May 31, 2023;10:13:49 AM;97,71
May 31, 2023;10:13:56 AM;96,66
May 31, 2023;10:14:03 AM;94,87
May 31, 2023;10:14:10 AM;92,25
May 31, 2023;10:14:17 AM;89,33
May 31, 2023;10:14:23 AM;89,33
May 31, 2023;10:14:24 AM;87,01
May 31, 2023;10:14:32 AM;84,66
May 31, 2023;10:14:40 AM;82,56
May 31, 2023;10:14:47 AM;81,24
May 31, 2023;10:14:54 AM;79,29
May 31, 2023;10:15:01 AM;77,91
May 31, 2023;10:15:08 AM;76,63
May 31, 2023;10:15:15 AM;74,97
May 31, 2023;10:15:22 AM;74,15
May 31, 2023;10:15:29 AM;72,35
May 31, 2023;10:15:36 AM;70,56
May 31, 2023;10:15:43 AM;69,24
May 31, 2023;10:15:50 AM;67,65
May 31, 2023;10:15:57 AM;67,09
May 31, 2023;10:16:04 AM;66,31
May 31, 2023;10:16:11 AM;65,65
May 31, 2023;10:16:18 AM;65,68
May 31, 2023;10:16:25 AM;65,72
May 31, 2023;10:16:32 AM;65,65
May 31, 2023;10:16:39 AM;65,17
May 31, 2023;10:16:46 AM;64,35
May 31, 2023;10:16:53 AM;64,10
May 31, 2023;10:17:00 AM;64,32
May 31, 2023;10:17:07 AM;62,70
May 31, 2023;10:17:14 AM;60,49
May 31, 2023;10:17:21 AM;59,04
May 31, 2023;10:17:28 AM;57,86
May 31, 2023;10:17:35 AM;57,31
May 31, 2023;10:17:43 AM;55,85
May 31, 2023;10:17:51 AM;54,20
May 31, 2023;10:17:58 AM;53,57
May 31, 2023;10:18:05 AM;53,72
May 31, 2023;10:18:12 AM;52,76
May 31, 2023;10:18:19 AM;51,35
May 31, 2023;10:18:26 AM;50,73
May 31, 2023;10:18:33 AM;50,76
May 31, 2023;10:18:40 AM;50,63
May 31, 2023;10:18:47 AM;50,72
May 31, 2023;10:18:54 AM;51,04
May 31, 2023;10:19:01 AM;52,38
May 31, 2023;10:19:08 AM;52,83
May 31, 2023;10:19:15 AM;53,00
May 31, 2023;10:19:22 AM;53,03
May 31, 2023;10:19:29 AM;52,89
May 31, 2023;10:19:36 AM;52,22
May 31, 2023;10:19:43 AM;51,61
May 31, 2023;10:19:50 AM;51,43
May 31, 2023;10:19:57 AM;51,27
May 31, 2023;10:20:04 AM;51,31
May 31, 2023;10:20:11 AM;51,51
May 31, 2023;10:20:18 AM;51,64
May 31, 2023;10:20:25 AM;50,57
May 31, 2023;10:20:32 AM;49,89
May 31, 2023;10:20:39 AM;49,31
May 31, 2023;10:20:46 AM;48,88
May 31, 2023;10:20:53 AM;49,00
May 31, 2023;10:21:00 AM;48,48
May 31, 2023;10:21:07 AM;48,50
May 31, 2023;10:21:14 AM;48,48
May 31, 2023;10:21:21 AM;48,62
May 31, 2023;10:21:28 AM;48,08
May 31, 2023;10:21:35 AM;47,26
May 31, 2023;10:21:42 AM;47,42
May 31, 2023;10:21:49 AM;46,66
May 31, 2023;10:21:56 AM;46,74
May 31, 2023;10:22:03 AM;46,87
