Date;Time;Feed 1 Setpoint (%)
May 31, 2023;11:27:22 PM;2,75
May 31, 2023;11:27:32 PM;2,76
May 31, 2023;11:27:42 PM;2,76
May 31, 2023;11:27:57 PM;2,76
May 31, 2023;11:28:07 PM;2,76
May 31, 2023;11:28:17 PM;2,76
May 31, 2023;11:28:27 PM;2,76
May 31, 2023;11:28:37 PM;2,77
May 31, 2023;11:28:47 PM;2,77
May 31, 2023;11:28:57 PM;2,77
May 31, 2023;11:29:07 PM;2,77
May 31, 2023;11:29:17 PM;2,77
May 31, 2023;11:29:27 PM;2,77
May 31, 2023;11:29:37 PM;2,77
May 31, 2023;11:29:47 PM;2,78
May 31, 2023;11:29:57 PM;2,78
May 31, 2023;11:30:07 PM;2,78
May 31, 2023;11:30:17 PM;2,78
May 31, 2023;11:30:27 PM;2,78
May 31, 2023;11:30:37 PM;2,78
May 31, 2023;11:30:47 PM;2,78
May 31, 2023;11:31:02 PM;2,79
May 31, 2023;11:31:12 PM;2,79
May 31, 2023;11:31:22 PM;2,79
May 31, 2023;11:31:32 PM;2,79
May 31, 2023;11:31:42 PM;2,79
May 31, 2023;11:31:52 PM;2,79
May 31, 2023;11:32:02 PM;2,80
May 31, 2023;11:32:12 PM;2,80
May 31, 2023;11:32:22 PM;2,80
May 31, 2023;11:32:32 PM;2,80
May 31, 2023;11:32:42 PM;2,80
May 31, 2023;11:32:52 PM;2,80
May 31, 2023;11:33:02 PM;2,80
May 31, 2023;11:33:12 PM;2,81
May 31, 2023;11:33:22 PM;2,81
May 31, 2023;11:33:32 PM;2,81
May 31, 2023;11:33:42 PM;2,81
May 31, 2023;11:33:52 PM;2,81
May 31, 2023;11:34:07 PM;2,81
May 31, 2023;11:34:17 PM;2,82
May 31, 2023;11:34:27 PM;2,82
May 31, 2023;11:34:37 PM;2,82
May 31, 2023;11:34:47 PM;2,82
May 31, 2023;11:34:57 PM;2,82
May 31, 2023;11:35:12 PM;2,82
May 31, 2023;11:35:22 PM;2,83
May 31, 2023;11:35:32 PM;2,83
May 31, 2023;11:35:42 PM;2,83
May 31, 2023;11:35:52 PM;2,83
May 31, 2023;11:36:02 PM;2,83
May 31, 2023;11:36:12 PM;2,83
May 31, 2023;11:36:22 PM;2,83
May 31, 2023;11:36:32 PM;2,84
May 31, 2023;11:36:42 PM;2,84
May 31, 2023;11:36:52 PM;2,84
May 31, 2023;11:37:02 PM;2,84
May 31, 2023;11:37:12 PM;2,84
May 31, 2023;11:37:22 PM;2,84
May 31, 2023;11:37:32 PM;2,84
May 31, 2023;11:37:42 PM;2,85
May 31, 2023;11:37:52 PM;2,85
May 31, 2023;11:38:02 PM;2,85
May 31, 2023;11:38:12 PM;2,85
May 31, 2023;11:38:22 PM;2,85
May 31, 2023;11:38:32 PM;2,85
May 31, 2023;11:38:42 PM;2,85
May 31, 2023;11:38:52 PM;2,86
May 31, 2023;11:39:02 PM;2,86
May 31, 2023;11:39:12 PM;2,86
May 31, 2023;11:39:22 PM;2,86
May 31, 2023;11:39:32 PM;2,86
May 31, 2023;11:39:42 PM;2,86
May 31, 2023;11:39:52 PM;2,87
May 31, 2023;11:40:02 PM;2,87
May 31, 2023;11:40:12 PM;2,87
May 31, 2023;11:40:22 PM;2,87
May 31, 2023;11:40:32 PM;2,87
May 31, 2023;11:40:42 PM;2,87
May 31, 2023;11:40:57 PM;2,87
May 31, 2023;11:41:07 PM;2,88
May 31, 2023;11:41:17 PM;2,88
May 31, 2023;11:41:27 PM;2,88
May 31, 2023;11:41:37 PM;2,88
May 31, 2023;11:41:47 PM;2,88
May 31, 2023;11:41:57 PM;2,88
May 31, 2023;11:42:07 PM;2,89
May 31, 2023;11:42:17 PM;2,89
May 31, 2023;11:42:27 PM;2,89
May 31, 2023;11:42:37 PM;2,89
May 31, 2023;11:42:47 PM;2,89
May 31, 2023;11:42:57 PM;2,89
May 31, 2023;11:43:07 PM;2,89
May 31, 2023;11:43:17 PM;2,90
May 31, 2023;11:43:27 PM;2,90
May 31, 2023;11:43:37 PM;2,90
May 31, 2023;11:43:47 PM;2,90
May 31, 2023;11:43:57 PM;2,90
May 31, 2023;11:44:07 PM;2,90
May 31, 2023;11:44:17 PM;2,90
May 31, 2023;11:44:27 PM;2,91
May 31, 2023;11:44:37 PM;2,91
May 31, 2023;11:44:47 PM;2,91
May 31, 2023;11:45:02 PM;2,91
May 31, 2023;11:45:12 PM;2,91
May 31, 2023;11:45:22 PM;2,91
May 31, 2023;11:45:32 PM;2,92
May 31, 2023;11:45:42 PM;2,92
May 31, 2023;11:45:52 PM;2,92
May 31, 2023;11:46:02 PM;2,92
May 31, 2023;11:46:12 PM;2,92
May 31, 2023;11:46:22 PM;2,92
May 31, 2023;11:46:32 PM;2,92
May 31, 2023;11:46:42 PM;2,93
May 31, 2023;11:46:52 PM;2,93
May 31, 2023;11:47:02 PM;2,93
May 31, 2023;11:47:12 PM;2,93
May 31, 2023;11:47:27 PM;2,93
May 31, 2023;11:47:37 PM;2,93
May 31, 2023;11:47:47 PM;2,94
May 31, 2023;11:47:57 PM;2,94
May 31, 2023;11:48:07 PM;2,94
May 31, 2023;11:48:17 PM;2,94
May 31, 2023;11:48:32 PM;2,94
May 31, 2023;11:48:42 PM;2,94
May 31, 2023;11:48:52 PM;2,95
May 31, 2023;11:49:02 PM;2,95
May 31, 2023;11:49:12 PM;2,95
May 31, 2023;11:49:22 PM;2,95
May 31, 2023;11:49:32 PM;2,95
May 31, 2023;11:49:42 PM;2,95
May 31, 2023;11:49:52 PM;2,95
May 31, 2023;11:50:02 PM;2,96
May 31, 2023;11:50:12 PM;2,96
May 31, 2023;11:50:22 PM;2,96
May 31, 2023;11:50:32 PM;2,96
May 31, 2023;11:50:42 PM;2,96
May 31, 2023;11:50:52 PM;2,96
May 31, 2023;11:51:02 PM;2,96
May 31, 2023;11:51:12 PM;2,97
May 31, 2023;11:51:22 PM;2,97
May 31, 2023;11:51:32 PM;2,97
May 31, 2023;11:51:42 PM;2,97
May 31, 2023;11:51:57 PM;2,97
May 31, 2023;11:52:07 PM;2,97
May 31, 2023;11:52:17 PM;2,98
May 31, 2023;11:52:27 PM;2,98
May 31, 2023;11:52:37 PM;2,98
May 31, 2023;11:52:47 PM;2,98
May 31, 2023;11:52:57 PM;2,98
May 31, 2023;11:53:07 PM;2,98
May 31, 2023;11:53:17 PM;2,98
May 31, 2023;11:53:27 PM;2,99
May 31, 2023;11:53:37 PM;2,99
May 31, 2023;11:53:47 PM;2,99
May 31, 2023;11:53:57 PM;2,99
May 31, 2023;11:54:07 PM;2,99
May 31, 2023;11:54:17 PM;2,99
May 31, 2023;11:54:27 PM;2,99
May 31, 2023;11:54:37 PM;3,00
May 31, 2023;11:54:47 PM;3,00
May 31, 2023;11:54:57 PM;3,00
May 31, 2023;11:55:07 PM;3,00
May 31, 2023;11:55:17 PM;3,00
May 31, 2023;11:55:27 PM;3,00
May 31, 2023;11:55:37 PM;3,01
May 31, 2023;11:55:47 PM;3,01
May 31, 2023;11:55:57 PM;3,01
May 31, 2023;11:56:07 PM;3,01
May 31, 2023;11:56:17 PM;3,01
May 31, 2023;11:56:27 PM;3,01
May 31, 2023;11:56:37 PM;3,01
May 31, 2023;11:56:47 PM;3,02
May 31, 2023;11:56:57 PM;3,02
May 31, 2023;11:57:07 PM;3,02
May 31, 2023;11:57:17 PM;3,02
May 31, 2023;11:57:27 PM;3,02
May 31, 2023;11:57:37 PM;3,02
May 31, 2023;11:57:47 PM;3,02
May 31, 2023;11:57:57 PM;3,03
May 31, 2023;11:58:12 PM;3,03
May 31, 2023;11:58:22 PM;3,03
May 31, 2023;11:58:32 PM;3,03
May 31, 2023;11:58:42 PM;3,03
May 31, 2023;11:58:52 PM;3,03
May 31, 2023;11:59:02 PM;3,04
May 31, 2023;11:59:12 PM;3,04
May 31, 2023;11:59:27 PM;3,04
May 31, 2023;11:59:37 PM;3,04
May 31, 2023;11:59:47 PM;3,04
May 31, 2023;11:59:57 PM;3,04
Jun 1, 2023;12:00:08 AM;3,05
Jun 1, 2023;12:00:18 AM;3,05
Jun 1, 2023;12:00:33 AM;3,05
Jun 1, 2023;12:00:43 AM;3,05
Jun 1, 2023;12:00:53 AM;3,05
Jun 1, 2023;12:01:03 AM;3,05
Jun 1, 2023;12:01:13 AM;3,05
Jun 1, 2023;12:01:23 AM;3,06
Jun 1, 2023;12:01:33 AM;3,06
Jun 1, 2023;12:01:43 AM;3,06
Jun 1, 2023;12:01:53 AM;3,06
Jun 1, 2023;12:02:03 AM;3,06
Jun 1, 2023;12:02:13 AM;3,06
Jun 1, 2023;12:02:23 AM;3,07
Jun 1, 2023;12:02:33 AM;3,07
Jun 1, 2023;12:02:43 AM;3,07
Jun 1, 2023;12:02:53 AM;3,07
Jun 1, 2023;12:03:03 AM;3,07
Jun 1, 2023;12:03:18 AM;3,07
Jun 1, 2023;12:03:28 AM;3,07
Jun 1, 2023;12:03:38 AM;3,08
Jun 1, 2023;12:03:48 AM;3,08
Jun 1, 2023;12:03:58 AM;3,08
Jun 1, 2023;12:04:08 AM;3,08
Jun 1, 2023;12:04:18 AM;3,08
Jun 1, 2023;12:04:28 AM;3,08
Jun 1, 2023;12:04:38 AM;3,09
Jun 1, 2023;12:04:48 AM;3,09
Jun 1, 2023;12:04:58 AM;3,09
Jun 1, 2023;12:05:13 AM;3,09
Jun 1, 2023;12:05:23 AM;3,09
Jun 1, 2023;12:05:33 AM;3,09
Jun 1, 2023;12:05:43 AM;3,09
Jun 1, 2023;12:05:53 AM;3,10
Jun 1, 2023;12:06:03 AM;3,10
Jun 1, 2023;12:06:13 AM;3,10
Jun 1, 2023;12:06:23 AM;3,10
Jun 1, 2023;12:06:33 AM;3,10
Jun 1, 2023;12:06:43 AM;3,10
Jun 1, 2023;12:06:53 AM;3,11
Jun 1, 2023;12:07:03 AM;3,11
Jun 1, 2023;12:07:13 AM;3,11
Jun 1, 2023;12:07:23 AM;3,11
Jun 1, 2023;12:07:33 AM;3,11
Jun 1, 2023;12:07:43 AM;3,11
Jun 1, 2023;12:07:53 AM;3,11
Jun 1, 2023;12:08:03 AM;3,12
Jun 1, 2023;12:08:13 AM;3,12
Jun 1, 2023;12:08:23 AM;3,12
Jun 1, 2023;12:08:33 AM;3,12
Jun 1, 2023;12:08:43 AM;3,12
Jun 1, 2023;12:08:53 AM;3,12
Jun 1, 2023;12:09:03 AM;3,12
Jun 1, 2023;12:09:13 AM;3,13
Jun 1, 2023;12:09:28 AM;3,13
Jun 1, 2023;12:09:38 AM;3,13
Jun 1, 2023;12:09:48 AM;3,13
Jun 1, 2023;12:09:58 AM;3,13
Jun 1, 2023;12:10:08 AM;3,13
Jun 1, 2023;12:10:18 AM;3,14
Jun 1, 2023;12:10:28 AM;3,14
Jun 1, 2023;12:10:38 AM;3,14
Jun 1, 2023;12:10:48 AM;3,14
Jun 1, 2023;12:10:58 AM;3,14
Jun 1, 2023;12:11:08 AM;3,14
Jun 1, 2023;12:11:18 AM;3,14
Jun 1, 2023;12:11:28 AM;3,15
Jun 1, 2023;12:11:38 AM;3,15
Jun 1, 2023;12:11:48 AM;3,15
Jun 1, 2023;12:12:03 AM;3,15
Jun 1, 2023;12:12:13 AM;3,15
Jun 1, 2023;12:12:23 AM;3,15
Jun 1, 2023;12:12:33 AM;3,16
Jun 1, 2023;12:12:43 AM;3,16
Jun 1, 2023;12:12:58 AM;3,16
Jun 1, 2023;12:13:08 AM;3,16
Jun 1, 2023;12:13:18 AM;3,16
Jun 1, 2023;12:13:28 AM;3,16
Jun 1, 2023;12:13:38 AM;3,17
Jun 1, 2023;12:13:48 AM;3,17
Jun 1, 2023;12:13:58 AM;3,17
Jun 1, 2023;12:14:08 AM;3,17
Jun 1, 2023;12:14:18 AM;3,17
Jun 1, 2023;12:14:28 AM;3,17
Jun 1, 2023;12:14:38 AM;3,17
Jun 1, 2023;12:14:48 AM;3,18
Jun 1, 2023;12:14:58 AM;3,18
Jun 1, 2023;12:15:08 AM;3,18
Jun 1, 2023;12:15:18 AM;3,18
Jun 1, 2023;12:15:28 AM;3,18
Jun 1, 2023;12:15:38 AM;3,18
Jun 1, 2023;12:15:48 AM;3,18
Jun 1, 2023;12:15:58 AM;3,19
Jun 1, 2023;12:16:08 AM;3,19
Jun 1, 2023;12:16:18 AM;3,19
Jun 1, 2023;12:16:33 AM;3,19
Jun 1, 2023;12:16:43 AM;3,19
Jun 1, 2023;12:16:53 AM;3,19
Jun 1, 2023;12:17:03 AM;3,20
Jun 1, 2023;12:17:13 AM;3,20
Jun 1, 2023;12:17:23 AM;3,20
Jun 1, 2023;12:17:33 AM;3,20
Jun 1, 2023;12:17:43 AM;3,20
Jun 1, 2023;12:17:53 AM;3,20
Jun 1, 2023;12:18:03 AM;3,20
Jun 1, 2023;12:18:13 AM;3,21
Jun 1, 2023;12:18:23 AM;3,21
Jun 1, 2023;12:18:33 AM;3,21
Jun 1, 2023;12:18:43 AM;3,21
Jun 1, 2023;12:18:53 AM;3,21
Jun 1, 2023;12:19:03 AM;3,21
Jun 1, 2023;12:19:13 AM;3,21
Jun 1, 2023;12:19:23 AM;3,22
Jun 1, 2023;12:19:33 AM;3,22
Jun 1, 2023;12:19:43 AM;3,22
Jun 1, 2023;12:19:53 AM;3,22
Jun 1, 2023;12:20:03 AM;3,22
Jun 1, 2023;12:20:13 AM;3,22
Jun 1, 2023;12:20:23 AM;3,23
Jun 1, 2023;12:20:33 AM;3,23
Jun 1, 2023;12:20:43 AM;3,23
Jun 1, 2023;12:20:53 AM;3,23
Jun 1, 2023;12:21:03 AM;3,23
Jun 1, 2023;12:21:13 AM;3,23
Jun 1, 2023;12:21:23 AM;3,23
Jun 1, 2023;12:21:33 AM;3,24
Jun 1, 2023;12:21:43 AM;3,24
Jun 1, 2023;12:21:53 AM;3,24
Jun 1, 2023;12:22:03 AM;3,24
Jun 1, 2023;12:22:13 AM;3,24
Jun 1, 2023;12:22:23 AM;3,24
Jun 1, 2023;12:22:33 AM;3,24
Jun 1, 2023;12:22:48 AM;3,25
Jun 1, 2023;12:22:58 AM;3,25
Jun 1, 2023;12:23:08 AM;3,25
Jun 1, 2023;12:23:18 AM;3,25
Jun 1, 2023;12:23:28 AM;3,25
Jun 1, 2023;12:23:38 AM;3,25
Jun 1, 2023;12:23:48 AM;3,26
Jun 1, 2023;12:23:58 AM;3,26
Jun 1, 2023;12:24:08 AM;3,26
Jun 1, 2023;12:24:18 AM;3,26
Jun 1, 2023;12:24:28 AM;3,26
Jun 1, 2023;12:24:38 AM;3,26
Jun 1, 2023;12:24:48 AM;3,26
Jun 1, 2023;12:25:03 AM;3,27
Jun 1, 2023;12:25:13 AM;3,27
Jun 1, 2023;12:25:23 AM;3,27
Jun 1, 2023;12:25:33 AM;3,27
Jun 1, 2023;12:25:43 AM;3,27
Jun 1, 2023;12:25:58 AM;3,27
Jun 1, 2023;12:26:08 AM;3,28
Jun 1, 2023;12:26:18 AM;3,28
Jun 1, 2023;12:26:28 AM;3,28
Jun 1, 2023;12:26:38 AM;3,28
Jun 1, 2023;12:26:48 AM;3,28
Jun 1, 2023;12:27:03 AM;3,28
Jun 1, 2023;12:27:13 AM;3,29
Jun 1, 2023;12:27:23 AM;3,29
Jun 1, 2023;12:27:33 AM;3,29
Jun 1, 2023;12:27:43 AM;3,29
Jun 1, 2023;12:27:53 AM;3,29
Jun 1, 2023;12:28:03 AM;3,29
Jun 1, 2023;12:28:13 AM;3,29
Jun 1, 2023;12:28:23 AM;3,30
Jun 1, 2023;12:28:33 AM;3,30
Jun 1, 2023;12:28:43 AM;3,30
Jun 1, 2023;12:28:53 AM;3,30
Jun 1, 2023;12:29:03 AM;3,30
Jun 1, 2023;12:29:13 AM;3,30
Jun 1, 2023;12:29:23 AM;3,31
Jun 1, 2023;12:29:33 AM;3,31
Jun 1, 2023;12:29:43 AM;3,31
Jun 1, 2023;12:29:53 AM;3,31
Jun 1, 2023;12:30:08 AM;3,31
Jun 1, 2023;12:30:18 AM;3,31
Jun 1, 2023;12:30:28 AM;3,31
Jun 1, 2023;12:30:38 AM;3,32
Jun 1, 2023;12:30:48 AM;3,32
Jun 1, 2023;12:31:03 AM;3,32
Jun 1, 2023;12:31:13 AM;3,32
Jun 1, 2023;12:31:28 AM;3,32
Jun 1, 2023;12:31:38 AM;3,33
Jun 1, 2023;12:31:48 AM;3,33
Jun 1, 2023;12:31:58 AM;3,33
Jun 1, 2023;12:32:08 AM;3,33
Jun 1, 2023;12:32:18 AM;3,33
Jun 1, 2023;12:32:33 AM;3,33
Jun 1, 2023;12:32:43 AM;3,33
Jun 1, 2023;12:32:53 AM;3,34
Jun 1, 2023;12:33:03 AM;3,34
Jun 1, 2023;12:33:13 AM;3,34
Jun 1, 2023;12:33:23 AM;3,34
Jun 1, 2023;12:33:33 AM;3,34
Jun 1, 2023;12:33:43 AM;3,34
Jun 1, 2023;12:33:53 AM;3,35
Jun 1, 2023;12:34:03 AM;3,35
Jun 1, 2023;12:34:13 AM;3,35
Jun 1, 2023;12:34:23 AM;3,35
Jun 1, 2023;12:34:33 AM;3,35
Jun 1, 2023;12:34:43 AM;3,35
Jun 1, 2023;12:34:53 AM;3,35
Jun 1, 2023;12:35:03 AM;3,36
Jun 1, 2023;12:35:13 AM;3,36
Jun 1, 2023;12:35:23 AM;3,36
Jun 1, 2023;12:35:33 AM;3,36
Jun 1, 2023;12:35:43 AM;3,36
Jun 1, 2023;12:35:53 AM;3,36
Jun 1, 2023;12:36:03 AM;3,36
Jun 1, 2023;12:36:13 AM;3,37
Jun 1, 2023;12:36:23 AM;3,37
Jun 1, 2023;12:36:33 AM;3,37
Jun 1, 2023;12:36:43 AM;3,37
Jun 1, 2023;12:36:53 AM;3,37
Jun 1, 2023;12:37:03 AM;3,37
Jun 1, 2023;12:37:13 AM;3,37
Jun 1, 2023;12:37:23 AM;3,38
Jun 1, 2023;12:37:33 AM;3,38
Jun 1, 2023;12:37:43 AM;3,38
Jun 1, 2023;12:37:53 AM;3,38
Jun 1, 2023;12:38:03 AM;3,38
Jun 1, 2023;12:38:13 AM;3,38
Jun 1, 2023;12:38:23 AM;3,39
Jun 1, 2023;12:38:33 AM;3,39
Jun 1, 2023;12:38:43 AM;3,39
Jun 1, 2023;12:38:53 AM;3,39
Jun 1, 2023;12:39:03 AM;3,39
Jun 1, 2023;12:39:13 AM;3,39
Jun 1, 2023;12:39:23 AM;3,39
Jun 1, 2023;12:39:33 AM;3,40
Jun 1, 2023;12:39:43 AM;3,40
Jun 1, 2023;12:39:53 AM;3,40
Jun 1, 2023;12:40:08 AM;3,40
Jun 1, 2023;12:40:18 AM;3,40
Jun 1, 2023;12:40:28 AM;3,40
Jun 1, 2023;12:40:38 AM;3,41
Jun 1, 2023;12:40:48 AM;3,41
Jun 1, 2023;12:40:58 AM;3,41
Jun 1, 2023;12:41:08 AM;3,41
Jun 1, 2023;12:41:18 AM;3,41
Jun 1, 2023;12:41:28 AM;3,41
Jun 1, 2023;12:41:38 AM;3,41
Jun 1, 2023;12:41:48 AM;3,42
Jun 1, 2023;12:41:58 AM;3,42
Jun 1, 2023;12:42:08 AM;3,42
Jun 1, 2023;12:42:18 AM;3,42
Jun 1, 2023;12:42:28 AM;3,42
Jun 1, 2023;12:42:38 AM;3,42
Jun 1, 2023;12:42:53 AM;3,43
Jun 1, 2023;12:43:03 AM;3,43
Jun 1, 2023;12:43:13 AM;3,43
Jun 1, 2023;12:43:23 AM;3,43
Jun 1, 2023;12:43:33 AM;3,43
Jun 1, 2023;12:43:43 AM;3,43
Jun 1, 2023;12:43:53 AM;3,43
Jun 1, 2023;12:44:03 AM;3,44
Jun 1, 2023;12:44:13 AM;3,44
Jun 1, 2023;12:44:23 AM;3,44
Jun 1, 2023;12:44:33 AM;3,44
Jun 1, 2023;12:44:43 AM;3,44
Jun 1, 2023;12:44:53 AM;3,44
Jun 1, 2023;12:45:03 AM;3,44
Jun 1, 2023;12:45:13 AM;3,45
Jun 1, 2023;12:45:23 AM;3,45
Jun 1, 2023;12:45:33 AM;3,45
Jun 1, 2023;12:45:43 AM;3,45
Jun 1, 2023;12:45:53 AM;3,45
Jun 1, 2023;12:46:03 AM;3,45
Jun 1, 2023;12:46:13 AM;3,45
Jun 1, 2023;12:46:23 AM;3,46
Jun 1, 2023;12:46:33 AM;3,46
Jun 1, 2023;12:46:43 AM;3,46
Jun 1, 2023;12:46:53 AM;3,46
Jun 1, 2023;12:47:03 AM;3,46
Jun 1, 2023;12:47:13 AM;3,46
Jun 1, 2023;12:47:23 AM;3,47
Jun 1, 2023;12:47:33 AM;3,47
Jun 1, 2023;12:47:43 AM;3,47
Jun 1, 2023;12:47:53 AM;3,47
Jun 1, 2023;12:48:03 AM;3,47
Jun 1, 2023;12:48:13 AM;3,47
Jun 1, 2023;12:48:23 AM;3,47
Jun 1, 2023;12:48:33 AM;3,48
Jun 1, 2023;12:48:43 AM;3,48
Jun 1, 2023;12:48:53 AM;3,48
Jun 1, 2023;12:49:03 AM;3,48
Jun 1, 2023;12:49:18 AM;3,48
Jun 1, 2023;12:49:28 AM;3,48
Jun 1, 2023;12:49:38 AM;3,49
Jun 1, 2023;12:49:48 AM;3,49
Jun 1, 2023;12:49:58 AM;3,49
Jun 1, 2023;12:50:08 AM;3,49
Jun 1, 2023;12:50:23 AM;3,49
Jun 1, 2023;12:50:33 AM;3,49
Jun 1, 2023;12:50:43 AM;3,49
Jun 1, 2023;12:50:53 AM;3,50
Jun 1, 2023;12:51:03 AM;3,50
Jun 1, 2023;12:51:13 AM;3,50
Jun 1, 2023;12:51:23 AM;3,50
Jun 1, 2023;12:51:33 AM;3,50
Jun 1, 2023;12:51:43 AM;3,50
Jun 1, 2023;12:51:53 AM;3,51
Jun 1, 2023;12:52:03 AM;3,51
Jun 1, 2023;12:52:13 AM;3,51
Jun 1, 2023;12:52:23 AM;3,51
Jun 1, 2023;12:52:33 AM;3,51
Jun 1, 2023;12:52:43 AM;3,51
Jun 1, 2023;12:52:53 AM;3,51
Jun 1, 2023;12:53:08 AM;3,52
Jun 1, 2023;12:53:18 AM;3,52
Jun 1, 2023;12:53:28 AM;3,52
Jun 1, 2023;12:53:38 AM;3,52
Jun 1, 2023;12:53:48 AM;3,52
Jun 1, 2023;12:53:58 AM;3,52
Jun 1, 2023;12:54:08 AM;3,53
Jun 1, 2023;12:54:18 AM;3,53
Jun 1, 2023;12:54:28 AM;3,53
Jun 1, 2023;12:54:38 AM;3,53
Jun 1, 2023;12:54:48 AM;3,53
Jun 1, 2023;12:55:03 AM;3,53
Jun 1, 2023;12:55:13 AM;3,53
Jun 1, 2023;12:55:28 AM;3,54
Jun 1, 2023;12:55:38 AM;3,54
Jun 1, 2023;12:55:48 AM;3,54
Jun 1, 2023;12:55:58 AM;3,54
Jun 1, 2023;12:56:08 AM;3,54
Jun 1, 2023;12:56:18 AM;3,54
Jun 1, 2023;12:56:28 AM;3,55
Jun 1, 2023;12:56:38 AM;3,55
Jun 1, 2023;12:56:48 AM;3,55
Jun 1, 2023;12:57:03 AM;3,55
Jun 1, 2023;12:57:13 AM;3,55
Jun 1, 2023;12:57:23 AM;3,55
Jun 1, 2023;12:57:33 AM;3,56
Jun 1, 2023;12:57:43 AM;3,56
Jun 1, 2023;12:57:53 AM;3,56
Jun 1, 2023;12:58:03 AM;3,56
Jun 1, 2023;12:58:13 AM;3,56
Jun 1, 2023;12:58:23 AM;3,56
Jun 1, 2023;12:58:33 AM;3,56
Jun 1, 2023;12:58:43 AM;3,57
Jun 1, 2023;12:58:53 AM;3,57
Jun 1, 2023;12:59:03 AM;3,57
Jun 1, 2023;12:59:13 AM;3,57
Jun 1, 2023;12:59:23 AM;3,57
Jun 1, 2023;12:59:33 AM;3,57
Jun 1, 2023;12:59:43 AM;3,57
Jun 1, 2023;12:59:53 AM;3,58
Jun 1, 2023;1:00:03 AM;3,58
Jun 1, 2023;1:00:13 AM;3,58
Jun 1, 2023;1:00:23 AM;3,58
Jun 1, 2023;1:00:33 AM;3,58
Jun 1, 2023;1:00:43 AM;3,58
Jun 1, 2023;1:00:53 AM;3,59
Jun 1, 2023;1:01:03 AM;3,59
Jun 1, 2023;1:01:13 AM;3,59
Jun 1, 2023;1:01:23 AM;3,59
Jun 1, 2023;1:01:33 AM;3,59
Jun 1, 2023;1:01:43 AM;3,59
Jun 1, 2023;1:01:53 AM;3,59
Jun 1, 2023;1:02:03 AM;3,60
Jun 1, 2023;1:02:13 AM;3,60
Jun 1, 2023;1:02:23 AM;3,60
Jun 1, 2023;1:02:33 AM;3,60
Jun 1, 2023;1:02:43 AM;3,60
Jun 1, 2023;1:02:53 AM;3,60
Jun 1, 2023;1:03:03 AM;3,60
Jun 1, 2023;1:03:13 AM;3,61
Jun 1, 2023;1:03:23 AM;3,61
Jun 1, 2023;1:03:33 AM;3,61
Jun 1, 2023;1:03:43 AM;3,61
Jun 1, 2023;1:03:53 AM;3,61
Jun 1, 2023;1:04:04 AM;3,61
Jun 1, 2023;1:04:19 AM;3,62
Jun 1, 2023;1:04:29 AM;3,62
Jun 1, 2023;1:04:39 AM;3,62
Jun 1, 2023;1:04:54 AM;3,62
Jun 1, 2023;1:05:04 AM;3,62
Jun 1, 2023;1:05:14 AM;3,62
Jun 1, 2023;1:05:24 AM;3,63
Jun 1, 2023;1:05:34 AM;3,63
Jun 1, 2023;1:05:44 AM;3,63
Jun 1, 2023;1:05:54 AM;3,63
Jun 1, 2023;1:06:09 AM;3,63
Jun 1, 2023;1:06:24 AM;3,63
Jun 1, 2023;1:06:34 AM;3,64
Jun 1, 2023;1:06:44 AM;3,64
Jun 1, 2023;1:06:54 AM;3,64
Jun 1, 2023;1:07:04 AM;3,64
Jun 1, 2023;1:07:14 AM;3,64
Jun 1, 2023;1:07:24 AM;3,64
Jun 1, 2023;1:07:34 AM;3,64
Jun 1, 2023;1:07:44 AM;3,65
Jun 1, 2023;1:07:54 AM;3,65
Jun 1, 2023;1:08:04 AM;3,65
Jun 1, 2023;1:08:14 AM;3,65
Jun 1, 2023;1:08:24 AM;3,65
Jun 1, 2023;1:08:34 AM;3,65
Jun 1, 2023;1:08:44 AM;3,65
Jun 1, 2023;1:08:59 AM;3,66
Jun 1, 2023;1:09:14 AM;3,66
Jun 1, 2023;1:09:24 AM;3,66
Jun 1, 2023;1:09:34 AM;3,66
Jun 1, 2023;1:09:44 AM;3,66
Jun 1, 2023;1:09:54 AM;3,67
Jun 1, 2023;1:10:04 AM;3,67
Jun 1, 2023;1:10:14 AM;3,67
Jun 1, 2023;1:10:24 AM;3,67
Jun 1, 2023;1:10:34 AM;3,67
Jun 1, 2023;1:10:44 AM;3,67
Jun 1, 2023;1:10:54 AM;3,67
Jun 1, 2023;1:11:04 AM;3,68
Jun 1, 2023;1:11:14 AM;3,68
Jun 1, 2023;1:11:24 AM;3,68
Jun 1, 2023;1:11:34 AM;3,68
Jun 1, 2023;1:11:44 AM;3,68
Jun 1, 2023;1:11:54 AM;3,68
Jun 1, 2023;1:12:04 AM;3,68
Jun 1, 2023;1:12:14 AM;3,69
Jun 1, 2023;1:12:24 AM;3,69
Jun 1, 2023;1:12:34 AM;3,69
Jun 1, 2023;1:12:44 AM;3,69
Jun 1, 2023;1:12:54 AM;3,69
Jun 1, 2023;1:13:04 AM;3,69
Jun 1, 2023;1:13:19 AM;3,70
Jun 1, 2023;1:13:29 AM;3,70
Jun 1, 2023;1:13:39 AM;3,70
Jun 1, 2023;1:13:49 AM;3,70
Jun 1, 2023;1:13:59 AM;3,70
Jun 1, 2023;1:14:09 AM;3,70
Jun 1, 2023;1:14:19 AM;3,70
Jun 1, 2023;1:14:29 AM;3,71
Jun 1, 2023;1:14:39 AM;3,71
