Date;Time;Temperature Output
May 30, 2023;7:48:07 PM;3,13
May 30, 2023;7:48:17 PM;2,85
May 30, 2023;7:48:27 PM;2,72
May 30, 2023;7:48:32 PM;2,81
May 30, 2023;7:48:37 PM;3,41
May 30, 2023;7:48:42 PM;3,15
May 30, 2023;7:48:47 PM;3,06
May 30, 2023;7:48:52 PM;3,71
May 30, 2023;7:48:57 PM;2,60
May 30, 2023;7:49:02 PM;3,08
May 30, 2023;7:49:07 PM;2,95
May 30, 2023;7:49:13 PM;2,59
May 30, 2023;7:49:27 PM;3,10
May 30, 2023;7:49:32 PM;2,93
May 30, 2023;7:49:43 PM;2,55
May 30, 2023;7:49:52 PM;2,82
May 30, 2023;7:49:58 PM;2,39
May 30, 2023;7:50:12 PM;2,60
May 30, 2023;7:50:22 PM;2,63
May 30, 2023;7:50:27 PM;2,25
May 30, 2023;7:50:37 PM;2,42
May 30, 2023;7:50:42 PM;3,29
May 30, 2023;7:50:52 PM;2,64
May 30, 2023;7:51:07 PM;2,49
May 30, 2023;7:51:17 PM;2,19
May 30, 2023;7:51:22 PM;2,43
May 30, 2023;7:51:27 PM;2,34
May 30, 2023;7:51:37 PM;2,01
May 30, 2023;7:51:47 PM;2,38
May 30, 2023;7:51:57 PM;2,73
May 30, 2023;7:52:03 PM;0,00
May 30, 2023;7:52:12 PM;2,42
May 30, 2023;7:52:22 PM;2,49
May 30, 2023;7:52:27 PM;2,16
May 30, 2023;7:52:32 PM;2,82
May 30, 2023;7:52:42 PM;2,45
May 30, 2023;7:52:47 PM;2,42
May 30, 2023;7:52:57 PM;2,45
May 30, 2023;7:53:02 PM;2,10
May 30, 2023;7:53:07 PM;2,01
May 30, 2023;7:53:32 PM;2,19
May 30, 2023;7:53:48 PM;2,03
May 30, 2023;7:54:08 PM;2,27
May 30, 2023;7:54:32 PM;2,03
May 30, 2023;7:55:02 PM;2,09
May 30, 2023;7:55:52 PM;2,25
May 30, 2023;7:55:57 PM;0,00
May 30, 2023;7:56:32 PM;2,06
May 30, 2023;7:56:37 PM;2,23
May 30, 2023;7:57:17 PM;2,04
May 30, 2023;7:57:22 PM;2,06
May 30, 2023;7:57:58 PM;2,05
May 30, 2023;7:58:03 PM;0,00
May 30, 2023;7:58:22 PM;2,10
May 30, 2023;7:58:42 PM;2,29
May 30, 2023;7:58:47 PM;2,12
May 30, 2023;7:58:52 PM;0,00
May 30, 2023;7:59:07 PM;2,29
May 30, 2023;7:59:37 PM;2,04
May 30, 2023;8:00:02 PM;2,12
May 30, 2023;8:00:07 PM;2,16
May 30, 2023;8:00:17 PM;2,15
May 30, 2023;8:00:22 PM;2,28
May 30, 2023;8:00:32 PM;2,11
May 30, 2023;8:00:37 PM;0,00
May 30, 2023;8:00:48 PM;2,14
May 30, 2023;8:00:57 PM;2,11
May 30, 2023;8:01:02 PM;0,00
May 30, 2023;8:01:12 PM;2,64
May 30, 2023;8:01:18 PM;0,00
May 30, 2023;8:01:27 PM;2,01
May 30, 2023;8:01:32 PM;2,21
May 30, 2023;8:01:38 PM;0,00
May 30, 2023;8:01:47 PM;2,46
May 30, 2023;8:01:58 PM;0,00
May 30, 2023;8:02:07 PM;2,12
May 30, 2023;8:02:17 PM;2,14
May 30, 2023;8:02:22 PM;2,43
May 30, 2023;8:02:27 PM;2,27
May 30, 2023;8:02:33 PM;0,00
May 30, 2023;8:02:42 PM;2,37
May 30, 2023;8:02:47 PM;2,09
May 30, 2023;8:02:52 PM;2,06
May 30, 2023;8:02:57 PM;2,42
May 30, 2023;8:03:07 PM;2,36
May 30, 2023;8:03:12 PM;2,36
May 30, 2023;8:03:27 PM;2,62
May 30, 2023;8:03:37 PM;2,88
May 30, 2023;8:03:42 PM;2,78
May 30, 2023;8:04:02 PM;2,32
May 30, 2023;8:04:12 PM;2,95
May 30, 2023;8:04:22 PM;2,18
May 30, 2023;8:04:27 PM;2,95
May 30, 2023;8:04:32 PM;2,71
May 30, 2023;8:04:42 PM;2,78
May 30, 2023;8:04:48 PM;2,43
May 30, 2023;8:04:57 PM;2,34
May 30, 2023;8:05:02 PM;2,53
May 30, 2023;8:05:17 PM;2,27
May 30, 2023;8:05:22 PM;2,42
May 30, 2023;8:05:27 PM;2,39
May 30, 2023;8:05:32 PM;2,15
May 30, 2023;8:05:37 PM;3,03
May 30, 2023;8:05:42 PM;2,58
May 30, 2023;8:05:48 PM;2,94
May 30, 2023;8:05:57 PM;2,68
May 30, 2023;8:06:02 PM;2,76
May 30, 2023;8:06:12 PM;2,58
May 30, 2023;8:06:17 PM;2,94
May 30, 2023;8:06:27 PM;3,03
May 30, 2023;8:06:37 PM;2,78
May 30, 2023;8:06:47 PM;2,93
May 30, 2023;8:06:52 PM;2,43
May 30, 2023;8:07:02 PM;2,51
May 30, 2023;8:07:07 PM;2,78
May 30, 2023;8:07:12 PM;2,33
May 30, 2023;8:07:22 PM;2,54
May 30, 2023;8:07:27 PM;2,98
May 30, 2023;8:07:32 PM;2,54
May 30, 2023;8:07:42 PM;2,89
May 30, 2023;8:07:47 PM;2,86
May 30, 2023;8:07:57 PM;2,62
May 30, 2023;8:08:02 PM;2,88
May 30, 2023;8:08:07 PM;2,62
May 30, 2023;8:08:12 PM;2,62
May 30, 2023;8:08:32 PM;2,43
May 30, 2023;8:08:37 PM;2,57
May 30, 2023;8:08:42 PM;2,90
May 30, 2023;8:08:47 PM;2,89
May 30, 2023;8:08:52 PM;2,85
May 30, 2023;8:09:02 PM;2,43
May 30, 2023;8:09:07 PM;2,90
May 30, 2023;8:09:17 PM;2,67
May 30, 2023;8:09:22 PM;2,07
May 30, 2023;8:09:27 PM;2,84
May 30, 2023;8:09:33 PM;2,62
May 30, 2023;8:09:47 PM;2,64
May 30, 2023;8:09:52 PM;2,85
May 30, 2023;8:09:57 PM;2,20
May 30, 2023;8:10:02 PM;2,59
May 30, 2023;8:10:07 PM;2,64
May 30, 2023;8:10:12 PM;2,57
May 30, 2023;8:10:22 PM;2,20
May 30, 2023;8:10:32 PM;2,64
May 30, 2023;8:10:38 PM;2,41
May 30, 2023;8:10:47 PM;2,27
May 30, 2023;8:10:57 PM;2,06
May 30, 2023;8:11:02 PM;2,39
May 30, 2023;8:11:07 PM;0,00
May 30, 2023;8:11:12 PM;2,12
May 30, 2023;8:11:17 PM;2,16
May 30, 2023;8:11:22 PM;2,01
May 30, 2023;8:11:32 PM;2,23
May 30, 2023;8:11:52 PM;2,68
May 30, 2023;8:12:17 PM;2,42
May 30, 2023;8:12:27 PM;0,00
May 30, 2023;8:12:32 PM;2,06
May 30, 2023;8:12:42 PM;2,46
May 30, 2023;8:12:47 PM;2,18
May 30, 2023;8:12:52 PM;2,11
May 30, 2023;8:13:02 PM;2,42
May 30, 2023;8:13:07 PM;2,27
May 30, 2023;8:13:12 PM;2,51
May 30, 2023;8:13:22 PM;0,00
May 30, 2023;8:13:28 PM;2,27
May 30, 2023;8:13:37 PM;2,03
May 30, 2023;8:13:42 PM;2,32
May 30, 2023;8:13:52 PM;2,11
May 30, 2023;8:14:17 PM;2,27
May 30, 2023;8:14:28 PM;0,00
May 30, 2023;8:14:33 PM;2,27
May 30, 2023;8:14:52 PM;2,63
May 30, 2023;8:15:03 PM;0,00
May 30, 2023;8:15:22 PM;2,04
May 30, 2023;8:15:27 PM;2,27
May 30, 2023;8:16:22 PM;2,24
May 30, 2023;8:16:32 PM;0,00
May 30, 2023;8:17:02 PM;2,02
May 30, 2023;8:17:32 PM;2,30
May 30, 2023;8:17:47 PM;2,42
May 30, 2023;8:17:52 PM;0,00
May 30, 2023;8:18:03 PM;0,00
May 30, 2023;8:18:17 PM;2,02
May 30, 2023;8:18:32 PM;2,06
May 30, 2023;8:18:42 PM;2,02
May 30, 2023;8:18:47 PM;2,29
May 30, 2023;8:18:53 PM;0,00
May 30, 2023;8:19:12 PM;2,14
May 30, 2023;8:19:17 PM;2,03
May 30, 2023;8:19:22 PM;2,12
May 30, 2023;8:19:37 PM;2,09
May 30, 2023;8:19:42 PM;0,00
May 30, 2023;8:19:57 PM;2,14
May 30, 2023;8:20:07 PM;2,59
May 30, 2023;8:20:12 PM;2,73
May 30, 2023;8:20:22 PM;2,01
May 30, 2023;8:20:27 PM;2,09
May 30, 2023;8:20:32 PM;2,14
May 30, 2023;8:20:37 PM;2,42
May 30, 2023;8:20:42 PM;2,42
May 30, 2023;8:21:12 PM;2,54
May 30, 2023;8:21:22 PM;2,15
May 30, 2023;8:21:27 PM;2,02
May 30, 2023;8:21:37 PM;2,06
May 30, 2023;8:21:42 PM;2,37
May 30, 2023;8:21:53 PM;2,33
May 30, 2023;8:22:03 PM;2,80
May 30, 2023;8:22:18 PM;2,69
May 30, 2023;8:22:28 PM;2,46
May 30, 2023;8:22:33 PM;2,15
May 30, 2023;8:22:43 PM;2,49
May 30, 2023;8:22:53 PM;2,19
May 30, 2023;8:22:58 PM;2,14
May 30, 2023;8:23:03 PM;2,42
May 30, 2023;8:23:08 PM;2,37
May 30, 2023;8:23:18 PM;2,04
May 30, 2023;8:23:23 PM;2,45
May 30, 2023;8:23:38 PM;2,55
May 30, 2023;8:23:43 PM;2,49
May 30, 2023;8:23:48 PM;2,14
May 30, 2023;8:23:53 PM;2,12
May 30, 2023;8:24:03 PM;2,81
May 30, 2023;8:24:08 PM;2,39
May 30, 2023;8:24:13 PM;2,68
May 30, 2023;8:24:18 PM;2,73
May 30, 2023;8:24:28 PM;2,43
May 30, 2023;8:24:33 PM;2,93
May 30, 2023;8:24:38 PM;2,78
May 30, 2023;8:24:48 PM;3,15
May 30, 2023;8:24:53 PM;2,37
May 30, 2023;8:24:58 PM;2,68
May 30, 2023;8:25:03 PM;2,49
May 30, 2023;8:25:13 PM;2,36
May 30, 2023;8:25:18 PM;2,67
May 30, 2023;8:25:23 PM;2,81
May 30, 2023;8:25:28 PM;2,12
May 30, 2023;8:25:33 PM;2,07
May 30, 2023;8:25:43 PM;2,57
May 30, 2023;8:25:53 PM;2,78
May 30, 2023;8:25:58 PM;2,54
May 30, 2023;8:26:08 PM;2,36
May 30, 2023;8:26:13 PM;2,68
May 30, 2023;8:26:18 PM;2,43
May 30, 2023;8:26:23 PM;2,85
May 30, 2023;8:26:28 PM;2,05
May 30, 2023;8:26:43 PM;2,66
May 30, 2023;8:27:08 PM;2,45
May 30, 2023;8:27:18 PM;2,67
May 30, 2023;8:27:23 PM;2,89
May 30, 2023;8:27:33 PM;3,33
May 30, 2023;8:27:38 PM;2,32
May 30, 2023;8:27:43 PM;2,94
May 30, 2023;8:27:53 PM;2,25
May 30, 2023;8:27:58 PM;2,32
May 30, 2023;8:28:14 PM;2,71
May 30, 2023;8:28:23 PM;2,38
May 30, 2023;8:28:28 PM;2,80
May 30, 2023;8:28:38 PM;2,03
May 30, 2023;8:28:53 PM;2,53
May 30, 2023;8:29:18 PM;2,32
May 30, 2023;8:29:23 PM;3,04
May 30, 2023;8:29:33 PM;2,04
May 30, 2023;8:29:43 PM;2,55
May 30, 2023;8:29:58 PM;2,47
May 30, 2023;8:30:03 PM;2,34
May 30, 2023;8:30:13 PM;2,23
May 30, 2023;8:30:18 PM;3,06
May 30, 2023;8:30:23 PM;2,53
May 30, 2023;8:30:28 PM;2,39
May 30, 2023;8:30:33 PM;2,24
May 30, 2023;8:30:38 PM;2,51
May 30, 2023;8:30:44 PM;2,50
May 30, 2023;8:30:53 PM;2,19
May 30, 2023;8:30:58 PM;2,47
May 30, 2023;8:31:03 PM;2,77
May 30, 2023;8:31:19 PM;2,88
May 30, 2023;8:31:28 PM;2,39
May 30, 2023;8:31:43 PM;2,03
May 30, 2023;8:31:48 PM;2,20
May 30, 2023;8:32:13 PM;2,06
May 30, 2023;8:32:33 PM;2,33
May 30, 2023;8:32:43 PM;2,24
May 30, 2023;8:32:49 PM;2,57
May 30, 2023;8:32:58 PM;2,03
May 30, 2023;8:33:03 PM;2,27
May 30, 2023;8:33:13 PM;2,21
May 30, 2023;8:33:18 PM;2,36
May 30, 2023;8:33:29 PM;0,00
May 30, 2023;8:33:39 PM;2,25
May 30, 2023;8:33:48 PM;2,45
May 30, 2023;8:33:53 PM;2,09
May 30, 2023;8:33:58 PM;2,46
May 30, 2023;8:34:23 PM;2,11
May 30, 2023;8:34:28 PM;2,29
May 30, 2023;8:34:33 PM;0,00
May 30, 2023;8:34:43 PM;2,11
May 30, 2023;8:34:48 PM;2,12
May 30, 2023;8:34:58 PM;2,23
May 30, 2023;8:35:03 PM;2,18
May 30, 2023;8:35:08 PM;0,00
May 30, 2023;8:35:18 PM;2,20
May 30, 2023;8:35:23 PM;2,19
May 30, 2023;8:35:28 PM;2,18
May 30, 2023;8:35:34 PM;0,00
May 30, 2023;8:35:48 PM;2,39
May 30, 2023;8:36:18 PM;2,41
May 30, 2023;8:36:23 PM;2,11
May 30, 2023;8:36:29 PM;0,00
May 30, 2023;8:36:38 PM;2,02
May 30, 2023;8:36:43 PM;2,29
May 30, 2023;8:36:48 PM;2,05
May 30, 2023;8:37:03 PM;2,45
May 30, 2023;8:37:08 PM;2,24
May 30, 2023;8:37:19 PM;2,18
May 30, 2023;8:37:24 PM;0,00
May 30, 2023;8:37:43 PM;2,01
May 30, 2023;8:37:53 PM;0,00
May 30, 2023;8:38:13 PM;2,27
May 30, 2023;8:38:28 PM;2,03
May 30, 2023;8:38:48 PM;2,16
May 30, 2023;8:38:59 PM;0,00
May 30, 2023;8:39:09 PM;0,00
May 30, 2023;8:39:38 PM;2,20
May 30, 2023;8:39:44 PM;0,00
May 30, 2023;8:39:58 PM;2,18
May 30, 2023;8:40:03 PM;2,53
May 30, 2023;8:40:08 PM;2,09
May 30, 2023;8:40:14 PM;0,00
May 30, 2023;8:40:28 PM;2,20
May 30, 2023;8:40:33 PM;2,05
May 30, 2023;8:40:43 PM;0,00
May 30, 2023;8:40:49 PM;2,18
May 30, 2023;8:40:58 PM;2,20
May 30, 2023;8:41:03 PM;2,28
May 30, 2023;8:41:08 PM;2,57
May 30, 2023;8:41:19 PM;2,34
May 30, 2023;8:41:33 PM;2,50
May 30, 2023;8:41:48 PM;2,05
May 30, 2023;8:42:08 PM;3,02
May 30, 2023;8:42:18 PM;2,57
May 30, 2023;8:42:23 PM;2,21
May 30, 2023;8:42:43 PM;2,49
May 30, 2023;8:42:48 PM;2,33
May 30, 2023;8:42:53 PM;2,33
May 30, 2023;8:43:04 PM;2,46
May 30, 2023;8:43:09 PM;2,15
May 30, 2023;8:43:18 PM;2,54
May 30, 2023;8:43:23 PM;2,60
May 30, 2023;8:43:28 PM;2,34
May 30, 2023;8:43:39 PM;2,18
May 30, 2023;8:43:48 PM;2,64
May 30, 2023;8:43:58 PM;2,99
May 30, 2023;8:44:08 PM;2,51
May 30, 2023;8:44:18 PM;2,85
May 30, 2023;8:44:24 PM;2,86
May 30, 2023;8:44:48 PM;2,32
May 30, 2023;8:44:58 PM;3,04
May 30, 2023;8:45:03 PM;2,14
May 30, 2023;8:45:13 PM;2,23
May 30, 2023;8:45:18 PM;2,20
May 30, 2023;8:45:23 PM;3,13
May 30, 2023;8:45:28 PM;2,64
May 30, 2023;8:45:33 PM;2,94
May 30, 2023;8:45:38 PM;2,19
May 30, 2023;8:45:48 PM;2,67
May 30, 2023;8:45:58 PM;2,82
May 30, 2023;8:46:08 PM;2,75
May 30, 2023;8:46:13 PM;2,60
May 30, 2023;8:46:18 PM;2,92
May 30, 2023;8:46:28 PM;2,39
May 30, 2023;8:46:33 PM;2,64
May 30, 2023;8:46:38 PM;2,50
May 30, 2023;8:46:43 PM;2,80
May 30, 2023;8:46:48 PM;2,77
May 30, 2023;8:46:53 PM;2,73
May 30, 2023;8:46:58 PM;2,50
May 30, 2023;8:47:03 PM;2,62
May 30, 2023;8:47:08 PM;3,15
May 30, 2023;8:47:18 PM;2,62
May 30, 2023;8:47:28 PM;2,57
May 30, 2023;8:47:33 PM;2,32
May 30, 2023;8:47:43 PM;2,43
May 30, 2023;8:47:48 PM;3,03
May 30, 2023;8:48:03 PM;2,80
May 30, 2023;8:48:08 PM;2,38
May 30, 2023;8:48:13 PM;2,88
May 30, 2023;8:48:18 PM;2,57
May 30, 2023;8:48:23 PM;2,49
May 30, 2023;8:48:28 PM;2,71
May 30, 2023;8:48:39 PM;2,60
May 30, 2023;8:48:48 PM;2,69
May 30, 2023;8:48:53 PM;2,89
May 30, 2023;8:48:58 PM;2,94
May 30, 2023;8:49:03 PM;2,57
May 30, 2023;8:49:08 PM;2,88
May 30, 2023;8:49:13 PM;2,78
May 30, 2023;8:49:18 PM;2,41
May 30, 2023;8:49:28 PM;2,99
May 30, 2023;8:49:38 PM;2,82
May 30, 2023;8:49:43 PM;2,81
May 30, 2023;8:49:48 PM;2,25
May 30, 2023;8:49:53 PM;2,21
May 30, 2023;8:49:58 PM;2,57
May 30, 2023;8:50:03 PM;2,46
May 30, 2023;8:50:08 PM;2,97
May 30, 2023;8:50:13 PM;2,55
May 30, 2023;8:50:18 PM;2,62
May 30, 2023;8:50:28 PM;2,23
May 30, 2023;8:50:38 PM;2,80
May 30, 2023;8:50:48 PM;2,49
May 30, 2023;8:50:53 PM;2,02
May 30, 2023;8:51:03 PM;2,64
May 30, 2023;8:51:08 PM;2,46
May 30, 2023;8:51:18 PM;2,39
May 30, 2023;8:51:23 PM;2,18
May 30, 2023;8:51:33 PM;2,02
May 30, 2023;8:51:48 PM;2,45
May 30, 2023;8:51:53 PM;2,68
May 30, 2023;8:52:04 PM;0,00
May 30, 2023;8:52:13 PM;2,64
May 30, 2023;8:52:48 PM;2,43
May 30, 2023;8:52:58 PM;2,68
May 30, 2023;8:53:03 PM;2,06
May 30, 2023;8:53:08 PM;2,24
May 30, 2023;8:53:18 PM;2,10
May 30, 2023;8:53:28 PM;2,12
May 30, 2023;8:53:33 PM;2,04
May 30, 2023;8:53:53 PM;2,03
May 30, 2023;8:53:58 PM;2,12
May 30, 2023;8:54:03 PM;0,00
May 30, 2023;8:54:13 PM;2,33
May 30, 2023;8:54:23 PM;2,50
May 30, 2023;8:54:33 PM;2,32
May 30, 2023;8:54:48 PM;2,02
May 30, 2023;8:54:53 PM;2,27
May 30, 2023;8:54:58 PM;0,00
May 30, 2023;8:55:08 PM;2,27
May 30, 2023;8:55:13 PM;2,07
May 30, 2023;8:55:38 PM;2,19
May 30, 2023;8:55:53 PM;2,15
May 30, 2023;8:55:58 PM;0,00
May 30, 2023;8:56:13 PM;2,05
May 30, 2023;8:56:23 PM;2,62
May 30, 2023;8:56:28 PM;2,20
May 30, 2023;8:56:38 PM;2,25
May 30, 2023;8:56:44 PM;0,00
May 30, 2023;8:57:03 PM;2,53
May 30, 2023;8:57:09 PM;0,00
May 30, 2023;8:57:23 PM;2,09
May 30, 2023;8:57:28 PM;2,05
May 30, 2023;8:57:34 PM;0,00
May 30, 2023;8:57:53 PM;2,24
May 30, 2023;8:58:03 PM;2,03
May 30, 2023;8:58:18 PM;2,25
May 30, 2023;8:58:23 PM;2,46
May 30, 2023;8:58:28 PM;2,01
May 30, 2023;8:59:08 PM;2,18
May 30, 2023;8:59:13 PM;2,16
May 30, 2023;8:59:18 PM;2,09
May 30, 2023;8:59:24 PM;2,12
May 30, 2023;8:59:38 PM;2,11
May 30, 2023;8:59:48 PM;2,21
May 30, 2023;8:59:53 PM;2,38
May 30, 2023;8:59:59 PM;2,19
May 30, 2023;9:00:04 PM;0,00
May 30, 2023;9:00:09 PM;2,06
May 30, 2023;9:00:18 PM;2,21
May 30, 2023;9:00:28 PM;2,46
May 30, 2023;9:00:48 PM;2,07
May 30, 2023;9:00:53 PM;0,00
May 30, 2023;9:01:03 PM;2,78
May 30, 2023;9:01:08 PM;2,11
May 30, 2023;9:01:13 PM;2,01
May 30, 2023;9:01:23 PM;2,50
May 30, 2023;9:01:28 PM;2,59
May 30, 2023;9:01:39 PM;2,43
May 30, 2023;9:01:48 PM;2,68
May 30, 2023;9:01:58 PM;2,20
May 30, 2023;9:02:03 PM;2,71
May 30, 2023;9:02:08 PM;2,64
May 30, 2023;9:02:18 PM;2,82
May 30, 2023;9:02:23 PM;2,82
May 30, 2023;9:02:33 PM;2,37
May 30, 2023;9:02:38 PM;2,14
May 30, 2023;9:02:49 PM;2,57
May 30, 2023;9:02:58 PM;2,68
May 30, 2023;9:03:03 PM;2,27
May 30, 2023;9:03:13 PM;2,55
May 30, 2023;9:03:23 PM;2,05
May 30, 2023;9:03:28 PM;2,50
May 30, 2023;9:03:38 PM;2,27
May 30, 2023;9:03:53 PM;2,95
May 30, 2023;9:04:04 PM;2,33
May 30, 2023;9:04:13 PM;2,77
May 30, 2023;9:04:23 PM;2,92
May 30, 2023;9:04:28 PM;2,38
May 30, 2023;9:04:33 PM;2,50
May 30, 2023;9:04:38 PM;3,15
May 30, 2023;9:04:48 PM;2,49
May 30, 2023;9:04:53 PM;2,36
May 30, 2023;9:04:58 PM;2,80
May 30, 2023;9:05:03 PM;2,59
May 30, 2023;9:05:08 PM;2,77
May 30, 2023;9:05:13 PM;2,50
May 30, 2023;9:05:18 PM;2,54
May 30, 2023;9:05:23 PM;2,38
May 30, 2023;9:05:28 PM;2,75
May 30, 2023;9:05:38 PM;2,60
May 30, 2023;9:05:43 PM;3,34
May 30, 2023;9:05:48 PM;2,60
May 30, 2023;9:05:53 PM;2,46
May 30, 2023;9:05:58 PM;3,02
May 30, 2023;9:06:03 PM;2,84
May 30, 2023;9:06:08 PM;2,53
May 30, 2023;9:06:13 PM;3,01
May 30, 2023;9:06:18 PM;2,75
May 30, 2023;9:06:23 PM;2,87
May 30, 2023;9:06:28 PM;2,36
May 30, 2023;9:06:33 PM;2,45
May 30, 2023;9:06:38 PM;2,93
May 30, 2023;9:06:43 PM;2,55
May 30, 2023;9:06:48 PM;2,66
May 30, 2023;9:06:58 PM;2,67
May 30, 2023;9:07:03 PM;2,55
May 30, 2023;9:07:08 PM;2,54
May 30, 2023;9:07:13 PM;3,17
May 30, 2023;9:07:18 PM;2,36
May 30, 2023;9:07:28 PM;2,68
May 30, 2023;9:07:33 PM;2,93
May 30, 2023;9:07:38 PM;2,30
May 30, 2023;9:07:43 PM;2,46
May 30, 2023;9:07:48 PM;2,36
May 30, 2023;9:07:53 PM;2,75
May 30, 2023;9:07:58 PM;2,30
May 30, 2023;9:08:03 PM;3,22
May 30, 2023;9:08:08 PM;2,25
May 30, 2023;9:08:13 PM;2,81
May 30, 2023;9:08:18 PM;2,06
May 30, 2023;9:08:28 PM;2,71
May 30, 2023;9:08:33 PM;2,28
May 30, 2023;9:08:38 PM;2,71
May 30, 2023;9:08:48 PM;2,93
May 30, 2023;9:08:58 PM;2,41
May 30, 2023;9:09:03 PM;2,15
May 30, 2023;9:09:13 PM;3,13
May 30, 2023;9:09:18 PM;2,47
May 30, 2023;9:09:23 PM;2,51
May 30, 2023;9:09:28 PM;2,27
May 30, 2023;9:09:38 PM;2,51
May 30, 2023;9:09:43 PM;2,76
May 30, 2023;9:09:48 PM;2,68
May 30, 2023;9:09:53 PM;3,24
May 30, 2023;9:09:58 PM;2,78
May 30, 2023;9:10:03 PM;2,82
May 30, 2023;9:10:08 PM;2,60
May 30, 2023;9:10:18 PM;2,43
May 30, 2023;9:10:33 PM;2,67
May 30, 2023;9:10:38 PM;2,25
May 30, 2023;9:10:48 PM;2,51
May 30, 2023;9:10:53 PM;2,62
May 30, 2023;9:11:03 PM;0,00
May 30, 2023;9:11:13 PM;2,41
May 30, 2023;9:11:23 PM;2,67
May 30, 2023;9:11:48 PM;2,53
May 30, 2023;9:11:53 PM;2,37
May 30, 2023;9:12:03 PM;2,45
May 30, 2023;9:12:13 PM;2,51
May 30, 2023;9:12:18 PM;2,16
May 30, 2023;9:12:23 PM;2,10
May 30, 2023;9:12:28 PM;2,20
May 30, 2023;9:12:44 PM;2,33
May 30, 2023;9:12:58 PM;0,00
May 30, 2023;9:13:03 PM;2,24
May 30, 2023;9:13:13 PM;2,41
May 30, 2023;9:13:23 PM;2,47
May 30, 2023;9:13:29 PM;0,00
May 30, 2023;9:13:38 PM;2,21
May 30, 2023;9:13:43 PM;0,00
May 30, 2023;9:13:48 PM;2,05
May 30, 2023;9:13:53 PM;2,50
May 30, 2023;9:14:23 PM;2,03
May 30, 2023;9:14:38 PM;2,50
May 30, 2023;9:14:53 PM;2,01
May 30, 2023;9:15:03 PM;2,11
May 30, 2023;9:15:08 PM;2,46
May 30, 2023;9:15:18 PM;2,64
May 30, 2023;9:15:23 PM;2,30
May 30, 2023;9:15:33 PM;2,43
May 30, 2023;9:15:39 PM;2,07
May 30, 2023;9:15:49 PM;0,00
May 30, 2023;9:15:58 PM;2,07
May 30, 2023;9:16:18 PM;2,20
May 30, 2023;9:16:28 PM;2,55
May 30, 2023;9:16:48 PM;2,09
May 30, 2023;9:16:54 PM;2,36
May 30, 2023;9:17:03 PM;2,18
May 30, 2023;9:17:08 PM;2,37
May 30, 2023;9:17:24 PM;2,23
May 30, 2023;9:17:38 PM;2,15
May 30, 2023;9:17:43 PM;2,68
May 30, 2023;9:17:48 PM;2,36
May 30, 2023;9:17:58 PM;2,32
May 30, 2023;9:18:08 PM;2,39
May 30, 2023;9:18:13 PM;2,25
May 30, 2023;9:18:18 PM;2,62
May 30, 2023;9:18:28 PM;2,29
May 30, 2023;9:18:33 PM;2,20
May 30, 2023;9:18:43 PM;2,39
May 30, 2023;9:18:53 PM;2,58
May 30, 2023;9:19:08 PM;2,16
May 30, 2023;9:19:18 PM;2,62
May 30, 2023;9:19:28 PM;2,41
May 30, 2023;9:19:34 PM;0,00
May 30, 2023;9:19:49 PM;2,03
May 30, 2023;9:19:59 PM;2,55
May 30, 2023;9:20:08 PM;2,23
May 30, 2023;9:20:18 PM;2,46
May 30, 2023;9:20:24 PM;2,02
May 30, 2023;9:20:43 PM;2,34
May 30, 2023;9:20:48 PM;2,50
May 30, 2023;9:20:53 PM;2,94
May 30, 2023;9:20:58 PM;2,32
May 30, 2023;9:21:03 PM;2,19
May 30, 2023;9:21:08 PM;2,55
May 30, 2023;9:21:23 PM;2,10
May 30, 2023;9:21:33 PM;2,21
May 30, 2023;9:21:38 PM;2,05
May 30, 2023;9:21:43 PM;2,29
May 30, 2023;9:22:03 PM;2,63
May 30, 2023;9:22:08 PM;2,60
May 30, 2023;9:22:13 PM;2,39
May 30, 2023;9:22:18 PM;2,24
May 30, 2023;9:22:23 PM;2,67
May 30, 2023;9:22:28 PM;2,64
May 30, 2023;9:22:33 PM;2,75
May 30, 2023;9:22:38 PM;2,87
May 30, 2023;9:22:43 PM;2,87
May 30, 2023;9:22:53 PM;2,29
May 30, 2023;9:23:08 PM;2,77
May 30, 2023;9:23:13 PM;2,60
May 30, 2023;9:23:18 PM;2,07
May 30, 2023;9:23:23 PM;2,89
May 30, 2023;9:23:28 PM;2,59
May 30, 2023;9:23:38 PM;2,29
May 30, 2023;9:23:43 PM;2,29
May 30, 2023;9:23:48 PM;2,78
May 30, 2023;9:23:53 PM;2,34
May 30, 2023;9:24:03 PM;2,12
May 30, 2023;9:24:18 PM;2,09
May 30, 2023;9:24:23 PM;2,68
May 30, 2023;9:24:28 PM;2,78
May 30, 2023;9:24:43 PM;2,95
May 30, 2023;9:24:48 PM;2,64
May 30, 2023;9:24:58 PM;2,46
May 30, 2023;9:25:08 PM;2,19
May 30, 2023;9:25:13 PM;2,85
May 30, 2023;9:25:18 PM;2,62
May 30, 2023;9:25:28 PM;2,60
May 30, 2023;9:25:33 PM;2,29
May 30, 2023;9:25:39 PM;2,20
May 30, 2023;9:25:49 PM;2,71
May 30, 2023;9:25:54 PM;2,58
May 30, 2023;9:25:59 PM;0,00
May 30, 2023;9:26:14 PM;2,69
May 30, 2023;9:26:19 PM;2,73
May 30, 2023;9:26:34 PM;2,88
