,Air feed [L/min],Biomass [g/L],Cum. Acid feed [L/min],Cum. Base feed [L/min],DO2 [%],DO2 [%]- smoothed,DateTime,Glucose feed [L/min],Glucose feed [g/h],Offgas CO2 [%],Offgas N2 [%],Offgas O2 [%],Pump - Acid [L/min],Pump - Base [L/min],Stirrer [rpm],Stirring [rpm]- smoothed,T [°C]- smoothed,Temperature [°C],Volume [L],pH Value (pH),time [h]
1635,0.0001,,0.02154250000000001,0.056896525,30.526666666666667,31.833064380850118,2023-06-01 13:30:00,0.0010246363636363639,21.51736363636364,0.3243833193838654,77.36698434730641,20.864108055762063,0.0,0.0,400.2,408.29099339610895,29.860279182450256,29.865454545454543,1.6639974795454544,6.96375,27.25
1636,0.0001,,0.02154250000000001,0.057050375,30.8525,31.73500794276511,2023-06-01 13:31:00,0.0010255000000000002,21.535500000000003,0.3228457649468441,77.36658978726747,20.865621089530958,0.0,0.00015385000000000003,400.40000000000003,407.5018940564981,29.859584597538564,29.853333333333335,1.6651768295454543,6.952222222222222,27.27
1637,0.0001,,0.02154250000000001,0.057204200000000004,32.70111111111111,31.831618259599715,2023-06-01 13:32:00,0.0010264166666666666,21.55475,0.3206126482970844,77.3672286288012,20.867276719006263,0.0,0.000153825,400.28,406.7797046508483,29.859292804451375,29.856666666666666,1.6663570712121212,6.970000000000001,27.28
1638,0.0001,8.24,0.02154250000000001,0.057204200000000004,34.19375,32.067831433639746,2023-06-01 13:33:00,0.00102725,21.57225,0.31828561612242395,77.3681726184114,20.865497178502505,0.0,0.0,398.50333333333333,405.95206751909683,29.860280190672903,29.86916666666667,1.667384321212121,6.99,27.3
1639,0.0001,,0.02154250000000001,0.057204200000000004,32.95333333333333,32.15638162360911,2023-06-01 13:34:00,0.0010281666666666666,21.5915,0.3157647930885164,77.36946134214149,20.869089300349163,0.0,0.0,392.19666666666666,404.5765274338538,29.86166883827228,29.874166666666667,1.6684124878787878,6.98625,27.32
1640,0.0001,,0.02154250000000001,0.057204200000000004,33.70375,32.3111184612482,2023-06-01 13:35:00,0.001029,21.608999999999998,0.31338629895403897,77.36935117167616,20.87225980143842,0.0,0.0,392.17833333333334,403.3367080238018,29.863085287778386,29.875833333333333,1.6694414878787878,6.976666666666667,27.33
1641,0.0001,,0.02154250000000001,0.057204200000000004,32.12777777777777,32.29278439290116,2023-06-01 13:36:00,0.00103,21.630000000000003,0.3115483234831348,77.36644329502826,20.877203249920004,0.0,0.0,392.25909090909096,402.2289463123307,29.863504031727818,29.86727272727273,1.6704714878787876,6.9655555555555555,27.35
1642,0.0001,,0.02154250000000001,0.05725547500000001,30.637777777777778,32.12728373138883,2023-06-01 13:37:00,0.0010309166666666667,21.649250000000002,0.30926029948758516,77.3682100694969,20.878118134012926,0.0,5.1275000000000006e-05,392.5333333333333,401.25938501443096,29.86223696188837,29.85083333333333,1.6715536795454544,6.95375,27.37
1643,0.0001,,0.02154250000000001,0.057511875000000004,30.572499999999998,31.971805358249945,2023-06-01 13:38:00,0.0010317500000000001,21.666750000000004,0.3073263326088563,77.36851981736383,20.88019195655595,0.0,0.0002564,391.7808333333333,400.3115298463212,29.861346599032867,29.853333333333335,1.6728418295454546,6.963333333333334,27.38
1644,0.0001,,0.02154250000000001,0.057511875000000004,33.12222222222223,32.08684704464717,2023-06-01 13:39:00,0.0010326666666666665,21.685999999999996,0.3055247357712299,77.36844756345381,20.881856572470575,0.0,0.0,395.67,399.8473768616891,29.860711939129583,29.855,1.6738744962121213,6.99,27.4
1645,0.0001,,0.02154250000000001,0.057511875000000004,31.44125,32.02228734018246,2023-06-01 13:40:00,0.0010334545454545455,21.702545454545454,0.30350588393321704,77.36778792212851,20.882141519995198,0.0,0.0,392.17833333333334,399.0804725088535,29.860140745216626,29.855,1.6749079507575757,6.987777777777778,27.42
1646,0.0001,,0.02154250000000001,0.057511875000000004,34.70333333333333,32.290391939497546,2023-06-01 13:41:00,0.0010343333333333333,21.721,0.30163629280757226,77.36659031529449,20.885401695012497,0.0,0.0,392.05636363636364,398.37806162160456,29.8584903070586,29.84363636363636,1.675942284090909,6.98,27.43
1647,0.0001,,0.02154250000000001,0.057511875000000004,30.50875,32.1122277455478,2023-06-01 13:42:00,0.00103525,21.74025,0.3004254000991914,77.37058796959379,20.884713415106617,0.0,0.0,394.4708333333333,397.9873387927774,29.858557943019406,29.859166666666667,1.6769775340909092,6.9688888888888885,27.45
1648,0.0001,,0.02154250000000001,0.057511875000000004,31.22555555555555,32.02356052654857,2023-06-01 13:43:00,0.0010361666666666666,21.7595,0.29987243250137685,77.37467263741294,20.88138281898396,0.0,0.0,400.30333333333334,398.218938246833,29.856520330535645,29.83818181818182,1.6780137007575757,6.956666666666667,27.47
1649,0.0001,,0.02154250000000001,0.05787085,34.29777777777778,32.25098225167149,2023-06-01 13:44:00,0.001037,21.777,0.2992349054918772,77.37238622748102,20.884224436230124,0.0,0.000358975,397.5125,398.14829442214966,29.85561829748208,29.8475,1.6794096757575758,6.9575000000000005,27.48
1650,0.0001,,0.02154250000000001,0.05787085,33.2525,32.35113402650434,2023-06-01 13:45:00,0.001038,21.798000000000002,0.2979321784385752,77.37098885340417,20.886754465750787,0.0,0.0,392.3458333333333,397.56804831326804,29.854973134400538,29.849166666666665,1.6804476757575757,6.997777777777778,27.5
1651,0.0001,,0.02154250000000001,0.05787085,32.663333333333334,32.38235395718724,2023-06-01 13:46:00,0.0010389166666666667,21.81725,0.29592864191050366,77.37224286602797,20.886941540625678,0.0,0.0,392.32166666666666,397.0434101486079,29.853309154293814,29.838333333333335,1.6814865924242424,7.0,27.52
1652,0.0001,,0.02154250000000001,0.05787085,32.23125,32.36724356146852,2023-06-01 13:47:00,0.00103975,21.834750000000003,0.29362480367991123,77.37405671518688,20.88766129172816,0.0,0.0,392.19666666666666,396.5587358004138,29.853614602500798,29.85636363636364,1.6825263424242425,6.98888888888889,27.53
1653,0.0001,,0.02154250000000001,0.05787085,31.77333333333333,32.307852538655,2023-06-01 13:48:00,0.0010406666666666667,21.854000000000003,0.2925788830758644,77.36988172134488,20.890302537813533,0.0,0.0,392.2083333333333,396.1236955537058,29.852753142250712,29.845,1.683567009090909,6.9712499999999995,27.55
1654,0.0001,,0.02154250000000001,0.05787085,29.55625,32.03269228478949,2023-06-01 13:49:00,0.0010414545454545455,21.870545454545457,0.29132541208873647,77.37418771559335,20.89001151823372,0.0,0.0,393.49090909090904,395.8604169074261,29.85106116135897,29.83583333333333,1.6846084636363636,6.963333333333334,27.57
1655,0.0001,,0.02154250000000001,0.0580761,33.26888888888889,32.156311945199434,2023-06-01 13:50:00,0.0010423636363636364,21.889636363636363,0.29083145734250054,77.3717118540108,20.89276628340588,0.0,0.00020525000000000003,397.36454545454546,396.01082976213803,29.84995504522307,29.839999999999996,1.6858560772727271,6.95,27.58
1656,0.0001,,0.02154250000000001,0.058127399999999996,32.29625,32.17030575067949,2023-06-01 13:51:00,0.0010431666666666666,21.906499999999998,0.2904948443770197,77.37377374098655,20.891911841335823,0.0,5.13e-05,392.25,395.6347467859242,29.84962620736743,29.846666666666668,1.686950543939394,6.963333333333334,27.6
1657,0.0001,,0.02154250000000001,0.058127399999999996,33.86333333333333,32.33960850894487,2023-06-01 13:52:00,0.0010440833333333333,21.925749999999997,0.2893558946777017,77.37715732901079,20.889807077810172,0.0,0.0,392.33500000000004,395.3047721073318,29.848996919964023,29.843333333333334,1.6879946272727273,6.961111111111111,27.62
1658,0.0001,,0.02154250000000001,0.058332625,30.799999999999997,32.185647658050385,2023-06-01 13:53:00,0.001045,21.944999999999997,0.28915000658862217,77.37757818160452,20.889557284693897,0.0,0.00020522500000000001,394.465,395.22079489659865,29.84793056130095,29.838333333333335,1.6892448522727272,6.952500000000001,27.63
1659,0.0001,,0.02154250000000001,0.058332625,32.15,32.18208289224534,2023-06-01 13:54:00,0.001046,21.966,0.28926879265789035,77.37713244787184,20.889476556764205,0.0,0.0,408.4358333333333,396.54229874027214,29.848054171837525,29.849166666666665,1.6902908522727271,6.978888888888889,27.65
1660,0.0001,,0.02154250000000001,0.058332625,34.016666666666666,32.36554126968747,2023-06-01 13:55:00,0.0010469166666666667,21.98525,0.28923746985147986,77.37554124026754,20.88908288158152,0.0,0.0,401.82750000000004,397.0708188662449,29.851582087987104,29.883333333333336,1.6913377689393938,6.97625,27.67
1661,0.0001,,0.02154250000000001,0.058332625,31.1375,32.242737142718724,2023-06-01 13:56:00,0.00104775,22.00275,0.2892556457270224,77.3766622851013,20.888121727972536,0.0,0.0,400.3208333333334,397.39582031295373,29.854673879188397,29.882499999999997,1.692385518939394,6.964444444444444,27.68
1662,0.0001,,0.02154250000000001,0.058486575,30.395555555555557,32.05801898400241,2023-06-01 13:57:00,0.0010486363636363636,22.021363636363635,0.28909031373794786,77.38029516897316,20.88624198974835,0.0,0.00015395,401.2081818181818,397.7770564634765,29.85657012763319,29.873636363636365,1.6935881053030304,6.95125,27.7
1663,0.0001,,0.02154250000000001,0.0585379,33.51,32.20321708560216,2023-06-01 13:58:00,0.0010494166666666666,22.03775,0.28851269421981895,77.38171513875238,20.885487238566956,0.0,5.1325e-05,407.62416666666667,398.7617674837955,29.860329781536535,29.894166666666667,1.6946888469696968,6.973333333333334,27.72
1664,0.0001,,0.02154250000000001,0.0585379,35.76111111111111,32.55900648815306,2023-06-01 13:59:00,0.0010503333333333332,22.057,0.28741249858284035,77.38227070079374,20.8855364182407,0.0,0.0,393.4358333333333,398.2291740687493,29.862630136716216,29.883333333333336,1.6957391803030304,6.975555555555555,27.73
1665,0.0001,,0.02154250000000001,0.0585379,32.68222222222222,32.571328061559974,2023-06-01 14:00:00,0.0010512499999999999,22.076249999999998,0.28616365318314047,77.38428086549062,20.88478551399135,0.0,0.0,392.21416666666664,397.627673328541,29.863367123044593,29.87,1.6967904303030301,6.965,27.75
1666,0.0001,,0.02154250000000001,0.05864045,32.23375,32.53757025540398,2023-06-01 14:01:00,0.0010521666666666667,22.0955,0.28506743589581623,77.38398600283456,20.886232860998273,0.0,0.00010255000000000001,392.47166666666664,397.11207266235357,29.863394047103768,29.863636363636363,1.697945146969697,6.954444444444444,27.77
1667,0.0001,,0.02154250000000001,0.058794275,31.627777777777776,32.44659100764136,2023-06-01 14:02:00,0.001053,22.113,0.28354606272592237,77.38063996302897,20.88982610314538,0.0,0.000153825,400.3883333333333,397.43969872945155,29.860887975726722,29.838333333333335,1.6991519719696968,6.975,27.78
1668,0.0001,,0.02154250000000001,0.058794275,31.62375,32.364306906877225,2023-06-01 14:03:00,0.0010539999999999998,22.133999999999997,0.2825265010822086,77.38201818693922,20.88771376536145,0.0,0.0,400.875,397.7832288565064,29.862632511487384,29.878333333333334,1.700205971969697,6.99,27.8
1669,0.0001,,0.02154250000000001,0.058794275,33.845555555555556,32.51243177174506,2023-06-01 14:04:00,0.0010549166666666667,22.15325,0.2809279682803806,77.38533315351053,20.888507412328064,0.0,0.0,398.18454545454546,397.8233605163103,29.861619260338646,29.852500000000003,1.7012608886363636,6.98125,27.82
1670,0.0001,,0.02154250000000001,0.058794275,30.49125,32.31031359457055,2023-06-01 14:05:00,0.0010557272727272729,22.170272727272728,0.2803371036718954,77.38448964395674,20.89059713579172,0.0,0.0,395.8016666666667,397.62119113134594,29.85927551612296,29.83818181818182,1.702316615909091,6.967777777777778,27.83
1671,0.0001,,0.02154250000000001,0.058794275,32.49,32.3282822351135,2023-06-01 14:06:00,0.0010565833333333334,22.188250000000004,0.2795949250018257,77.38413089254922,20.89087279637472,0.0,0.0,400.4563636363637,397.90470838184774,29.857514631177324,29.84166666666667,1.7033731992424244,6.956666666666667,27.85
1672,0.0001,,0.02154250000000001,0.0590506,31.981111111111108,32.293565122713254,2023-06-01 14:07:00,0.0010575,22.207500000000003,0.27875453912506604,77.38881678802218,20.888226334765882,0.0,0.000256325,400.53749999999997,398.16798754366295,29.856846501392923,29.85083333333333,1.7046870242424244,6.96125,27.87
1673,0.0001,,0.02154250000000001,0.0590506,32.3925,32.30345861044192,2023-06-01 14:08:00,0.0010584166666666667,22.226750000000003,0.2781295692242504,77.38641991153548,20.89126846867529,0.0,0.0,400.3233333333333,398.38352212263,29.85649518458696,29.853333333333335,1.7057454409090909,6.985555555555556,27.88
1674,0.0001,9.185,0.02154250000000001,0.0590506,31.006666666666668,32.17377941606439,2023-06-01 14:09:00,0.0010591818181818183,22.242818181818183,0.27785406247561234,77.3873151335129,20.890351202842364,0.0,0.0,407.1983333333333,399.2650032437003,29.85466384794644,29.838181818181816,1.7068046227272726,6.9775,27.9
1675,0.0001,,0.02154250000000001,0.0590506,35.48,32.50440147445796,2023-06-01 14:10:00,0.0010600833333333332,22.26175,0.27786410405817136,77.38676160604511,20.88743670238739,0.0,0.0,403.32916666666665,399.6714195859969,29.85453079648513,29.853333333333335,1.7078647060606058,6.966666666666666,27.92
1676,0.0001,,0.02154250000000001,0.0590506,31.916666666666668,32.445627993678826,2023-06-01 14:11:00,0.0010609999999999999,22.281,0.27765363526865955,77.38869473242427,20.887040838120218,0.0,0.0,392.6645454545454,398.9707321728518,29.853661050169947,29.84583333333333,1.7089257060606058,6.955,27.93
1677,0.0001,,0.02154250000000001,0.05925575,31.78125,32.379190194310944,2023-06-01 14:12:00,0.001062,22.302000000000003,0.2766423363182517,77.3889089809926,20.89029470054521,0.0,0.00020515,399.74499999999995,399.04815895556663,29.853878278486285,29.855833333333333,1.710192856060606,6.96,27.95
1678,0.0001,,0.02154250000000001,0.05925575,34.58222222222222,32.59949339710207,2023-06-01 14:13:00,0.0010628333333333334,22.3195,0.27567581015181036,77.38991663533334,20.890346788586683,0.0,0.0,394.5236363636364,398.5957066963736,29.854126814274025,29.85636363636364,1.7112556893939392,6.973333333333333,27.97
1679,0.0001,,0.02154250000000001,0.05925575,31.10111111111111,32.44965516850298,2023-06-01 14:14:00,0.0010636666666666668,22.337,0.2748065312258399,77.38910757976434,20.891795034001,0.0,0.0,392.2558333333333,397.9617193600696,29.85421413284662,29.855,1.7123193560606058,6.96375,27.98
1680,0.0001,,0.02154250000000001,0.0593583,31.305,32.33518965165268,2023-06-01 14:15:00,0.0017,35.699999999999996,0.2736273425308606,77.38590135777886,20.895853195382074,0.0,0.00010255000000000001,392.24916666666667,397.39046409072927,29.854792719561956,29.86,1.7141219060606059,6.953333333333333,28.0
1681,0.0001,,0.02154250000000001,0.0595122,29.664444444444445,32.06811513093186,2023-06-01 14:16:00,0.0017,35.699999999999996,0.2724729868902031,77.38748319687839,20.89525981102926,0.0,0.0001539,393.11999999999995,396.9634176816563,29.856396780939093,29.870833333333334,1.7159758060606058,6.9725,28.02
1682,0.0001,,0.02154250000000001,0.0595122,31.12875,31.974178617838675,2023-06-01 14:17:00,0.0017,35.699999999999996,0.2716755694451817,77.3905009459504,20.892278181048738,0.0,0.0,406.9058333333333,397.95765924682405,29.85834043617852,29.875833333333333,1.7176758060606059,6.983333333333333,28.03
1683,0.0001,,0.02154250000000001,0.0595122,33.766666666666666,32.15342742272147,2023-06-01 14:18:00,0.0017,35.699999999999996,0.2711576130085418,77.39019266942604,20.891142126891065,0.0,0.0,394.13000000000005,397.5748933221417,29.858960938015212,29.864545454545453,1.719375806060606,6.97375,28.05
1684,0.0001,,0.02154250000000001,0.0595122,30.90142857142857,32.02822753759218,2023-06-01 14:19:00,0.0017,35.699999999999996,0.27055376663934205,77.38983367136032,20.894327801759502,0.0,0.0,396.3733333333333,397.4547373232609,29.86273151088035,29.896666666666665,1.721075806060606,6.962222222222222,28.07
1685,0.0001,,0.02154250000000001,0.0597686,32.376666666666665,32.06307145049963,2023-06-01 14:20:00,0.0017,35.699999999999996,0.2704200322025477,77.3908274975006,20.89388174911967,0.0,0.0002564,399.8416666666667,397.69343025760145,29.86387502645898,29.874166666666667,1.7230322060606058,6.95,28.08
1686,0.0001,,0.02154250000000001,0.0597686,31.72,32.02876430544966,2023-06-01 14:21:00,0.0017,35.699999999999996,0.27002467757560805,77.39378438095548,20.891587827417833,0.0,0.0,400.185,397.9425872318413,29.866737523813082,29.8925,1.7247322060606058,6.983333333333333,28.1
1687,0.0001,,0.02154250000000001,0.0597686,32.52222222222222,32.078110097126924,2023-06-01 14:22:00,0.0017,35.699999999999996,0.26985469896323866,77.39307493232867,20.892575338775995,0.0,0.0,405.3127272727272,398.67960123592985,29.867700135068137,29.876363636363635,1.7264322060606059,6.983750000000001,28.12
1688,0.0001,,0.02154250000000001,0.0597686,34.19625,32.289924087414235,2023-06-01 14:23:00,0.0017,35.699999999999996,0.2700536350857247,77.39225387442924,20.89264013092158,0.0,0.0,405.1041666666667,399.3220577790035,29.86634678822799,29.854166666666668,1.728132206060606,6.974444444444445,28.13
1689,0.0001,,0.02154250000000001,0.0597686,34.294444444444444,32.49037612311726,2023-06-01 14:24:00,0.0017,35.699999999999996,0.2701274122821779,77.39010712020952,20.894293337172282,0.0,0.0,395.8866666666667,398.97851866776983,29.866545442738527,29.868333333333336,1.729832206060606,6.963333333333334,28.15
1690,0.0001,,0.02154250000000001,0.0598712,30.39111111111111,32.280449621916645,2023-06-01 14:25:00,0.0017,35.699999999999996,0.26834477496955456,77.37470454939263,20.90876326696967,0.0,0.00010260000000000001,393.26416666666665,398.40708346765956,29.86497423179801,29.85083333333333,1.731634806060606,6.952500000000001,28.17
1691,0.0001,,0.02154250000000001,0.060025075,32.97375,32.34977965972498,2023-06-01 14:26:00,0.0017,35.699999999999996,0.26819690501258403,77.382654795105,20.90268002015995,0.0,0.00015387499999999999,400.305,398.59687512089357,29.86464347528488,29.861666666666665,1.733488681060606,6.973333333333334,28.18
1692,0.0001,,0.02154250000000001,0.060025075,33.40111111111111,32.45491280486359,2023-06-01 14:27:00,0.0017,35.699999999999996,0.26786020790570747,77.3909309756371,20.896830861288333,0.0,0.0,392.7966666666667,398.0168542754709,29.86442912775639,29.8625,1.735188681060606,6.98625,28.2
1693,0.0001,,0.02154250000000001,0.060025075,29.4125,32.15067152437723,2023-06-01 14:28:00,0.0017,35.699999999999996,0.26728327333378593,77.39255637700795,20.89518309107233,0.0,0.0,397.7475,397.9899188479238,29.864069548314085,29.860833333333332,1.7368886810606061,6.976666666666667,28.22
1694,0.0001,,0.02154250000000001,0.060025075,33.58888888888889,32.294493260828396,2023-06-01 14:29:00,0.0017,35.699999999999996,0.26729999482652095,77.39355087280222,20.89404964447154,0.0,0.0,408.23818181818183,399.0147451449496,29.863026229846312,29.85363636363636,1.7385886810606062,6.967499999999999,28.23
1695,0.0001,,0.02154250000000001,0.060025075,32.15625,32.280668934745556,2023-06-01 14:30:00,0.0017,35.699999999999996,0.26735812103756323,77.39404949897614,20.893909516317063,0.0,0.0,400.4483333333333,399.15810396378794,29.863056940195012,29.863333333333333,1.7402886810606062,6.956666666666667,28.25
1696,0.0001,,0.02154250000000001,0.060230225,30.995555555555555,32.152157596826555,2023-06-01 14:31:00,0.0017,35.699999999999996,0.26730054729086433,77.39407204092052,20.8939446097561,0.0,0.00020515,400.045,399.24679356740916,29.86116791284218,29.844166666666666,1.7421938310606062,6.96,28.27
1697,0.0001,,0.02154250000000001,0.060230225,31.927777777777774,32.129719614921676,2023-06-01 14:32:00,0.0017,35.699999999999996,0.26726875454178745,77.39181014469469,20.89520125161934,0.0,0.0,400.3766666666667,399.3597808773349,29.860551121557965,29.855,1.7438938310606062,6.97,28.28
1698,0.0001,9.08,0.02154250000000001,0.060230225,33.6425,32.28099765342951,2023-06-01 14:33:00,0.0017,35.699999999999996,0.26708270402922735,77.3902834253462,20.89491206645313,0.0,0.0,399.2581818181818,399.34962097141965,29.86049600940217,29.86,1.7455938310606063,6.9655555555555555,28.3
1699,0.0001,,0.02154250000000001,0.060230225,35.111111111111114,32.56400899919767,2023-06-01 14:34:00,0.0017,35.699999999999996,0.2663728493021425,77.39014978306412,20.897210167301267,0.0,0.0,392.345,398.6491588742777,29.85952974179529,29.85083333333333,1.7472938310606063,6.955,28.32
1700,0.0001,,0.02154250000000001,0.060435275,31.7225,32.479858099277905,2023-06-01 14:35:00,0.0017,35.699999999999996,0.26494442810497526,77.39160029777089,20.897578401888115,0.0,0.00020505000000000002,391.31333333333333,397.9155763201833,29.85932676761576,29.8575,1.7491988810606063,6.964444444444444,28.33
1701,0.0001,,0.02154250000000001,0.060435275,28.768888888888892,32.10876117823901,2023-06-01 14:36:00,0.0017,35.699999999999996,0.26384140459872923,77.39139368019906,20.899623659368704,0.0,0.0,396.5863636363636,397.7826550518013,29.860212272672367,29.86818181818182,1.7508988810606063,6.98,28.35
1702,0.0001,,0.02154250000000001,0.060435275,30.93375,31.9912600604151,2023-06-01 14:37:00,0.0017,35.699999999999996,0.2635903511129116,77.3922683469165,20.899932881140113,0.0,0.0,401.94166666666666,398.1985562132879,29.860857712071798,29.866666666666664,1.7525988810606064,6.975555555555555,28.37
1703,0.0001,,0.02154250000000001,0.060435275,33.135555555555555,32.105689609929144,2023-06-01 14:38:00,0.0017,35.699999999999996,0.2645505455240667,77.39157637729433,20.89891994640249,0.0,0.0,408.5858333333333,399.2372839252924,29.86168860753129,29.86916666666667,1.7542988810606064,6.964444444444444,28.38
1704,0.0001,,0.02154250000000001,0.060435275,33.23444444444445,32.21856509338067,2023-06-01 14:39:00,0.0017,35.699999999999996,0.26463764377165344,77.39238311338018,20.89783200548013,0.0,0.0,407.80181818181813,400.093737350945,29.862974292232707,29.874545454545455,1.7559988810606064,6.95375,28.4
1705,0.0001,,0.02154250000000001,0.060640349999999996,32.3,32.226708584042605,2023-06-01 14:40:00,0.0017,35.699999999999996,0.26463387942636896,77.38979634749856,20.897581058841542,0.0,0.000205075,396.1933333333333,399.7036969491838,29.862926863009434,29.8625,1.7579039560606065,6.962222222222222,28.42
1706,0.0001,,0.02154250000000001,0.060640349999999996,29.47888888888889,31.951926614527235,2023-06-01 14:41:00,0.0017,35.699999999999996,0.2654589243528914,77.39237119574527,20.895407455244364,0.0,0.0,408.4008333333333,400.5734105875987,29.86521751004182,29.885833333333334,1.7596039560606065,6.97,28.43
1707,0.0001,,0.02154250000000001,0.060640349999999996,34.14,32.17073395307451,2023-06-01 14:42:00,0.0017,35.699999999999996,0.2665338087485186,77.39307354391288,20.894696939314986,0.0,0.0,415.3681818181818,402.052887710657,29.866241213583095,29.875454545454545,1.7613039560606065,6.962222222222222,28.45
1708,0.0001,,0.02154250000000001,0.060742874999999995,32.654444444444444,32.2191050022115,2023-06-01 14:43:00,0.0017,35.699999999999996,0.26716121561739486,77.39427715100881,20.893113797484602,0.0,0.00010252500000000001,402.95,402.14259893959127,29.86645042555812,29.868333333333336,1.7631064810606065,6.952500000000001,28.47
1709,0.0001,,0.02154250000000001,0.060742874999999995,30.22375,32.01956950199035,2023-06-01 14:44:00,0.0017,35.699999999999996,0.26811521662472826,77.39622646829532,20.890252154802884,0.0,0.0,414.52500000000003,403.3808390456322,29.867138716335642,29.873333333333335,1.7648064810606066,6.961111111111111,28.48
1710,0.0001,,0.02154250000000001,0.060742874999999995,33.25666666666667,32.14327921845798,2023-06-01 14:45:00,0.0017,35.699999999999996,0.26925967561736636,77.39672611605667,20.888378712437966,0.0,0.0,410.4381818181818,404.08657332288715,29.869152117429348,29.887272727272727,1.7665064810606066,6.96,28.5
1711,0.0001,,0.02154250000000001,0.06079415,32.42444444444445,32.17139574105663,2023-06-01 14:46:00,0.0017,35.699999999999996,0.2701845504754516,77.39558673161126,20.888901828439867,0.0,5.1275000000000006e-05,408.1716666666666,404.49508265726513,29.869570239019748,29.873333333333335,1.7682577560606068,6.952500000000001,28.52
1712,0.0001,,0.02154250000000001,0.060896725,30.35,31.98925616695097,2023-06-01 14:47:00,0.0017,35.699999999999996,0.27095115694524785,77.39418072130363,20.888636234585633,0.0,0.000102575,409.76454545454544,405.0220289369932,29.870249578754134,29.876363636363635,1.7700603310606067,6.957777777777777,28.53
1713,0.0001,,0.02154250000000001,0.060896725,31.61,31.951330550255875,2023-06-01 14:48:00,0.0017,35.699999999999996,0.27181312942850977,77.39421977516137,20.886160115232855,0.0,0.0,416.6133333333333,406.1811593766272,29.868391287545393,29.85166666666667,1.7717603310606067,6.96,28.55
1714,0.0001,,0.02154250000000001,0.060896725,32.0575,31.961947495230287,2023-06-01 14:49:00,0.0017,35.699999999999996,0.27294802919862554,77.39521661222177,20.886333738055644,0.0,0.0,416.5,407.21304343896446,29.867718825457523,29.861666666666665,1.7734603310606067,6.953333333333333,28.57
1715,0.0001,,0.02154250000000001,0.0611018,30.922222222222224,31.857974967929483,2023-06-01 14:50:00,0.0017,35.699999999999996,0.27337418688927856,77.39530370569031,20.886154554220393,0.0,0.000205075,416.0016666666667,408.09190576173467,29.867780276245103,29.868333333333336,1.7753654060606068,6.9625,28.58
1716,0.0001,,0.02154250000000001,0.0611018,31.4125,31.81342747113654,2023-06-01 14:51:00,0.0017,35.699999999999996,0.27382814501800246,77.3991204315761,20.882263091744523,0.0,0.0,416.8209090909091,408.9648060946521,29.868638612256955,29.876363636363635,1.7770654060606068,6.976666666666667,28.6
1717,0.0001,,0.02154250000000001,0.0611018,32.57333333333333,31.889418057356217,2023-06-01 14:52:00,0.0017,35.699999999999996,0.27459095224212454,77.4003542333396,20.880061505497206,0.0,0.0,416.37999999999994,409.7063254851868,29.868191417697926,29.864166666666666,1.7787654060606068,6.97,28.62
1718,0.0001,,0.02154250000000001,0.0611018,31.39875,31.840351251620596,2023-06-01 14:53:00,0.0017,35.699999999999996,0.2757246024434608,77.3980114229269,20.8810551627973,0.0,0.0,416.2058333333334,410.35627627000144,29.868455609261467,29.870833333333334,1.7804654060606069,6.96,28.63
1719,0.0001,,0.02154250000000001,0.061306925,29.68333333333333,31.62464945979187,2023-06-01 14:54:00,0.0017,35.699999999999996,0.2761709322788353,77.40107985406577,20.87695541161322,0.0,0.00020512500000000004,419.645,411.28514864300126,29.867276715001992,29.856666666666666,1.7823705310606068,6.9511111111111115,28.65
1720,0.0001,,0.02154250000000001,0.061306925,30.836666666666662,31.54585118047935,2023-06-01 14:55:00,0.0017,35.699999999999996,0.27774593199753866,77.40056700793275,20.8732141946828,0.0,0.0,427.5254545454545,412.90917923324656,29.864276316229063,29.837272727272726,1.7840705310606069,6.96875,28.67
1721,0.0001,,0.02154250000000001,0.061306925,33.3625,31.727516062431413,2023-06-01 14:56:00,0.0017,35.699999999999996,0.27865323304232253,77.39979645513701,20.874926474789635,0.0,0.0,426.84083333333336,414.30234464325525,29.86334868460616,29.855,1.785770531060607,6.9688888888888885,28.68
1722,0.0001,,0.02154250000000001,0.061306925,31.22555555555555,31.677320011743824,2023-06-01 14:57:00,0.0017,35.699999999999996,0.2790427366570593,77.40045504416297,20.875239110761353,0.0,0.0,424.0608333333333,415.27819351226304,29.862831997963728,29.85818181818182,1.787470531060607,6.96,28.7
1723,0.0001,,0.02154250000000001,0.06151205,22.4,30.749588010569436,2023-06-01 14:58:00,0.0017,35.699999999999996,0.2780212601606871,77.4007746386002,20.875563759699563,0.0,0.00020512500000000004,431.75454545454545,416.92582870649125,29.86288213150069,29.863333333333333,1.789375656060607,6.9511111111111115,28.72
1724,0.0001,,0.02154250000000001,0.06151205,11.487777777777778,28.82340698729027,2023-06-01 14:59:00,0.0017,35.699999999999996,0.2768985441188071,77.39723083937757,20.880151029953705,0.0,0.0,455.07666666666665,420.7409125025088,29.86276058501729,29.861666666666665,1.791075656060607,6.96875,28.73
1725,0.0001,,0.02154250000000001,0.06151205,8.865,26.827566288561243,2023-06-01 15:00:00,0.0017,35.699999999999996,0.27655241470194697,77.39270265640288,20.885774027922608,0.0,0.0,480.27666666666664,426.6944879189246,29.863651193182232,29.871666666666666,1.792775656060607,6.97,28.75
